VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GOMF_SECONDARY_ACTIVE_TRANSM...,SET,274,0.044318,0.0053709,0.05422,0.20686,GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.918196693794507
GOBP_ANTIMICROBIAL_PEPTIDE_P...,SET,12,0.22976,0.0058691,0.28111,0.20688,GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION,0.918196693794507
ROSS_LEUKEMIA_WITH_MLL_FUSIO...,SET,75,0.083947,0.0053518,0.10272,0.20689,ROSS_LEUKEMIA_WITH_MLL_FUSIONS,0.918196693794507
HP_AGENESIS_OF_INCISOR,SET,31,0.13757,0.0056454,0.16835,0.20692,HP_AGENESIS_OF_INCISOR,0.918196693794507
GOBP_PHOSPHATIDYLGLYCEROL_AC...,SET,9,0.25911,0.0057326,0.31713,0.20695,GOBP_PHOSPHATIDYLGLYCEROL_ACYL_CHAIN_REMODELING,0.918196693794507
GOBP_REGULATION_OF_ANTIMICRO...2,SET,9,0.26094,0.005773,0.31935,0.20695,GOBP_REGULATION_OF_ANTIMICROBIAL_PEPTIDE_PRODUCTION,0.918196693794507
GSE41867_DAY6_VS_DAY8_LCMV_A...2,SET,176,0.052825,0.0051447,0.064655,0.20696,GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP,0.918196693794507
REACTOME_POTASSIUM_CHANNELS,SET,102,0.077976,0.005793,0.095452,0.207,REACTOME_POTASSIUM_CHANNELS,0.918196693794507
HP_SMOOTH_TONGUE,SET,5,0.35033,0.0057778,0.4289,0.20702,HP_SMOOTH_TONGUE,0.918196693794507
ABBUD_LIF_SIGNALING_2_DN,SET,7,0.31225,0.0060928,0.38231,0.20704,ABBUD_LIF_SIGNALING_2_DN,0.918196693794507
REACTOME_POST_TRANSLATIONAL_...1,SET,87,0.077526,0.0053214,0.094932,0.20707,REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,0.918196693794507
MIR4667_3P,SET,118,0.064364,0.0051409,0.078822,0.20709,MIR4667_3P,0.918196693794507
GOCC_GTPASE_ACTIVATOR_COMPLEX,SET,11,0.18565,0.0045405,0.22737,0.20711,GOCC_GTPASE_ACTIVATOR_COMPLEX,0.918196693794507
KEGG_MEDICUS_REFERENCE_BASE_...2,SET,8,0.21691,0.0045246,0.26567,0.20712,KEGG_MEDICUS_REFERENCE_BASE_EXCISION_AND_STRAND_CLEAVAGE_BY_MONOFUNCTIONAL_GLYCOSYLASE,0.918196693794507
MODULE_310,SET,19,0.1753,0.0056336,0.21471,0.20713,MODULE_310,0.918196693794507
GOCC_PARASPECKLES,SET,7,0.22717,0.0044326,0.27826,0.20715,GOCC_PARASPECKLES,0.918196693794507
LIANG_HEMATOPOIESIS_STEM_CEL...3,SET,15,0.16612,0.004744,0.2035,0.20716,LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_QTL,0.918196693794507
HP_ABNORMALITY_OF_THE_THENAR...,SET,30,0.12299,0.004965,0.15066,0.20716,HP_ABNORMALITY_OF_THE_THENAR_EMINENCE,0.918196693794507
GOMF_ADENYLATE_CYCLASE_REGUL...,SET,8,0.25211,0.0052588,0.30888,0.2072,GOMF_ADENYLATE_CYCLASE_REGULATOR_ACTIVITY,0.918196693794507
REACTOME_PYRIMIDINE_SALVAGE,SET,10,0.225,0.0052471,0.27571,0.20723,REACTOME_PYRIMIDINE_SALVAGE,0.918196693794507
HOWARD_NEUTROPHIL_INACT_MONO...3,SET,8,0.23926,0.0049908,0.29319,0.20724,HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_DN,0.918196693794507
WP_VITAMIN_B12_METABOLISM,SET,49,0.11077,0.005712,0.13576,0.20728,WP_VITAMIN_B12_METABOLISM,0.918196693794507
WP_FLUOROACETIC_ACID_TOXICITY,SET,6,0.26671,0.0048184,0.32691,0.20729,WP_FLUOROACETIC_ACID_TOXICITY,0.918196693794507
GOBP_REGULATION_OF_APOPTOTIC...3,SET,11,0.25022,0.0061198,0.30672,0.20732,GOBP_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,0.918196693794507
REACTOME_PROTON_COUPLED_MONO...,SET,6,0.3209,0.0057973,0.39339,0.20733,REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT,0.918196693794507
GOBP_POSITIVE_REGULATION_OF_...376,SET,58,0.097014,0.0054414,0.11893,0.20734,GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,0.918196693794507
GSE22935_UNSTIM_VS_48H_MBOVI...1,SET,180,0.052578,0.0051779,0.064461,0.20735,GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN,0.918196693794507
ZHENG_CORD_BLOOD_C8_PUTATIVE...,SET,75,0.08369,0.0053354,0.1026,0.20735,ZHENG_CORD_BLOOD_C8_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_2,0.918196693794507
GOMF_NETRIN_RECEPTOR_ACTIVITY,SET,5,0.31274,0.0051577,0.38345,0.20737,GOMF_NETRIN_RECEPTOR_ACTIVITY,0.918196693794507
GUTIERREZ_CHRONIC_LYMPHOCYTI...1,SET,50,0.10429,0.0054322,0.12792,0.20747,GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN,0.918196693794507
GOBP_REGULATION_OF_NEURON_AP...,SET,220,0.049306,0.0053623,0.060488,0.2075,GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,0.918196693794507
HP_ABNORMAL_CIRCULATING_ANDR...1,SET,89,0.0759,0.0052691,0.093119,0.20751,HP_ABNORMAL_CIRCULATING_ANDROGEN_LEVEL,0.918196693794507
PID_AR_PATHWAY,SET,57,0.091383,0.0050814,0.11212,0.20752,PID_AR_PATHWAY,0.918196693794507
GSE24142_EARLY_THYMIC_PROGEN...11,SET,181,0.054786,0.0054101,0.067218,0.20753,GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_FETAL_UP,0.918196693794507
GOMF_ENZYME_REGULATOR_ACTIVI...,SET,1190,0.021105,0.0051938,0.025902,0.2076,GOMF_ENZYME_REGULATOR_ACTIVITY,0.918196693794507
GOBP_NEUROTRANSMITTER_RECEPT...1,SET,33,0.12354,0.0052304,0.15164,0.20762,GOBP_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION,0.918196693794507
WANG_RESPONSE_TO_GSK3_INHIBI...1,SET,313,0.038392,0.0049674,0.047131,0.20766,WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN,0.918196693794507
GSE29618_PRE_VS_DAY7_FLU_VAC...8,SET,175,0.051603,0.0050115,0.063349,0.20766,GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_UP,0.918196693794507
HP_ABNORMALITY_OF_URINE_HOME...,SET,658,0.027922,0.0051878,0.034282,0.20769,HP_ABNORMALITY_OF_URINE_HOMEOSTASIS,0.918196693794507
REACTOME_BMAL1_CLOCK_NPAS2_A...,SET,23,0.15659,0.0055361,0.19227,0.2077,REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,0.918196693794507
HP_BILIARY_ATRESIA,SET,11,0.2006,0.0049063,0.2463,0.2077,HP_BILIARY_ATRESIA,0.918196693794507
MAP2K1_TARGET_GENES,SET,5,0.29119,0.0048024,0.3576,0.20774,MAP2K1_TARGET_GENES,0.918196693794507
GOBP_MUSCLE_HYPERTROPHY_IN_R...,SET,24,0.14308,0.0051671,0.17572,0.20775,GOBP_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS,0.918196693794507
GSE17721_POLYIC_VS_PAM3CSK4_...17,SET,180,0.049243,0.0048494,0.060477,0.20776,GSE17721_POLYIC_VS_PAM3CSK4_8H_BMDC_DN,0.918196693794507
PIEPOLI_LGI1_TARGETS_UP,SET,12,0.23418,0.005982,0.28771,0.20785,PIEPOLI_LGI1_TARGETS_UP,0.918332027331996
MIR184,SET,7,0.2726,0.0053191,0.33497,0.20788,MIR184,0.918332027331996
GSE2405_0H_VS_12H_A_PHAGOCYT...1,SET,178,0.051987,0.0050914,0.06389,0.20792,GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN,0.918332027331996
GOBP_REGULATION_OF_IMMUNOGLO...,SET,62,0.083916,0.0048658,0.10315,0.20795,GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,0.918332027331996
HP_OSTEOSARCOMA,SET,32,0.1182,0.0049278,0.14532,0.20801,HP_OSTEOSARCOMA,0.918332027331996
HOWARD_DENDRITIC_CELL_INACT_...3,SET,9,0.25952,0.0057416,0.31909,0.20803,HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP,0.918332027331996
HP_HYPOREFLEXIA_OF_LOWER_LIM...,SET,33,0.12245,0.005184,0.1506,0.20809,HP_HYPOREFLEXIA_OF_LOWER_LIMBS,0.918332027331996
GOBP_NEGATIVE_REGULATION_OF_...419,SET,27,0.1431,0.0054807,0.17602,0.20813,GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY,0.918332027331996
REACTOME_TANDEM_PORE_DOMAIN_...,SET,12,0.21415,0.0054703,0.26348,0.20818,REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS,0.918332027331996
GOBP_SEMICIRCULAR_CANAL_MORP...,SET,7,0.29896,0.0058335,0.36787,0.20821,GOBP_SEMICIRCULAR_CANAL_MORPHOGENESIS,0.918332027331996
GOBP_POSITIVE_REGULATION_OF_...452,SET,8,0.30193,0.006298,0.37158,0.20824,GOBP_POSITIVE_REGULATION_OF_MEMORY_T_CELL_DIFFERENTIATION,0.918332027331996
GSE10147_IL3_AND_HIVP17_VS_I...1,SET,134,0.058311,0.004961,0.071775,0.20828,GSE10147_IL3_AND_HIVP17_VS_IL3_AND_CPG_STIM_PDC_DN,0.918332027331996
DESERT_EXTRACELLULAR_MATRIX_...,SET,19,0.17161,0.0055151,0.21129,0.20834,DESERT_EXTRACELLULAR_MATRIX_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP,0.918332027331996
HP_HYPOPIGMENTED_MACULE,SET,24,0.13544,0.0048914,0.16676,0.20835,HP_HYPOPIGMENTED_MACULE,0.918332027331996
GSE21670_STAT3_KO_VS_WT_CD4_...6,SET,174,0.055812,0.0054049,0.068734,0.2084,GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_TREATED_DN,0.918332027331996
GCM_HMGA2,SET,107,0.065139,0.0049558,0.080241,0.20846,GCM_HMGA2,0.918332027331996
WP_PROLACTIN_SIGNALING,SET,72,0.088141,0.0055061,0.10858,0.20848,WP_PROLACTIN_SIGNALING,0.918332027331996
GOCC_CYTOPLASMIC_SIDE_OF_END...1,SET,18,0.14288,0.0044694,0.17605,0.20851,GOCC_CYTOPLASMIC_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE,0.918332027331996
HP_UPPER_LIMB_ASYMMETRY,SET,10,0.24258,0.0056571,0.2989,0.20852,HP_UPPER_LIMB_ASYMMETRY,0.918332027331996
PID_IL12_2PATHWAY,SET,61,0.096742,0.0055643,0.11921,0.20853,PID_IL12_2PATHWAY,0.918332027331996
GOMF_CAMP_DEPENDENT_PROTEIN_...2,SET,10,0.23145,0.0053975,0.28519,0.20853,GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_INHIBITOR_ACTIVITY,0.918332027331996
GNF2_CASP8,SET,24,0.15352,0.0055441,0.18917,0.20854,GNF2_CASP8,0.918332027331996
REACTOME_GLUCAGON_LIKE_PEPTI...,SET,42,0.11187,0.0053417,0.13787,0.20858,REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION,0.918332027331996
GSE15735_2H_VS_12H_HDAC_INHI...1,SET,189,0.050775,0.0051225,0.062578,0.20858,GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_DN,0.918332027331996
GOBP_POSITIVE_REGULATION_OF_...172,SET,8,0.2758,0.0057529,0.34008,0.2087,GOBP_POSITIVE_REGULATION_OF_COA_TRANSFERASE_ACTIVITY,0.918332027331996
GOBP_REGULATION_OF_COA_TRANS...,SET,8,0.2758,0.0057529,0.34008,0.2087,GOBP_REGULATION_OF_COA_TRANSFERASE_ACTIVITY,0.918332027331996
GSE22886_CD8_TCELL_VS_BCELL_...2,SET,183,0.049442,0.0049091,0.060971,0.20872,GSE22886_CD8_TCELL_VS_BCELL_NAIVE_UP,0.918332027331996
WEST_ADRENOCORTICAL_CARCINOM...1,SET,23,0.16056,0.0056764,0.19801,0.20873,WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_DN,0.918332027331996
HP_ABNORMAL_NUMBER_OF_PERMAN...,SET,30,0.1307,0.0052765,0.1612,0.20874,HP_ABNORMAL_NUMBER_OF_PERMANENT_TEETH,0.918332027331996
HP_GASTROINTESTINAL_ATRESIA,SET,75,0.078016,0.0049737,0.096223,0.20875,HP_GASTROINTESTINAL_ATRESIA,0.918332027331996
REACTOME_TOLL_LIKE_RECEPTOR_...3,SET,108,0.068052,0.0052015,0.083941,0.20877,REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,0.918332027331996
MIR449A,SET,280,0.040631,0.0049769,0.05013,0.20883,MIR449A,0.918332027331996
GOBP_REGULATION_OF_CELL_PROJ...3,SET,11,0.19665,0.0048097,0.24266,0.20886,GOBP_REGULATION_OF_CELL_PROJECTION_SIZE,0.918332027331996
GTATTAT_MIR3693P,SET,192,0.053818,0.005472,0.066413,0.20887,GTATTAT_MIR3693P,0.918332027331996
HP_SEVERE_COMBINED_IMMUNODEF...,SET,19,0.16378,0.0052635,0.20212,0.20888,HP_SEVERE_COMBINED_IMMUNODEFICIENCY,0.918332027331996
HP_CONGENITAL_MALFORMATION_O...2,SET,76,0.079211,0.0050833,0.097755,0.20889,HP_CONGENITAL_MALFORMATION_OF_THE_RIGHT_HEART,0.918332027331996
GOBP_NEGATIVE_REGULATION_OF_...469,SET,43,0.1182,0.0057105,0.14589,0.20893,GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,0.918332027331996
HP_SELECTIVE_TOOTH_AGENESIS,SET,40,0.12406,0.0057816,0.15313,0.20893,HP_SELECTIVE_TOOTH_AGENESIS,0.918332027331996
HP_SUBMUCOUS_CLEFT_SOFT_PALA...,SET,9,0.2167,0.0047943,0.26753,0.20897,HP_SUBMUCOUS_CLEFT_SOFT_PALATE,0.918332027331996
GSE17721_LPS_VS_PAM3CSK4_2H_...2,SET,184,0.053359,0.0053123,0.065875,0.20897,GSE17721_LPS_VS_PAM3CSK4_2H_BMDC_UP,0.918332027331996
GAVISH_3CA_MALIGNANT_METAPRO...16,SET,47,0.11166,0.0056396,0.13786,0.20899,GAVISH_3CA_MALIGNANT_METAPROGRAM_25_ASTROCYTES,0.918332027331996
GOBP_XENOBIOTIC_TRANSPORT,SET,47,0.10914,0.0055122,0.13481,0.20909,GOBP_XENOBIOTIC_TRANSPORT,0.918332027331996
REACTOME_GENE_SILENCING_BY_R...,SET,77,0.074122,0.0047877,0.091567,0.20912,REACTOME_GENE_SILENCING_BY_RNA,0.918332027331996
NAKAYA_PBMC_FLUMIST_AGE_18_5...2,SET,30,0.12332,0.0049785,0.15237,0.20915,NAKAYA_PBMC_FLUMIST_AGE_18_50YO_3DY_IFN_SUBSET_UP,0.918332027331996
GOBP_POSITIVE_REGULATION_OF_...431,SET,18,0.16549,0.0051765,0.20448,0.20917,GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS,0.918332027331996
GOBP_REGULATION_OF_MITOTIC_S...1,SET,53,0.091684,0.0049165,0.11328,0.20917,GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION,0.918332027331996
PID_IL27_PATHWAY,SET,26,0.14083,0.0052933,0.17404,0.20921,PID_IL27_PATHWAY,0.918332027331996
GOBP_L_ASPARTATE_TRANSMEMBRA...,SET,11,0.2098,0.0051313,0.25928,0.20921,GOBP_L_ASPARTATE_TRANSMEMBRANE_TRANSPORT,0.918332027331996
GOCC_DENDRITIC_SPINE_MEMBRANE,SET,14,0.18805,0.0051882,0.23239,0.20921,GOCC_DENDRITIC_SPINE_MEMBRANE,0.918332027331996
GOBP_NEGATIVE_REGULATION_OF_...362,SET,35,0.11745,0.0051209,0.14516,0.20922,GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,0.918332027331996
GOBP_REGULATION_OF_CELL_MORP...,SET,222,0.046654,0.0050966,0.057674,0.20928,GOBP_REGULATION_OF_CELL_MORPHOGENESIS,0.918332027331996
GNF2_EIF3S6,SET,106,0.064044,0.0048498,0.079171,0.20929,GNF2_EIF3S6,0.918332027331996
RAY_ALZHEIMERS_DISEASE,SET,13,0.20072,0.0053366,0.24827,0.20941,RAY_ALZHEIMERS_DISEASE,0.918332027331996
HP_INCREASED_ADIPOSE_TISSUE,SET,9,0.22928,0.0050727,0.28361,0.20943,HP_INCREASED_ADIPOSE_TISSUE,0.918332027331996
GOMF_VOLTAGE_GATED_MONOATOMI...1,SET,14,0.20223,0.0055794,0.25017,0.20945,GOMF_VOLTAGE_GATED_MONOATOMIC_ANION_CHANNEL_ACTIVITY,0.918332027331996
GOBP_NEGATIVE_REGULATION_OF_...173,SET,6,0.2788,0.0050366,0.345,0.20952,GOBP_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS,0.918332027331996
ZHENG_FOXP3_TARGETS_IN_THYMU...1,SET,12,0.18874,0.0048212,0.23363,0.20959,ZHENG_FOXP3_TARGETS_IN_THYMUS_DN,0.918332027331996
MIR4497,SET,8,0.27825,0.0058042,0.34444,0.20959,MIR4497,0.918332027331996
GOBP_MAMMARY_GLAND_EPITHELIA...1,SET,17,0.1819,0.0055299,0.22517,0.20959,GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION,0.918332027331996
PTEN_DN.V1_DN,SET,152,0.059742,0.0054106,0.073949,0.20959,PTEN_DN.V1_DN,0.918332027331996
GOBP_PROTEIN_LOCALIZATION_TO...44,SET,260,0.043204,0.0051023,0.053485,0.20961,GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.918332027331996
HP_TALL_CHIN,SET,5,0.23551,0.0038841,0.29156,0.20962,HP_TALL_CHIN,0.918332027331996
MIR6771_3P,SET,89,0.072714,0.0050479,0.090028,0.20964,MIR6771_3P,0.918332027331996
GOBP_MONOCYTE_DIFFERENTIATION,SET,32,0.13338,0.0055609,0.16516,0.20966,GOBP_MONOCYTE_DIFFERENTIATION,0.918332027331996
WP_EPAC1_AND_PKA_REDUCTION_O...,SET,8,0.25952,0.0054135,0.32135,0.20967,WP_EPAC1_AND_PKA_REDUCTION_OF_RETINAL_INFLAMMATION,0.918332027331996
MODULE_194,SET,15,0.18934,0.0054071,0.23446,0.20967,MODULE_194,0.918332027331996
GOBP_AXONOGENESIS_INVOLVED_I...,SET,9,0.24486,0.0054173,0.30319,0.20967,GOBP_AXONOGENESIS_INVOLVED_IN_INNERVATION,0.918332027331996
GSE27786_ERYTHROBLAST_VS_MON...1,SET,184,0.049688,0.0049468,0.061541,0.20972,GSE27786_ERYTHROBLAST_VS_MONO_MAC_DN,0.918332027331996
HP_SYNOSTOSIS_OF_METACARPALS...,SET,15,0.18475,0.0052759,0.22885,0.20976,HP_SYNOSTOSIS_OF_METACARPALS_METATARSALS,0.918332027331996
PUJANA_BRCA_CENTERED_NETWORK,SET,110,0.06056,0.0046712,0.075021,0.20977,PUJANA_BRCA_CENTERED_NETWORK,0.918332027331996
GOBP_POSITIVE_REGULATION_OF_...42,SET,12,0.22793,0.0058224,0.2824,0.20981,GOBP_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION,0.918332027331996
REACTOME_ARACHIDONATE_PRODUC...,SET,5,0.25914,0.0042737,0.32109,0.20982,REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG,0.918332027331996
TCGA_GLIOBLASTOMA_COPY_NUMBE...2,SET,67,0.10945,0.0065964,0.13565,0.20988,TCGA_GLIOBLASTOMA_COPY_NUMBER_UP,0.918332027331996
GOBP_INFLAMMATORY_RESPONSE_T...1,SET,70,0.091761,0.0056524,0.11373,0.20988,GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,0.918332027331996
MIR4753_3P,SET,513,0.031501,0.0051891,0.039044,0.2099,MIR4753_3P,0.918332027331996
DER_IFN_ALPHA_RESPONSE_UP,SET,72,0.080798,0.0050474,0.10015,0.20991,DER_IFN_ALPHA_RESPONSE_UP,0.918332027331996
GALIE_TUMOR_STEMNESS_GENES,SET,6,0.327,0.0059074,0.40542,0.20997,GALIE_TUMOR_STEMNESS_GENES,0.918332027331996
GOBP_REGULATION_OF_LIPID_LOC...,SET,154,0.058507,0.0053332,0.072547,0.20999,GOBP_REGULATION_OF_LIPID_LOCALIZATION,0.918332027331996
REACTOME_RECYCLING_OF_BILE_A...,SET,18,0.17192,0.0053776,0.21319,0.21001,REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,0.918332027331996
REACTOME_ASSEMBLY_OF_THE_ORC...,SET,9,0.21751,0.0048121,0.26978,0.21006,REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,0.918332027331996
GOBP_B_CELL_ACTIVATION_INVOL...,SET,76,0.07765,0.0049831,0.096327,0.21009,GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.918332027331996
HP_ABNORMAL_OPTIC_CHIASM_MOR...,SET,6,0.33304,0.0060166,0.41317,0.21011,HP_ABNORMAL_OPTIC_CHIASM_MORPHOLOGY,0.918332027331996
HP_LYMPHOPENIA,SET,163,0.054863,0.0051439,0.068076,0.21015,HP_LYMPHOPENIA,0.918332027331996
REACTOME_PYRIMIDINE_CATABOLI...,SET,12,0.21377,0.0054606,0.26526,0.21016,REACTOME_PYRIMIDINE_CATABOLISM,0.918332027331996
GOBP_CELLULAR_RESPONSE_TO_NU...1,SET,45,0.10753,0.0053146,0.13345,0.21019,GOBP_CELLULAR_RESPONSE_TO_NUTRIENT,0.918332027331996
GOBP_PROTEIN_O_LINKED_GLYCOS...2,SET,8,0.24044,0.0050154,0.2984,0.2102,GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_SERINE,0.918332027331996
GSE27786_LSK_VS_MONO_MAC_UP,SET,174,0.05033,0.004874,0.06247,0.21022,GSE27786_LSK_VS_MONO_MAC_UP,0.918332027331996
REACTOME_SIGNALING_BY_FLT3_F...,SET,19,0.15592,0.0050108,0.19356,0.21025,REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS,0.918332027331996
STAMBOLSKY_TARGETS_OF_MUTATE...2,SET,45,0.10536,0.0052074,0.1308,0.21026,STAMBOLSKY_TARGETS_OF_MUTATED_TP53_UP,0.918332027331996
SU_PANCREAS,SET,39,0.10881,0.0050074,0.13509,0.21028,SU_PANCREAS,0.918332027331996
HP_DECREASED_SPECIFIC_ANTIBO...3,SET,13,0.21481,0.0057112,0.2667,0.21029,HP_DECREASED_SPECIFIC_ANTIBODY_RESPONSE_TO_PROTEIN_VACCINE,0.918332027331996
HP_DELAYED_FINE_MOTOR_DEVELO...,SET,45,0.10212,0.0050472,0.1268,0.2103,HP_DELAYED_FINE_MOTOR_DEVELOPMENT,0.918332027331996
REACTOME_SYNTHESIS_OF_LIPOXI...,SET,6,0.30124,0.0054422,0.37405,0.21031,REACTOME_SYNTHESIS_OF_LIPOXINS_LX,0.918332027331996
GOCC_MITOCHONDRIAL_PERMEABIL...,SET,6,0.28527,0.0051536,0.35423,0.21032,GOCC_MITOCHONDRIAL_PERMEABILITY_TRANSITION_PORE_COMPLEX,0.918332027331996
GSE4984_LPS_VS_VEHICLE_CTRL_...1,SET,177,0.052783,0.005155,0.065544,0.21033,GSE4984_LPS_VS_VEHICLE_CTRL_TREATED_DC_DN,0.918332027331996
REACTOME_TRAF6_MEDIATED_NF_K...,SET,23,0.14534,0.0051383,0.18051,0.21037,REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,0.918332027331996
GSE9650_GP33_VS_GP276_LCMV_S...1,SET,185,0.04838,0.0048296,0.0601,0.21042,GSE9650_GP33_VS_GP276_LCMV_SPECIFIC_EXHAUSTED_CD8_TCELL_DN,0.918332027331996
MIR6880_5P,SET,87,0.074665,0.005125,0.092762,0.21044,MIR6880_5P,0.918332027331996
GOBP_METHIONINE_BIOSYNTHETIC...,SET,12,0.21819,0.0055735,0.27116,0.21052,GOBP_METHIONINE_BIOSYNTHETIC_PROCESS,0.918332027331996
GOBP_RESPONSE_TO_AMYLOID_BETA,SET,50,0.10665,0.005555,0.13254,0.21053,GOBP_RESPONSE_TO_AMYLOID_BETA,0.918332027331996
GAVISH_3CA_METAPROGRAM_EPITH...5,SET,47,0.1098,0.0055456,0.13647,0.21054,GAVISH_3CA_METAPROGRAM_EPITHELIAL_COLON_RELATED,0.918332027331996
GOBP_NEGATIVE_REGULATION_OF_...546,SET,21,0.16094,0.005437,0.20005,0.21056,GOBP_NEGATIVE_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,0.918332027331996
GSE24292_WT_VS_PPARG_KO_MACR...1,SET,178,0.049588,0.0048565,0.061647,0.2106,GSE24292_WT_VS_PPARG_KO_MACROPHAGE_DN,0.918332027331996
KEGG_MEDICUS_PATHOGEN_SALMON...5,SET,9,0.23459,0.0051901,0.29166,0.21061,KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_RHOA_SIGNALING_PATHWAY,0.918332027331996
REACTOME_DEADENYLATION_OF_MR...,SET,22,0.14627,0.0050578,0.18186,0.21061,REACTOME_DEADENYLATION_OF_MRNA,0.918332027331996
GSE360_L_MAJOR_VS_B_MALAYI_L...2,SET,177,0.050806,0.004962,0.063169,0.21062,GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_DC_UP,0.918332027331996
BLANCO_MELO_RESPIRATORY_SYNC...1,SET,104,0.068815,0.005162,0.085583,0.21068,BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN,0.918332027331996
GCM_CDH5,SET,31,0.11911,0.0048876,0.14814,0.2107,GCM_CDH5,0.918332027331996
KYNG_DNA_DAMAGE_DN,SET,171,0.050924,0.0048892,0.063344,0.21072,KYNG_DNA_DAMAGE_DN,0.918332027331996
GOBP_POSITIVE_REGULATION_OF_...159,SET,7,0.29174,0.0056926,0.36291,0.21073,GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE,0.918332027331996
MANNO_MIDBRAIN_NEUROTYPES_HG...,SET,972,0.023833,0.0053341,0.029647,0.21074,MANNO_MIDBRAIN_NEUROTYPES_HGABA,0.918332027331996
HP_ABNORMAL_URINE_CARBOHYDRA...,SET,37,0.10957,0.0049113,0.13631,0.21075,HP_ABNORMAL_URINE_CARBOHYDRATE_LEVEL,0.918332027331996
GSE29618_BCELL_VS_PDC_UP,SET,169,0.057489,0.0054875,0.071557,0.21088,GSE29618_BCELL_VS_PDC_UP,0.918783301993231
