VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_ATTACHMENT_OF_SPINDLE_MIC...,SET,29,0.2623,0.010412,0.14716,0.037351,GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.661333123404255
GO_PROTEIN_HETEROTRIMERIZATI...,SET,12,0.46252,0.011816,0.25953,0.037371,GO_PROTEIN_HETEROTRIMERIZATION,0.661333123404255
GO_ROUNDABOUT_SIGNALING_PATH...,SET,7,0.66563,0.012989,0.3736,0.037411,GO_ROUNDABOUT_SIGNALING_PATHWAY,0.661333123404255
GO_CEREBRAL_CORTEX_CELL_MIGR...,SET,39,0.25988,0.01196,0.14591,0.037455,GO_CEREBRAL_CORTEX_CELL_MIGRATION,0.661333123404255
GO_NEGATIVE_REGULATION_OF_ST...9,SET,7,0.64354,0.012558,0.36148,0.037521,GO_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION,0.661333123404255
GO_LYSOPHOSPHOLIPID_ACYLTRAN...,SET,14,0.43887,0.012109,0.24655,0.03754,GO_LYSOPHOSPHOLIPID_ACYLTRANSFERASE_ACTIVITY,0.661333123404255
REACTOME_TRNA_PROCESSING_IN_...1,SET,4,0.65663,0.0096871,0.36893,0.037562,REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION,0.661333123404255
GO_REGULATION_OF_MUSCLE_SYST...,SET,213,0.10984,0.011757,0.061736,0.037615,GO_REGULATION_OF_MUSCLE_SYSTEM_PROCESS,0.661333123404255
GO_REGULATION_OF_CENTRIOLE_E...,SET,5,0.66421,0.010955,0.37352,0.03769,GO_REGULATION_OF_CENTRIOLE_ELONGATION,0.661333123404255
GO_ADENYLATE_CYCLASE_INHIBIT...2,SET,10,0.53555,0.01249,0.30136,0.037783,GO_ADENYLATE_CYCLASE_INHIBITING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,0.661333123404255
GO_METANEPHRIC_RENAL_VESICLE...,SET,15,0.46857,0.013382,0.26373,0.03782,GO_METANEPHRIC_RENAL_VESICLE_MORPHOGENESIS,0.661333123404255
GO_SREBP_SIGNALING_PATHWAY,SET,9,0.57192,0.012654,0.322,0.037862,GO_SREBP_SIGNALING_PATHWAY,0.661333123404255
GO_VESICLE_ORGANIZATION,SET,296,0.088159,0.011099,0.049656,0.037926,GO_VESICLE_ORGANIZATION,0.661333123404255
GO_DOLICHYL_PHOSPHATE_MANNOS...,SET,8,0.40677,0.0084856,0.22912,0.037931,GO_DOLICHYL_PHOSPHATE_MANNOSE_PROTEIN_MANNOSYLTRANSFERASE_ACTIVITY,0.661333123404255
GO_PRESYNAPTIC_ACTIVE_ZONE_M...,SET,28,0.28501,0.011117,0.16066,0.038043,GO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE,0.661333123404255
GO_REVERSE_CHOLESTEROL_TRANS...,SET,17,0.38804,0.011798,0.21888,0.038135,GO_REVERSE_CHOLESTEROL_TRANSPORT,0.661333123404255
GO_CARDIAC_PACEMAKER_CELL_DI...,SET,5,0.70505,0.011629,0.39773,0.038151,GO_CARDIAC_PACEMAKER_CELL_DIFFERENTIATION,0.661333123404255
GO_NUCLEOTIDE_BINDING_OLIGOM...,SET,11,0.5054,0.012362,0.28519,0.038189,GO_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY,0.661333123404255
GO_STRIATED_MUSCLE_CONTRACTI...,SET,155,0.12546,0.011475,0.070804,0.038206,GO_STRIATED_MUSCLE_CONTRACTION,0.661333123404255
GO_REGULATION_OF_RECEPTOR_CA...,SET,9,0.50256,0.01112,0.28375,0.038279,GO_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS,0.661333123404255
GO_REGULATION_OF_CELL_MORPHO...2,SET,271,0.095161,0.011471,0.053736,0.038298,GO_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,0.661333123404255
GO_NEGATIVE_REGULATION_OF_SM...1,SET,5,0.79462,0.013106,0.44896,0.038379,GO_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY,0.661793124645892
GO_CARDIAC_MUSCLE_CELL_ACTIO...1,SET,63,0.20423,0.011938,0.11554,0.038573,GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,0.66336263559322
GO_ONE_CARBON_COMPOUND_TRANS...,SET,11,0.52424,0.012823,0.2966,0.038579,GO_ONE_CARBON_COMPOUND_TRANSPORT,0.66336263559322
GO_DNA_STRAND_ELONGATION_INV...,SET,13,0.36637,0.0097415,0.2075,0.038735,GO_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION,0.66510562764457
GO_IRES_DEPENDENT_VIRAL_TRAN...,SET,9,0.48147,0.010653,0.27295,0.038879,GO_IRES_DEPENDENT_VIRAL_TRANSLATIONAL_INITIATION,0.666008548523207
GO_DIOL_BIOSYNTHETIC_PROCESS,SET,19,0.32939,0.010587,0.18676,0.038897,GO_DIOL_BIOSYNTHETIC_PROCESS,0.666008548523207
GO_POSITIVE_REGULATION_OF_IN...34,SET,42,0.24796,0.011841,0.14066,0.038966,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,0.666252926966292
BIOCARTA_ETC_PATHWAY,SET,7,0.48607,0.0094852,0.27617,0.039211,BIOCARTA_ETC_PATHWAY,0.669501702664797
GO_ATP_TRANSPORT,SET,9,0.51862,0.011475,0.29488,0.03932,GO_ATP_TRANSPORT,0.669859047486034
GO_INTRACILIARY_RETROGRADE_T...,SET,12,0.39297,0.010039,0.22355,0.039392,GO_INTRACILIARY_RETROGRADE_TRANSPORT,0.669859047486034
REACTOME_TANDEM_PORE_DOMAIN_...,SET,12,0.47795,0.01221,0.2719,0.039397,REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS,0.669859047486034
GO_ANTRAL_OVARIAN_FOLLICLE_G...,SET,8,0.56067,0.011696,0.31934,0.039577,GO_ANTRAL_OVARIAN_FOLLICLE_GROWTH,0.67123467679558
REACTOME_LIGAND_RECEPTOR_INT...,SET,8,0.59012,0.012311,0.33615,0.039595,REACTOME_LIGAND_RECEPTOR_INTERACTIONS,0.67123467679558
REACTOME_SIGNAL_TRANSDUCTION...,SET,20,0.35206,0.011609,0.20077,0.03976,REACTOME_SIGNAL_TRANSDUCTION_BY_L1,0.67123467679558
GO_NEGATIVE_REGULATION_OF_RE...17,SET,67,0.17259,0.010403,0.098425,0.039762,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS,0.67123467679558
GO_POSITIVE_REGULATION_OF_PH...4,SET,30,0.28938,0.011683,0.16511,0.039843,GO_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY,0.67123467679558
GO_DOPAMINE_BINDING,SET,12,0.49062,0.012534,0.28,0.039879,GO_DOPAMINE_BINDING,0.67123467679558
GO_CILIARY_TRANSITION_FIBER,SET,9,0.50784,0.011237,0.28987,0.039896,GO_CILIARY_TRANSITION_FIBER,0.67123467679558
REACTOME_SIGNALING_BY_CYTOSO...,SET,18,0.40617,0.012706,0.23187,0.039919,REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS,0.67123467679558
GO_KETONE_BIOSYNTHETIC_PROCE...,SET,38,0.23671,0.010753,0.13524,0.040041,GO_KETONE_BIOSYNTHETIC_PROCESS,0.672357426206897
GO_REGULATION_OF_EXIT_FROM_M...,SET,17,0.35433,0.010773,0.20261,0.040172,GO_REGULATION_OF_EXIT_FROM_MITOSIS,0.673086561210454
GO_2FE_2S_CLUSTER_ASSEMBLY,SET,3,0.71521,0.0091378,0.40903,0.040195,GO_2FE_2S_CLUSTER_ASSEMBLY,0.673086561210454
GO_NEURON_SPINE,SET,152,0.12395,0.011227,0.070919,0.040257,GO_NEURON_SPINE,0.673198788461538
GO_RENAL_VESICLE_FORMATION,SET,8,0.56678,0.011824,0.32535,0.040756,GO_RENAL_VESICLE_FORMATION,0.678924408719346
GO_CATALYTIC_STEP_1_SPLICEOS...,SET,5,0.58103,0.0095832,0.33353,0.040756,GO_CATALYTIC_STEP_1_SPLICEOSOME,0.678924408719346
GO_NEGATIVE_REGULATION_OF_LO...2,SET,11,0.4933,0.012066,0.28332,0.04084,GO_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION,0.678924408719346
GO_NEGATIVE_REGULATION_OF_AM...4,SET,5,0.67473,0.011129,0.38766,0.040893,GO_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS,0.678924408719346
GO_DEFINITIVE_HEMOPOIESIS,SET,17,0.39277,0.011941,0.22568,0.040906,GO_DEFINITIVE_HEMOPOIESIS,0.678924408719346
GO_NEUROTRANSMITTER_LOADING_...,SET,8,0.57314,0.011956,0.32938,0.040934,GO_NEUROTRANSMITTER_LOADING_INTO_SYNAPTIC_VESICLE,0.678924408719346
GO_SODIUM_ION_TRANSMEMBRANE_...1,SET,133,0.13705,0.011617,0.078878,0.041163,GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,0.681793689795918
GO_MESENCHYMAL_TO_EPITHELIAL...2,SET,12,0.51854,0.013247,0.29867,0.041277,GO_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS,0.682286894594595
GO_POSITIVE_REGULATION_OF_FO...,SET,25,0.29275,0.010791,0.16871,0.041357,GO_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY,0.682286894594595
GO_AMINE_CATABOLIC_PROCESS,SET,20,0.37549,0.012381,0.21647,0.041418,GO_AMINE_CATABOLIC_PROCESS,0.682286894594595
GO_REGULATION_OF_DNA_TEMPLAT...1,SET,44,0.2052,0.010029,0.11832,0.04144,GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,0.682286894594595
GO_REGULATION_OF_CARDIAC_MUS...6,SET,23,0.32656,0.011546,0.18833,0.041473,GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,0.682286894594595
GO_MUSCLE_CELL_FATE_COMMITME...,SET,17,0.42472,0.012913,0.24524,0.041661,GO_MUSCLE_CELL_FATE_COMMITMENT,0.683677421265141
GO_OUTER_MEMBRANE,SET,180,0.10836,0.010672,0.062595,0.041723,GO_OUTER_MEMBRANE,0.683677421265141
GO_REGULATION_OF_RELEASE_OF_...2,SET,74,0.18033,0.011421,0.10417,0.041726,GO_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,0.683677421265141
GO_NEGATIVE_REGULATION_OF_MH...,SET,5,0.65633,0.010825,0.37934,0.041809,GO_NEGATIVE_REGULATION_OF_MHC_CLASS_II_BIOSYNTHETIC_PROCESS,0.684116620967742
GO_ACTIN_FILAMENT,SET,85,0.16655,0.011301,0.096314,0.041896,GO_ACTIN_FILAMENT,0.684599831099196
GO_CATSPER_COMPLEX,SET,8,0.48725,0.010165,0.28188,0.041951,GO_CATSPER_COMPLEX,0.684599831099196
GO_REGULATION_OF_CHEMOTAXIS,SET,197,0.10849,0.011173,0.06282,0.042091,GO_REGULATION_OF_CHEMOTAXIS,0.68596497188755
GO_OLFACTORY_RECEPTOR_BINDING,SET,6,0.65575,0.011847,0.38036,0.042363,GO_OLFACTORY_RECEPTOR_BINDING,0.686017515544041
GO_CENTRIOLE_ELONGATION,SET,6,0.57545,0.010397,0.33384,0.042386,GO_CENTRIOLE_ELONGATION,0.686017515544041
REACTOME_UPTAKE_AND_FUNCTION...1,SET,11,0.50292,0.012301,0.292,0.042513,REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,0.686017515544041
GO_CHLORIDE_CHANNEL_COMPLEX,SET,43,0.25911,0.01252,0.15053,0.042606,GO_CHLORIDE_CHANNEL_COMPLEX,0.686017515544041
GO_NEGATIVE_REGULATION_OF_ME...9,SET,8,0.59138,0.012337,0.3436,0.042621,GO_NEGATIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION,0.686017515544041
REACTOME_DNA_REPAIR,SET,289,0.078484,0.009765,0.045606,0.042644,REACTOME_DNA_REPAIR,0.686017515544041
GO_MITOTIC_DNA_REPLICATION_C...,SET,10,0.40297,0.0093981,0.23419,0.042664,GO_MITOTIC_DNA_REPLICATION_CHECKPOINT,0.686017515544041
GO_SPHINGOID_BIOSYNTHETIC_PR...,SET,12,0.43326,0.011068,0.25183,0.042684,GO_SPHINGOID_BIOSYNTHETIC_PROCESS,0.686017515544041
GO_REGULATION_OF_TRANSMEMBRA...2,SET,508,0.070519,0.011562,0.040993,0.042701,GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,0.686017515544041
GO_NEGATIVE_REGULATION_OF_CY...14,SET,121,0.12868,0.010408,0.074816,0.042727,GO_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0.686017515544041
GO_NODAL_BINDING,SET,2,1.0375,0.010823,0.6039,0.042913,GO_NODAL_BINDING,0.686017515544041
GO_METENCEPHALON_DEVELOPMENT,SET,99,0.14923,0.010924,0.086878,0.042931,GO_METENCEPHALON_DEVELOPMENT,0.686017515544041
GO_FATZ_BINDING,SET,5,0.65911,0.010871,0.38389,0.043003,GO_FATZ_BINDING,0.686017515544041
GO_MAINTENANCE_OF_APICAL_BAS...,SET,9,0.57723,0.012772,0.33633,0.043066,GO_MAINTENANCE_OF_APICAL_BASAL_CELL_POLARITY,0.686017515544041
REACTOME_BASE_EXCISION_REPAIR,SET,70,0.16104,0.0099205,0.093833,0.04307,REACTOME_BASE_EXCISION_REPAIR,0.686017515544041
GO_REGULATION_OF_DOUBLE_STRA...3,SET,14,0.36221,0.0099941,0.21109,0.0431,GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING,0.686017515544041
GO_POSITIVE_REGULATION_OF_TO...2,SET,6,0.63533,0.011479,0.37028,0.043105,GO_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY,0.686017515544041
GO_REGULATION_OF_EPITHELIAL_...6,SET,80,0.17759,0.011692,0.10355,0.04319,GO_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.686017515544041
GO_BASOLATERAL_PLASMA_MEMBRA...,SET,202,0.10816,0.011278,0.063082,0.04322,GO_BASOLATERAL_PLASMA_MEMBRANE,0.686017515544041
GO_POSITIVE_REGULATION_OF_PR...8,SET,191,0.1032,0.010467,0.060207,0.043268,GO_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.686017515544041
GO_M7G_5_PPPN_DIPHOSPHATASE_...,SET,5,0.80395,0.01326,0.46914,0.043303,GO_M7G_5_PPPN_DIPHOSPHATASE_ACTIVITY,0.686017515544041
GO_CENTRAL_NERVOUS_SYSTEM_MA...,SET,7,0.59212,0.011555,0.34573,0.043396,GO_CENTRAL_NERVOUS_SYSTEM_MATURATION,0.686017515544041
BIOCARTA_TID_PATHWAY,SET,19,0.32714,0.010514,0.19104,0.04342,BIOCARTA_TID_PATHWAY,0.686017515544041
GO_POSITIVE_REGULATION_OF_CE...40,SET,134,0.12806,0.010896,0.074807,0.043464,GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,0.686017515544041
GO_CRANIOFACIAL_SUTURE_MORPH...,SET,18,0.37412,0.011704,0.21859,0.043503,GO_CRANIOFACIAL_SUTURE_MORPHOGENESIS,0.686017515544041
GO_REGULATION_OF_ACTIN_FILAM...1,SET,40,0.23443,0.010926,0.13707,0.043612,GO_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT,0.686846685640362
GO_REGULATION_OF_PHOSPHOLIPI...2,SET,6,0.62562,0.011303,0.36598,0.043691,GO_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS,0.68714768516129
GO_NEGATIVE_REGULATION_OF_WN...,SET,191,0.10633,0.010784,0.062221,0.043744,GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,0.68714768516129
KEGG_PHENYLALANINE_METABOLISM,SET,15,0.42267,0.012071,0.24763,0.043932,KEGG_PHENYLALANINE_METABOLISM,0.687192721227622
REACTOME_FORMATION_OF_XYLULO...,SET,5,0.6911,0.011399,0.40502,0.043981,REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE,0.687192721227622
GO_XYLULOSE_5_PHOSPHATE_BIOS...,SET,5,0.6911,0.011399,0.40502,0.043981,GO_XYLULOSE_5_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.687192721227622
GO_SPINDLE_ASSEMBLY_INVOLVED...,SET,5,0.77439,0.012772,0.45393,0.044016,GO_SPINDLE_ASSEMBLY_INVOLVED_IN_MEIOSIS,0.687192721227622
REACTOME_CD22_MEDIATED_BCR_R...,SET,4,0.81109,0.011966,0.47559,0.044067,REACTOME_CD22_MEDIATED_BCR_REGULATION,0.687192721227622
GO_MRNA_TRANSCRIPTION_BY_RNA...,SET,18,0.32528,0.010176,0.19077,0.044099,GO_MRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II,0.687192721227622
GO_SITE_OF_DNA_DAMAGE,SET,61,0.17073,0.0098209,0.10016,0.044142,GO_SITE_OF_DNA_DAMAGE,0.687192721227622
REACTOME_REMOVAL_OF_AMINOTER...,SET,8,0.52309,0.010912,0.30704,0.044231,REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS,0.687698842911877
GO_REGULATION_OF_ADIPOSE_TIS...,SET,7,0.57811,0.011281,0.33965,0.044382,GO_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT,0.689166413265306
GO_ENDODERMAL_CELL_FATE_COMM...,SET,14,0.42528,0.011734,0.25004,0.044494,GO_ENDODERMAL_CELL_FATE_COMMITMENT,0.689519251908397
GO_CHEMICAL_SYNAPTIC_TRANSMI...,SET,99,0.1499,0.010974,0.088148,0.044518,GO_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC,0.689519251908397
GO_TISSUE_HOMEOSTASIS,SET,203,0.10677,0.011161,0.062822,0.044608,GO_TISSUE_HOMEOSTASIS,0.689747135271808
GO_REGULATION_OF_TOLL_LIKE_R...1,SET,9,0.52571,0.011632,0.30951,0.044714,GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY,0.689747135271808
GO_DENDRITIC_SPINE_MAINTENAN...,SET,19,0.35708,0.011477,0.21024,0.044722,GO_DENDRITIC_SPINE_MAINTENANCE,0.689747135271808
GO_RENAL_VESICLE_DEVELOPMENT,SET,19,0.38543,0.012387,0.22704,0.044798,GO_RENAL_VESICLE_DEVELOPMENT,0.689747135271808
GO_MITOCHONDRIAL_RNA_PROCESS...,SET,14,0.3246,0.0089564,0.19123,0.044816,GO_MITOCHONDRIAL_RNA_PROCESSING,0.689747135271808
GO_POSITIVE_REGULATION_OF_SE...5,SET,7,0.58468,0.01141,0.34476,0.04496,GO_POSITIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE,0.691089696969697
GO_REGULATION_OF_CELL_JUNCTI...,SET,84,0.15924,0.010742,0.093941,0.045035,GO_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,0.691369596469105
GO_NEGATIVE_REGULATION_OF_CA...11,SET,6,0.58864,0.010635,0.34746,0.045131,GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION,0.691696245
GO_ACTIN_CYTOSKELETON_REORGA...,SET,95,0.15824,0.011349,0.093429,0.04517,GO_ACTIN_CYTOSKELETON_REORGANIZATION,0.691696245
GO_LOOP_OF_HENLE_DEVELOPMENT,SET,10,0.49807,0.011616,0.29418,0.045228,GO_LOOP_OF_HENLE_DEVELOPMENT,0.691696245
GO_CYCLIN_CDK_POSITIVE_TRANS...,SET,8,0.36535,0.0076215,0.2159,0.045312,GO_CYCLIN_CDK_POSITIVE_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX,0.691696245
REACTOME_FRUCTOSE_CATABOLISM,SET,5,0.52751,0.0087004,0.312,0.045454,REACTOME_FRUCTOSE_CATABOLISM,0.691696245
GO_RESPONSE_TO_HEPATOCYTE_GR...,SET,19,0.34611,0.011124,0.20471,0.045454,GO_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR,0.691696245
GO_FRUCTOSE_CATABOLIC_PROCESS,SET,5,0.52751,0.0087004,0.312,0.045454,GO_FRUCTOSE_CATABOLIC_PROCESS,0.691696245
GO_LIGASE_ACTIVITY,SET,138,0.11517,0.0099433,0.068162,0.045556,GO_LIGASE_ACTIVITY,0.692382951310861
GO_REGULATION_OF_POSTSYNAPTI...5,SET,130,0.13385,0.011219,0.079283,0.045689,GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL,0.693479433540373
REACTOME_HDL_REMODELING,SET,10,0.45734,0.010666,0.27101,0.045757,REACTOME_HDL_REMODELING,0.693479433540373
GO_NUCLEOTIDE_EXCISION_REPAIR,SET,103,0.12549,0.0093688,0.074391,0.045823,GO_NUCLEOTIDE_EXCISION_REPAIR,0.693479433540373
GO_MYOBLAST_FATE_COMMITMENT,SET,5,0.72102,0.011892,0.42752,0.045856,GO_MYOBLAST_FATE_COMMITMENT,0.693479433540373
GO_NEGATIVE_REGULATION_OF_OL...,SET,12,0.49674,0.01269,0.2947,0.045944,GO_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION,0.693560379436965
REACTOME_METABOLISM_OF_FOLAT...,SET,16,0.33268,0.0098125,0.19749,0.046049,REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,0.693560379436965
GO_DELAYED_RECTIFIER_POTASSI...,SET,31,0.30484,0.012511,0.18103,0.046103,GO_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,0.693560379436965
GO_CONTRACTILE_ACTIN_FILAMEN...,SET,87,0.15758,0.010818,0.093601,0.04614,GO_CONTRACTILE_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,0.693560379436965
GO_CALCIUM_ACTIVATED_CATION_...,SET,28,0.28919,0.01128,0.17185,0.04621,GO_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY,0.693560379436965
GO_RESPONSE_TO_INTERFERON_GA...,SET,183,0.11386,0.011306,0.067669,0.046231,GO_RESPONSE_TO_INTERFERON_GAMMA,0.693560379436965
GO_GLOMERULAR_MESANGIAL_CELL...2,SET,10,0.53011,0.012363,0.31514,0.046278,GO_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION,0.693560379436965
GO_EXIT_FROM_MITOSIS,SET,29,0.25197,0.010002,0.14983,0.046323,GO_EXIT_FROM_MITOSIS,0.693560379436965
GO_POSITIVE_REGULATION_OF_HY...1,SET,3,0.9025,0.011531,0.537,0.046427,GO_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS,0.693560379436965
GO_PRIMARY_AMINO_COMPOUND_BI...,SET,5,0.52307,0.0086272,0.31133,0.046478,GO_PRIMARY_AMINO_COMPOUND_BIOSYNTHETIC_PROCESS,0.693560379436965
GO_GLYCEROLIPID_CATABOLIC_PR...,SET,60,0.19619,0.011192,0.11681,0.04653,GO_GLYCEROLIPID_CATABOLIC_PROCESS,0.693560379436965
PID_P38_ALPHA_BETA_PATHWAY,SET,29,0.27328,0.010848,0.16273,0.046545,PID_P38_ALPHA_BETA_PATHWAY,0.693560379436965
GO_ENDOTHELIAL_CELL_MIGRATION,SET,181,0.11148,0.01101,0.06644,0.04669,GO_ENDOTHELIAL_CELL_MIGRATION,0.694109600484262
GO_SENSORY_PERCEPTION_OF_TOU...,SET,5,0.70542,0.011635,0.42083,0.046853,GO_SENSORY_PERCEPTION_OF_TOUCH,0.694109600484262
GO_PROSTAGLANDIN_E_RECEPTOR_...,SET,5,0.75064,0.012381,0.448,0.046923,GO_PROSTAGLANDIN_E_RECEPTOR_ACTIVITY,0.694109600484262
PID_IL27_PATHWAY,SET,26,0.2951,0.011093,0.17614,0.046944,PID_IL27_PATHWAY,0.694109600484262
GO_REGULATION_OF_INOSITOL_TR...,SET,7,0.5599,0.010926,0.3343,0.046994,GO_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS,0.694109600484262
GO_NEGATIVE_REGULATION_OF_MR...2,SET,27,0.24184,0.0092635,0.14445,0.047053,GO_NEGATIVE_REGULATION_OF_MRNA_PROCESSING,0.694109600484262
REACTOME_HIV_INFECTION,SET,216,0.088394,0.0095273,0.052798,0.047055,REACTOME_HIV_INFECTION,0.694109600484262
GO_ICOSANOID_RECEPTOR_ACTIVI...,SET,13,0.40983,0.010897,0.24481,0.047064,GO_ICOSANOID_RECEPTOR_ACTIVITY,0.694109600484262
GO_PROTEIN_DEUBIQUITINATION_...,SET,4,0.69212,0.010211,0.41351,0.047095,GO_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.694109600484262
GO_CORONARY_ARTERY_MORPHOGEN...,SET,8,0.54992,0.011472,0.32876,0.047203,GO_CORONARY_ARTERY_MORPHOGENESIS,0.694860123337364
GO_RNA_POLYMERASE_II_HOLOENZ...,SET,74,0.14981,0.0094876,0.08969,0.047442,GO_RNA_POLYMERASE_II_HOLOENZYME,0.696718455303933
GO_PLATELET_MORPHOGENESIS,SET,17,0.31556,0.0095937,0.18899,0.047502,GO_PLATELET_MORPHOGENESIS,0.696718455303933
KEGG_NICOTINATE_AND_NICOTINA...,SET,24,0.31709,0.011452,0.18993,0.047518,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,0.696718455303933
GO_REGULATION_OF_PEROXISOME_...,SET,14,0.43048,0.011878,0.25806,0.047655,GO_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,0.696718455303933
GO_REGULATION_OF_CELL_COMMUN...1,SET,12,0.47537,0.012144,0.28505,0.047698,GO_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING,0.696718455303933
GO_REGULATION_OF_DOUBLE_STRA...2,SET,33,0.22881,0.0096879,0.13725,0.047754,GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,0.696718455303933
GO_DRUG_CATABOLIC_PROCESS,SET,98,0.15556,0.01133,0.093348,0.047824,GO_DRUG_CATABOLIC_PROCESS,0.696718455303933
GO_NEGATIVE_REGULATION_OF_VA...5,SET,10,0.45609,0.010637,0.27371,0.047834,GO_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY,0.696718455303933
GO_POSITIVE_REGULATION_OF_EP...11,SET,47,0.2386,0.012052,0.14324,0.0479,GO_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.696718455303933
GO_REGULATION_OF_INTEGRIN_AC...,SET,13,0.42474,0.011293,0.25502,0.047914,GO_REGULATION_OF_INTEGRIN_ACTIVATION,0.696718455303933
