VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GOBP_POSITIVE_REGULATION_OF_...456,SET,5,0.5841,0.0096329,0.44328,0.093814,GOBP_POSITIVE_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY,0.857469588807147
HP_SEVERE_EPSTEIN_BARR_VIRUS...,SET,4,0.62618,0.0092368,0.47524,0.093828,HP_SEVERE_EPSTEIN_BARR_VIRUS_INFECTION,0.857469588807147
GOBP_HEPARAN_SULFATE_PROTEOG...5,SET,15,0.32336,0.0092342,0.24545,0.093855,GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,0.857469588807147
GOBP_REGULATION_OF_OSTEOCLAS...2,SET,65,0.15445,0.0091686,0.11726,0.0939,GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,0.857469588807147
KEGG_MEDICUS_REFERENCE_BILE_...,SET,14,0.30323,0.008366,0.23022,0.093901,KEGG_MEDICUS_REFERENCE_BILE_ACID_BIOSYNTHESIS,0.857469588807147
GOCC_PRESYNAPTIC_CYTOSKELETON,SET,10,0.35177,0.0082032,0.26715,0.093967,GOCC_PRESYNAPTIC_CYTOSKELETON,0.857694623161765
REACTOME_SIGNAL_TRANSDUCTION...,SET,20,0.25843,0.0085204,0.19627,0.093975,REACTOME_SIGNAL_TRANSDUCTION_BY_L1,0.857694623161765
GOBP_NEGATIVE_REGULATION_OF_...584,SET,6,0.47982,0.0086681,0.36453,0.094049,GOBP_NEGATIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE,0.858144656077711
GSE41867_NAIVE_VS_DAY8_LCMV_...1,SET,180,0.080719,0.0079491,0.06135,0.094143,GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN,0.85868834689058
BUSSLINGER_DUODENAL_DIFFEREN...,SET,267,0.066607,0.0079696,0.050627,0.094158,BUSSLINGER_DUODENAL_DIFFERENTIATING_STEM_CELLS,0.85868834689058
REACTOME_ROLE_OF_SECOND_MESS...,SET,9,0.37771,0.0083562,0.28713,0.094186,REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING,0.858718370933893
KEGG_MEDICUS_VARIANT_SCRAPIE...5,SET,5,0.55536,0.0091588,0.4223,0.094253,KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_VGCC_CA2_APOPTOTIC_PATHWAY,0.859043650980392
MODULE_75,SET,369,0.064512,0.0090488,0.049066,0.094295,MODULE_75,0.859043650980392
GOMF_ALCOHOL_TRANSMEMBRANE_T...,SET,6,0.45486,0.0082171,0.34601,0.094337,GOMF_ALCOHOL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.859043650980392
HP_TRUNCUS_ARTERIOSUS,SET,24,0.25198,0.0090998,0.19173,0.094383,HP_TRUNCUS_ARTERIOSUS,0.859043650980392
GOBP_CORTICOSPINAL_TRACT_MOR...,SET,8,0.446,0.0093031,0.33938,0.0944,GOBP_CORTICOSPINAL_TRACT_MORPHOGENESIS,0.859043650980392
GOMF_FOUR_WAY_JUNCTION_HELIC...,SET,6,0.51064,0.0092248,0.38862,0.094439,GOMF_FOUR_WAY_JUNCTION_HELICASE_ACTIVITY,0.859043650980392
MODULE_48,SET,293,0.065036,0.0081459,0.049498,0.094447,MODULE_48,0.859043650980392
REACTOME_NRCAM_INTERACTIONS,SET,6,0.45212,0.0081677,0.34416,0.094483,REACTOME_NRCAM_INTERACTIONS,0.859043650980392
PID_NFKAPPAB_ATYPICAL_PATHWAY,SET,16,0.27153,0.0080081,0.20669,0.094486,PID_NFKAPPAB_ATYPICAL_PATHWAY,0.859043650980392
HP_ABNORMAL_PHAGOCYTOSIS,SET,3,0.6686,0.0085414,0.50903,0.094522,HP_ABNORMAL_PHAGOCYTOSIS,0.859043650980392
GSE14699_DELETIONAL_TOLERANC...1,SET,167,0.084772,0.0080439,0.064541,0.094523,GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_DN,0.859043650980392
GOBP_PANCREATIC_JUICE_SECRET...,SET,11,0.3225,0.0078875,0.24556,0.094543,GOBP_PANCREATIC_JUICE_SECRETION,0.859043650980392
GOMF_WATER_TRANSMEMBRANE_TRA...,SET,17,0.32634,0.0099206,0.24848,0.094543,GOMF_WATER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.859043650980392
OHASHI_AURKB_TARGETS,SET,7,0.42572,0.0083067,0.3242,0.094576,OHASHI_AURKB_TARGETS,0.859118891792995
LANDIS_BREAST_CANCER_PROGRES...1,SET,68,0.14508,0.0088084,0.11054,0.094695,LANDIS_BREAST_CANCER_PROGRESSION_DN,0.859859400470219
DURAND_STROMA_NS_UP,SET,161,0.091517,0.0085279,0.069734,0.094707,DURAND_STROMA_NS_UP,0.859859400470219
HP_HYPOVENTILATION,SET,46,0.15421,0.0077051,0.11755,0.094805,HP_HYPOVENTILATION,0.860197584137751
HOEK_MYELOID_DENDRITIC_CELL_...2,SET,16,0.28646,0.0084484,0.21839,0.094822,HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_1DY_UP,0.860197584137751
GOBP_REGULATION_OF_SMOOTH_MU...1,SET,6,0.44992,0.0081279,0.34303,0.094838,GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS,0.860197584137751
REACTOME_TOLL_LIKE_RECEPTOR_...1,SET,101,0.10917,0.0080707,0.083243,0.094856,REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,0.860197584137751
SHEN_SMARCA2_TARGETS_UP,SET,389,0.054131,0.0077913,0.041276,0.094868,SHEN_SMARCA2_TARGETS_UP,0.860197584137751
HP_ABNORMALLY_LAX_OR_HYPEREX...,SET,150,0.089466,0.0080494,0.068235,0.094914,HP_ABNORMALLY_LAX_OR_HYPEREXTENSIBLE_SKIN,0.860390211267606
ZNF419_TARGET_GENES,SET,5,0.49362,0.0081407,0.37657,0.094966,ZNF419_TARGET_GENES,0.860637113428944
MULLIGHAN_MLL_SIGNATURE_1_DN,SET,216,0.077774,0.0083817,0.059339,0.094992,MULLIGHAN_MLL_SIGNATURE_1_DN,0.860648321167883
GOMF_ABC_TYPE_TRANSPORTER_AC...,SET,46,0.17372,0.00868,0.13256,0.095032,GOMF_ABC_TYPE_TRANSPORTER_ACTIVITY,0.860786333072713
GSE1460_DP_THYMOCYTE_VS_NAIV...2,SET,170,0.080239,0.0076813,0.061244,0.095079,GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP,0.86092143452226
HP_PROGRESSIVE_HEARING_IMPAI...,SET,35,0.18299,0.0079777,0.13969,0.095115,HP_PROGRESSIVE_HEARING_IMPAIRMENT,0.86092143452226
GSE9946_IMMATURE_VS_PROSTAGL...2,SET,139,0.094242,0.0081648,0.071947,0.095125,GSE9946_IMMATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_UP,0.86092143452226
DER_IFN_BETA_RESPONSE_UP,SET,98,0.11303,0.0082318,0.0863,0.095146,DER_IFN_BETA_RESPONSE_UP,0.86092143452226
GOBP_DNA_CONFORMATION_CHANGE,SET,83,0.11422,0.0076586,0.087235,0.095212,GOBP_DNA_CONFORMATION_CHANGE,0.861165709090909
ZBTB1_TARGET_GENES,SET,90,0.11332,0.0079103,0.086551,0.09523,ZBTB1_TARGET_GENES,0.861165709090909
HP_NARROW_JAW,SET,13,0.31321,0.0083272,0.23929,0.095287,HP_NARROW_JAW,0.861165709090909
TRAVAGLINI_LUNG_CAPILLARY_IN...2,SET,353,0.058467,0.0080246,0.044673,0.095313,TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_2_CELL,0.861165709090909
GSE10239_NAIVE_VS_MEMORY_CD8...2,SET,184,0.078648,0.0078298,0.060101,0.095346,GSE10239_NAIVE_VS_MEMORY_CD8_TCELL_UP,0.861165709090909
HAMAI_APOPTOSIS_VIA_TRAIL_DN,SET,178,0.080801,0.0079132,0.061748,0.095348,HAMAI_APOPTOSIS_VIA_TRAIL_DN,0.861165709090909
GOBP_L_ALANINE_TRANSPORT,SET,10,0.36504,0.0085126,0.27898,0.095361,GOBP_L_ALANINE_TRANSPORT,0.861165709090909
KEGG_MEDICUS_REFERENCE_PRE_I...,SET,27,0.1934,0.0074072,0.14781,0.095375,KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,0.861165709090909
KEGG_MEDICUS_REFERENCE_RIG_I...1,SET,20,0.27198,0.0089671,0.20789,0.095396,KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY,0.861165709090909
HP_ABNORMAL_TOE_PHALANX_MORP...,SET,113,0.10192,0.0079669,0.077951,0.095535,HP_ABNORMAL_TOE_PHALANX_MORPHOLOGY,0.861761719844358
GOCC_DNA_REPLICATION_FACTOR_...2,SET,5,0.474,0.0078171,0.36255,0.095546,GOCC_DNA_REPLICATION_FACTOR_C_COMPLEX,0.861761719844358
HP_LOSS_OF_VOICE,SET,6,0.3817,0.0068955,0.292,0.095577,HP_LOSS_OF_VOICE,0.861761719844358
MIR6753_5P,SET,20,0.2539,0.008371,0.19423,0.095585,MIR6753_5P,0.861761719844358
NAKAYA_PBMC_FLUMIST_AGE_18_5...2,SET,30,0.19718,0.0079598,0.15084,0.095586,NAKAYA_PBMC_FLUMIST_AGE_18_50YO_3DY_IFN_SUBSET_UP,0.861761719844358
MODULE_378,SET,394,0.055762,0.0080764,0.042664,0.095615,MODULE_378,0.861799617479253
MODULE_229,SET,27,0.21331,0.00817,0.16332,0.095763,MODULE_229,0.861889882459313
HP_ABNORMAL_CIRCULATING_GLOB...,SET,10,0.3684,0.0085909,0.28206,0.095771,HP_ABNORMAL_CIRCULATING_GLOBULIN_CONCENTRATION,0.861889882459313
MODULE_37,SET,428,0.05184,0.0078183,0.039708,0.095861,MODULE_37,0.861889882459313
FOXO3_01,SET,228,0.076866,0.008508,0.058883,0.095888,FOXO3_01,0.861889882459313
GSE45365_WT_VS_IFNAR_KO_CD8A...1,SET,183,0.080046,0.0079475,0.061324,0.095906,GSE45365_WT_VS_IFNAR_KO_CD8A_DC_DN,0.861889882459313
HP_REDUCED_FACTOR_XIII_ACTIV...,SET,6,0.42381,0.0076562,0.32472,0.09593,HP_REDUCED_FACTOR_XIII_ACTIVITY,0.861889882459313
MIR4766_5P,SET,293,0.064888,0.0081273,0.049718,0.095936,MIR4766_5P,0.861889882459313
GOBP_TROPHECTODERMAL_CELL_DI...,SET,19,0.25698,0.0082583,0.19692,0.095954,GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION,0.861889882459313
YAO_TEMPORAL_RESPONSE_TO_PRO...10,SET,169,0.078972,0.0075379,0.060516,0.095957,YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17,0.861889882459313
HP_INCOMPLETE_PARTITION_OF_T...,SET,7,0.3939,0.0076859,0.30185,0.095961,HP_INCOMPLETE_PARTITION_OF_THE_COCHLEA_TYPE_II,0.861889882459313
HP_ABNORMALITY_OF_THE_MUSCUL...1,SET,111,0.09887,0.0076603,0.075771,0.095982,HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_HAND,0.861889882459313
SMARCA1_TARGET_GENES,SET,98,0.11186,0.0081466,0.085729,0.095983,SMARCA1_TARGET_GENES,0.861889882459313
ZNF391_TARGET_GENES,SET,752,0.040735,0.0080694,0.031218,0.095983,ZNF391_TARGET_GENES,0.861889882459313
GSE18281_MEDULLARY_THYMOCYTE...2,SET,164,0.083297,0.0078333,0.063839,0.095991,GSE18281_MEDULLARY_THYMOCYTE_VS_WHOLE_MEDULLA_THYMUS_UP,0.861889882459313
GOBP_TRANSDIFFERENTIATION,SET,7,0.48485,0.0094605,0.3716,0.095997,GOBP_TRANSDIFFERENTIATION,0.861889882459313
GSE17721_POLYIC_VS_CPG_12H_B...2,SET,178,0.083998,0.0082264,0.064388,0.096028,GSE17721_POLYIC_VS_CPG_12H_BMDC_UP,0.861945542355372
WP_PANCREATIC_ADENOCARCINOMA...,SET,83,0.12192,0.0081744,0.093466,0.09606,WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,0.862010147172734
GOBP_NEGATIVE_REGULATION_OF_...439,SET,147,0.094947,0.0084573,0.072807,0.09611,GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,0.862042360681115
HP_MONOCYTOSIS,SET,15,0.26087,0.0074496,0.20006,0.096133,HP_MONOCYTOSIS,0.862042360681115
HP_LACRIMATION_ABNORMALITY,SET,76,0.13065,0.0083843,0.1002,0.096138,HP_LACRIMATION_ABNORMALITY,0.862042360681115
GSE15330_WT_VS_IKAROS_KO_MEG...1,SET,184,0.083051,0.0082681,0.063714,0.096213,GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN,0.862328773511981
BIOCARTA_BCR_PATHWAY,SET,31,0.19292,0.0079163,0.14803,0.096252,BIOCARTA_BCR_PATHWAY,0.862328773511981
GOBP_MONOATOMIC_CATION_TRANS...1,SET,750,0.042218,0.0083525,0.032394,0.096253,GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT,0.862328773511981
GOBP_LEARNING,SET,143,0.094605,0.0083124,0.0726,0.096278,GOBP_LEARNING,0.862328773511981
KOKKINAKIS_METHIONINE_DEPRIV...3,SET,69,0.13081,0.0079997,0.10039,0.096294,KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_DN,0.862328773511981
KEGG_SULFUR_METABOLISM,SET,11,0.32978,0.0080654,0.25313,0.096326,KEGG_SULFUR_METABOLISM,0.862393129829985
GOMF_CALCIUM_DEPENDENT_PHOSP...2,SET,52,0.16663,0.0088505,0.12793,0.096381,GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING,0.862663315735256
chr13q32,SET,29,0.37854,0.015025,0.29066,0.096407,chr13q32,0.862663962458216
REACTOME_MYD88_INDEPENDENT_T...,SET,103,0.10788,0.0080537,0.082852,0.096444,REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,0.862663962458216
GOBP_PURINE_NUCLEOBASE_TRANS...,SET,8,0.42988,0.0089668,0.33021,0.096496,GOBP_PURINE_NUCLEOBASE_TRANSMEMBRANE_TRANSPORT,0.862663962458216
SMID_BREAST_CANCER_LUMINAL_B...1,SET,494,0.054942,0.0088857,0.042205,0.096504,SMID_BREAST_CANCER_LUMINAL_B_DN,0.862663962458216
GSE11924_TH1_VS_TH17_CD4_TCE...1,SET,186,0.076528,0.0076596,0.058791,0.096521,GSE11924_TH1_VS_TH17_CD4_TCELL_DN,0.862663962458216
BIOCARTA_ARENRF2_PATHWAY,SET,20,0.27073,0.0089259,0.20799,0.09653,BIOCARTA_ARENRF2_PATHWAY,0.862663962458216
GSE2770_IL12_ACT_VS_ACT_CD4_...5,SET,158,0.086165,0.0079547,0.066212,0.096578,GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_6H_DN,0.862871051413882
HP_ABNORMAL_VERTEBRAL_MORPHO...,SET,421,0.052707,0.0078853,0.040507,0.096605,HP_ABNORMAL_VERTEBRAL_MORPHOLOGY,0.862890458750964
GSE3982_DC_VS_BCELL_UP,SET,183,0.082971,0.0082379,0.063782,0.096662,GSE3982_DC_VS_BCELL_UP,0.862964953763165
GOBP_RESPIRATORY_CHAIN_COMPL...2,SET,23,0.19252,0.0068063,0.148,0.096663,GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY,0.862964953763165
HP_HYPOPLASTIC_FIFTH_FINGERN...,SET,14,0.30352,0.0083739,0.23342,0.096751,HP_HYPOPLASTIC_FIFTH_FINGERNAIL,0.863123085286301
SCHERER_PBMC_APSV_WETVAX_AGE...8,SET,23,0.23196,0.0082005,0.1784,0.096773,SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_5_TO_7DY_UP,0.863123085286301
GOCC_COMPACT_MYELIN,SET,13,0.32332,0.0085959,0.24871,0.096808,GOCC_COMPACT_MYELIN,0.863123085286301
GOBP_IMMUNE_RESPONSE_REGULAT...3,SET,478,0.051571,0.008208,0.039671,0.096814,GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,0.863123085286301
GSE17721_4H_VS_24H_POLYIC_BM...1,SET,179,0.077308,0.0075921,0.059474,0.096835,GSE17721_4H_VS_24H_POLYIC_BMDC_DN,0.863123085286301
GOBP_PLASMA_MEMBRANE_PHOSPHO...,SET,24,0.23033,0.0083178,0.17724,0.096894,GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING,0.863123085286301
HP_PERSISTENCE_OF_HEMOGLOBIN...,SET,32,0.18323,0.0076391,0.14103,0.096933,HP_PERSISTENCE_OF_HEMOGLOBIN_F,0.863123085286301
GOCC_EUKARYOTIC_TRANSLATION_...5,SET,13,0.28718,0.007635,0.22106,0.096967,GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_4F_COMPLEX,0.863123085286301
GSE3039_CD4_TCELL_VS_B1_BCEL...1,SET,175,0.084711,0.0082266,0.065211,0.096977,GSE3039_CD4_TCELL_VS_B1_BCELL_DN,0.863123085286301
HP_EPIPHORA,SET,22,0.2337,0.0080807,0.17991,0.096985,HP_EPIPHORA,0.863123085286301
AIZARANI_LIVER_C25_KUPFFER_C...,SET,158,0.093629,0.0086437,0.072086,0.097006,AIZARANI_LIVER_C25_KUPFFER_CELLS_4,0.863123085286301
GOBP_RESPONSE_TO_ZINC_ION_ST...,SET,8,0.34668,0.0072314,0.26692,0.097011,GOBP_RESPONSE_TO_ZINC_ION_STARVATION,0.863123085286301
BIOCARTA_KREB_PATHWAY,SET,8,0.43191,0.0090091,0.33255,0.097015,BIOCARTA_KREB_PATHWAY,0.863123085286301
GOBP_HEMIDESMOSOME_ASSEMBLY,SET,6,0.49554,0.008952,0.38156,0.097031,GOBP_HEMIDESMOSOME_ASSEMBLY,0.863123085286301
LIU_NASOPHARYNGEAL_CARCINOMA,SET,62,0.13568,0.0078673,0.10453,0.097142,LIU_NASOPHARYNGEAL_CARCINOMA,0.863123085286301
GOBP_CELL_JUNCTION_MAINTENAN...,SET,41,0.18293,0.0086304,0.14094,0.097162,GOBP_CELL_JUNCTION_MAINTENANCE,0.863123085286301
HP_SECOND_TRIMESTER_ONSET,SET,41,0.16991,0.0080162,0.13092,0.097179,HP_SECOND_TRIMESTER_ONSET,0.863123085286301
HP_ELEVATED_LACTATE_PYRUVATE...,SET,18,0.22461,0.0070257,0.17308,0.097206,HP_ELEVATED_LACTATE_PYRUVATE_RATIO,0.863123085286301
GOBP_URATE_METABOLIC_PROCESS,SET,10,0.36402,0.0084887,0.28058,0.097265,GOBP_URATE_METABOLIC_PROCESS,0.863123085286301
GOBP_SENSORY_PERCEPTION_OF_T...3,SET,5,0.4759,0.0078484,0.36689,0.097303,GOBP_SENSORY_PERCEPTION_OF_TOUCH,0.863123085286301
GOMF_RNA_STEM_LOOP_BINDING,SET,13,0.28338,0.007534,0.21847,0.097305,GOMF_RNA_STEM_LOOP_BINDING,0.863123085286301
GOBP_REGULATION_OF_LEUKOCYTE...1,SET,4,0.60631,0.0089437,0.4677,0.097435,GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_ARTERIAL_ENDOTHELIAL_CELL,0.863123085286301
GSE339_CD4POS_VS_CD8POS_DC_I...2,SET,183,0.079615,0.0079047,0.061415,0.097438,GSE339_CD4POS_VS_CD8POS_DC_IN_CULTURE_UP,0.863123085286301
GOBP_POSITIVE_REGULATION_OF_...273,SET,18,0.248,0.0077574,0.19132,0.09745,GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.863123085286301
KEGG_MEDICUS_REFERENCE_WNT_S...5,SET,44,0.17258,0.008434,0.13315,0.097479,KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY,0.863123085286301
REACTOME_TERMINATION_OF_TRAN...,SET,30,0.17552,0.0070857,0.13543,0.097489,REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,0.863123085286301
MIR151A_5P_MIR151B,SET,10,0.33054,0.007708,0.25519,0.097622,MIR151A_5P_MIR151B,0.863123085286301
MIR486_5P,SET,85,0.11459,0.0077751,0.088491,0.097671,MIR486_5P,0.863123085286301
KIM_RESPONSE_TO_TSA_AND_DECI...1,SET,8,0.34991,0.0072986,0.27021,0.097676,KIM_RESPONSE_TO_TSA_AND_DECITABINE_DN,0.863123085286301
GAVISH_3CA_METAPROGRAM_B_CEL...5,SET,50,0.16128,0.0084005,0.12455,0.097694,GAVISH_3CA_METAPROGRAM_B_CELLS_INTERFERON,0.863123085286301
GOMF_MHC_CLASS_II_PROTEIN_CO...,SET,23,0.24478,0.0086538,0.18904,0.097696,GOMF_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING,0.863123085286301
GSE29618_LAIV_VS_TIV_FLU_VAC...3,SET,170,0.08408,0.0080489,0.064938,0.097707,GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MDC_DN,0.863123085286301
HP_ABNORMAL_AORTIC_VALVE_PHY...,SET,148,0.093686,0.0083732,0.072366,0.097734,HP_ABNORMAL_AORTIC_VALVE_PHYSIOLOGY,0.863123085286301
AACWWCAANK_UNKNOWN,SET,132,0.096068,0.0081122,0.074208,0.097742,AACWWCAANK_UNKNOWN,0.863123085286301
GOBP_ORGAN_OR_TISSUE_SPECIFI...,SET,26,0.24027,0.0090306,0.18561,0.097763,GOBP_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE,0.863123085286301
GSE9650_NAIVE_VS_EFF_CD8_TCE...2,SET,182,0.079484,0.0078703,0.061409,0.097784,GSE9650_NAIVE_VS_EFF_CD8_TCELL_UP,0.863123085286301
NAKAYA_PBMC_FLUMIST_AGE_18_5...6,SET,31,0.19476,0.0079921,0.15048,0.097785,NAKAYA_PBMC_FLUMIST_AGE_18_50YO_7DY_IFN_SUBSET_UP,0.863123085286301
LINDVALL_IMMORTALIZED_BY_TER...2,SET,59,0.15484,0.0087589,0.11963,0.097787,LINDVALL_IMMORTALIZED_BY_TERT_UP,0.863123085286301
GOBP_CORNEA_DEVELOPMENT_IN_C...,SET,12,0.36714,0.0093782,0.28369,0.097811,GOBP_CORNEA_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.863123085286301
MIR9899,SET,4,0.50068,0.0073855,0.38689,0.09782,MIR9899,0.863123085286301
GSE339_CD8POS_VS_CD4CD8DN_DC...2,SET,182,0.079889,0.0079105,0.061736,0.097833,GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_DN,0.863123085286301
GOCC_METHYLTRANSFERASE_COMPL...,SET,92,0.10328,0.007289,0.079825,0.097865,GOCC_METHYLTRANSFERASE_COMPLEX,0.863123085286301
MARZEC_IL2_SIGNALING_UP,SET,109,0.10658,0.0081837,0.082379,0.097871,MARZEC_IL2_SIGNALING_UP,0.863123085286301
SCHAEFFER_PROSTATE_DEVELOPME...1,SET,52,0.1577,0.0083766,0.12191,0.097902,SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_DN,0.863123085286301
FAN_OVARY_CL18_B_LYMPHOCYTE,SET,383,0.05493,0.0078465,0.042471,0.097953,FAN_OVARY_CL18_B_LYMPHOCYTE,0.863123085286301
HP_ABNORMALITY_OF_THE_GINGIVA,SET,211,0.077537,0.00826,0.059962,0.097998,HP_ABNORMALITY_OF_THE_GINGIVA,0.863123085286301
GOBP_ANTIBACTERIAL_HUMORAL_R...,SET,48,0.19272,0.0098361,0.14905,0.098019,GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE,0.863123085286301
YIH_RESPONSE_TO_ARSENITE_C5,SET,10,0.45081,0.010513,0.34867,0.098021,YIH_RESPONSE_TO_ARSENITE_C5,0.863123085286301
CTGTTAC_MIR194,SET,92,0.11056,0.0078027,0.08552,0.098048,CTGTTAC_MIR194,0.863123085286301
GSE25123_CTRL_VS_ROSIGLITAZO...2,SET,184,0.07879,0.007844,0.060964,0.098116,GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP,0.863123085286301
HP_RETICULAR_HYPERPIGMENTATI...,SET,9,0.3252,0.0071945,0.25166,0.098153,HP_RETICULAR_HYPERPIGMENTATION,0.863123085286301
GSE15215_CD2_POS_VS_NEG_PDC_...1,SET,179,0.075614,0.0074258,0.058536,0.098229,GSE15215_CD2_POS_VS_NEG_PDC_DN,0.863123085286301
MODULE_459,SET,390,0.055406,0.0079849,0.042892,0.09823,MODULE_459,0.863123085286301
HP_CEREBRAL_CAVERNOUS_MALFOR...,SET,5,0.41647,0.0068683,0.32245,0.098258,HP_CEREBRAL_CAVERNOUS_MALFORMATION,0.863123085286301
GSE32901_TH1_VS_TH17_NEG_CD4...1,SET,104,0.10446,0.0078358,0.08088,0.098264,GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_DN,0.863123085286301
RAF_UP.V1_UP,SET,176,0.089142,0.0086814,0.069035,0.098314,RAF_UP.V1_UP,0.863123085286301
chr3p25,SET,79,0.2823,0.018468,0.21864,0.098334,chr3p25,0.863123085286301
MODULE_273,SET,40,0.16102,0.0075036,0.12472,0.098352,MODULE_273,0.863123085286301
GOMF_ASPARTIC_TYPE_PEPTIDASE...,SET,25,0.20887,0.0076983,0.16179,0.098357,GOMF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY,0.863123085286301
GOBP_NADPH_OXIDATION,SET,6,0.45892,0.0082904,0.3555,0.098377,GOBP_NADPH_OXIDATION,0.863123085286301
GOBP_BLASTOCYST_FORMATION,SET,45,0.16356,0.0080834,0.12671,0.098387,GOBP_BLASTOCYST_FORMATION,0.863123085286301
MIR6739_3P,SET,174,0.084892,0.0082208,0.065774,0.098419,MIR6739_3P,0.863123085286301
GOBP_NEGATIVE_REGULATION_OF_...209,SET,59,0.15807,0.0089415,0.12247,0.098419,GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS,0.863123085286301
HP_LIMITED_ELBOW_EXTENSION,SET,45,0.15637,0.0077282,0.12117,0.098449,HP_LIMITED_ELBOW_EXTENSION,0.863123085286301
GSE15624_CTRL_VS_3H_HALOFUGI...2,SET,147,0.086104,0.0076696,0.066729,0.098475,GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP,0.863123085286301
HP_ABNORMAL_TRICUSPID_VALVE_...2,SET,72,0.12917,0.0080692,0.10011,0.098477,HP_ABNORMAL_TRICUSPID_VALVE_PHYSIOLOGY,0.863123085286301
GOBP_T_HELPER_17_CELL_DIFFER...,SET,33,0.20232,0.0085653,0.15685,0.098549,GOBP_T_HELPER_17_CELL_DIFFERENTIATION,0.863123085286301
MIR6508_3P,SET,46,0.16606,0.0082972,0.12875,0.098578,MIR6508_3P,0.863123085286301
GOBP_REGULATION_OF_NON_CANON...1,SET,88,0.11421,0.0078843,0.088564,0.098599,GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.863123085286301
GOBP_MYOSIN_FILAMENT_ORGANIZ...,SET,6,0.42247,0.007632,0.32763,0.09863,GOBP_MYOSIN_FILAMENT_ORGANIZATION,0.863123085286301
RBM34_TARGET_GENES,SET,811,0.038853,0.0079794,0.030134,0.098652,RBM34_TARGET_GENES,0.863123085286301
GSE34156_UNTREATED_VS_24H_TL...2,SET,149,0.091666,0.00822,0.071099,0.098661,GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP,0.863123085286301
