VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_EMBRYONIC_CAMERA_TYPE_EYE...2,SET,12,0.23118,0.0059056,0.26477,0.19131,GO_EMBRYONIC_CAMERA_TYPE_EYE_FORMATION,1
GO_LENS_FIBER_CELL_DEVELOPME...,SET,14,0.20331,0.0056095,0.23295,0.1914,GO_LENS_FIBER_CELL_DEVELOPMENT,1
GO_REGULATION_OF_CHOLESTEROL...3,SET,11,0.2458,0.006012,0.28196,0.19168,GO_REGULATION_OF_CHOLESTEROL_ESTERIFICATION,1
GO_OXIDOREDUCTASE_ACTIVITY_A...8,SET,9,0.21946,0.0048557,0.25179,0.19172,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_DIPHENOLS_AND_RELATED_SUBSTANCES_AS_DONORS,1
GO_SYMPATHETIC_NERVOUS_SYSTE...,SET,20,0.18411,0.0060705,0.21125,0.19174,GO_SYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT,1
GO_POSITIVE_REGULATION_OF_TR...11,SET,25,0.15301,0.0056399,0.17559,0.19178,GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS,1
REACTOME_POST_TRANSLATIONAL_...1,SET,88,0.082125,0.0056696,0.09447,0.19234,REACTOME_POST_TRANSLATIONAL_MODIFICATION:_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,1
GO_POSITIVE_REGULATION_OF_IN...22,SET,46,0.11964,0.0059787,0.13764,0.19236,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,1
PID_INTEGRIN_CS_PATHWAY,SET,25,0.15842,0.0058391,0.18225,0.19237,PID_INTEGRIN_CS_PATHWAY,1
GO_NEURON_SPINE,SET,152,0.061775,0.005595,0.07108,0.19241,GO_NEURON_SPINE,1
GO_CELLULAR_LIPID_METABOLIC_...,SET,807,0.02718,0.0055695,0.031287,0.1925,GO_CELLULAR_LIPID_METABOLIC_PROCESS,1
GO_HEMATOPOIETIC_STEM_CELL_M...,SET,6,0.3102,0.0056043,0.3571,0.19252,GO_HEMATOPOIETIC_STEM_CELL_MIGRATION,1
GO_IMMATURE_T_CELL_PROLIFERA...2,SET,5,0.329,0.0054262,0.37888,0.19261,GO_IMMATURE_T_CELL_PROLIFERATION_IN_THYMUS,1
GO_CYTOPLASMIC_SIDE_OF_ENDOP...,SET,13,0.17641,0.0046904,0.20331,0.1928,GO_CYTOPLASMIC_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE,1
GO_NEGATIVE_REGULATION_OF_GL...2,SET,15,0.20776,0.0059334,0.23973,0.19308,GO_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION,1
GO_REGULATION_OF_DNA_RECOMBI...,SET,83,0.076238,0.0051121,0.087994,0.19314,GO_REGULATION_OF_DNA_RECOMBINATION,1
REACTOME_SIGNAL_REGULATORY_P...,SET,14,0.21098,0.0058211,0.24357,0.1932,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,1
GO_FLUID_TRANSPORT,SET,26,0.16248,0.0061075,0.18765,0.19328,GO_FLUID_TRANSPORT,1
GO_REGULATION_OF_GLUCONEOGEN...1,SET,37,0.12342,0.0055326,0.1426,0.19339,GO_REGULATION_OF_GLUCONEOGENESIS,1
GO_ENDOCYTIC_VESICLE_MEMBRANE,SET,145,0.064383,0.0056965,0.074417,0.19348,GO_ENDOCYTIC_VESICLE_MEMBRANE,1
GO_POSITIVE_REGULATION_OF_MO...5,SET,22,0.1522,0.005263,0.17603,0.19363,GO_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,1
REACTOME_IMPORT_OF_PALMITOYL...,SET,13,0.20159,0.0053598,0.2333,0.19378,REACTOME_IMPORT_OF_PALMITOYL_COA_INTO_THE_MITOCHONDRIAL_MATRIX,1
REACTOME_GP1B_IX_V_ACTIVATIO...,SET,11,0.25623,0.0062671,0.29678,0.19398,REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING,1
GO_SUBSTRATE_DEPENDENT_CEREB...,SET,5,0.37867,0.0062454,0.4389,0.19414,GO_SUBSTRATE_DEPENDENT_CEREBRAL_CORTEX_TANGENTIAL_MIGRATION,1
GO_HISTONE_H3_K9_DIMETHYLATI...,SET,6,0.25832,0.004667,0.29941,0.19414,GO_HISTONE_H3_K9_DIMETHYLATION,1
GO_SUPEROXIDE_GENERATING_NAD...1,SET,7,0.29809,0.0058169,0.34566,0.19425,GO_SUPEROXIDE_GENERATING_NADPH_OXIDASE_ACTIVATOR_ACTIVITY,1
GO_DETERMINATION_OF_DORSAL_V...,SET,10,0.24647,0.005748,0.28582,0.19426,GO_DETERMINATION_OF_DORSAL_VENTRAL_ASYMMETRY,1
GO_RESPONSE_TO_BMP,SET,142,0.06419,0.0056209,0.074453,0.19431,GO_RESPONSE_TO_BMP,1
GO_NEGATIVE_REGULATION_OF_TR...10,SET,8,0.27011,0.0056346,0.3133,0.19431,GO_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION,1
GO_CULLIN_RING_UBIQUITIN_LIG...,SET,141,0.061349,0.0053532,0.071164,0.19433,GO_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX,1
GO_NEGATIVE_REGULATION_OF_SY...4,SET,65,0.095469,0.0056679,0.11094,0.19476,GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,1
GO_REGULATION_OF_MONONUCLEAR...,SET,41,0.11461,0.0054077,0.13332,0.19499,GO_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,1
GO_POSITIVE_REGULATION_OF_CE...42,SET,338,0.04073,0.0054729,0.047405,0.19512,GO_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,1
GO_REGULATION_OF_ENDODERMAL_...,SET,5,0.37555,0.006194,0.43742,0.1953,GO_REGULATION_OF_ENDODERMAL_CELL_DIFFERENTIATION,1
GO_REGULATION_OF_GOLGI_TO_PL...,SET,7,0.28061,0.0054757,0.32686,0.19531,GO_REGULATION_OF_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,1
GO_CARDIAC_MUSCLE_CELL_MYOBL...,SET,10,0.26036,0.006072,0.30332,0.19535,GO_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION,1
GO_POSITIVE_REGULATION_OF_FE...2,SET,9,0.27289,0.0060378,0.31812,0.1955,GO_POSITIVE_REGULATION_OF_FEEDING_BEHAVIOR,1
PID_AMB2_NEUTROPHILS_PATHWAY,SET,40,0.11907,0.0055491,0.1389,0.19567,PID_AMB2_NEUTROPHILS_PATHWAY,1
GO_MESENCHYMAL_CELL_PROLIFER...2,SET,5,0.37775,0.0062302,0.44087,0.19578,GO_MESENCHYMAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_DEVELOPMENT,1
GO_TERPENOID_BIOSYNTHETIC_PR...,SET,10,0.25126,0.0058599,0.29332,0.19583,GO_TERPENOID_BIOSYNTHETIC_PROCESS,1
GO_NEGATIVE_REGULATION_OF_DN...8,SET,81,0.076235,0.0050502,0.08905,0.19598,GO_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,1
GO_ASTROCYTE_ACTIVATION,SET,20,0.17872,0.0058929,0.20879,0.19601,GO_ASTROCYTE_ACTIVATION,1
GO_POSITIVE_REGULATION_OF_HE...9,SET,7,0.25112,0.0049002,0.29357,0.19618,GO_POSITIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION,1
PID_AVB3_OPN_PATHWAY,SET,31,0.14269,0.0058558,0.16685,0.19623,PID_AVB3_OPN_PATHWAY,1
GO_RESPONSE_TO_REDOX_STATE,SET,13,0.2053,0.0054586,0.24011,0.19627,GO_RESPONSE_TO_REDOX_STATE,1
GO_REACTIVE_NITROGEN_SPECIES...,SET,6,0.33577,0.0060662,0.39295,0.19643,GO_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS,1
GO_MEMBRANE_HYPERPOLARIZATION,SET,11,0.2128,0.005205,0.24908,0.19646,GO_MEMBRANE_HYPERPOLARIZATION,1
GO_MANCHETTE,SET,7,0.23137,0.0045149,0.2713,0.19688,GO_MANCHETTE,1
REACTOME_TRANSLESION_SYNTHES...1,SET,17,0.15391,0.004679,0.18053,0.19696,REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,1
GO_ERROR_FREE_TRANSLESION_SY...,SET,17,0.15391,0.004679,0.18053,0.19696,GO_ERROR_FREE_TRANSLESION_SYNTHESIS,1
REACTOME_FORMATION_OF_FIBRIN...,SET,36,0.13663,0.0060417,0.16032,0.19705,REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,1
REACTOME_RAB_REGULATION_OF_T...,SET,111,0.066841,0.0051792,0.078503,0.19726,REACTOME_RAB_REGULATION_OF_TRAFFICKING,1
GO_UBIQUITIN_INDEPENDENT_PRO...,SET,5,0.33137,0.0054652,0.38918,0.19726,GO_UBIQUITIN_INDEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY,1
GO_FOREBRAIN_NEURON_DIFFEREN...,SET,48,0.12177,0.0062155,0.14306,0.19734,GO_FOREBRAIN_NEURON_DIFFERENTIATION,1
GO_ENDOLYSOSOME_LUMEN,SET,5,0.3801,0.0062691,0.44657,0.19734,GO_ENDOLYSOSOME_LUMEN,1
GO_MEDIATOR_COMPLEX_BINDING,SET,4,0.38868,0.0057338,0.4569,0.19748,GO_MEDIATOR_COMPLEX_BINDING,1
GO_TRANSLATION_PREINITIATION...,SET,15,0.16842,0.00481,0.19827,0.19781,GO_TRANSLATION_PREINITIATION_COMPLEX,1
GO_REGULATION_OF_NUCLEOCYTOP...,SET,101,0.069118,0.0051101,0.081383,0.19787,GO_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,1
REACTOME_PERVASIVE_DEVELOPME...,SET,11,0.24553,0.0060054,0.28921,0.19795,REACTOME_PERVASIVE_DEVELOPMENTAL_DISORDERS,1
GO_ANTIBACTERIAL_HUMORAL_RES...,SET,34,0.13812,0.0059356,0.1627,0.19797,GO_ANTIBACTERIAL_HUMORAL_RESPONSE,1
REACTOME_INTERFERON_SIGNALING,SET,187,0.055217,0.0055418,0.065073,0.19807,REACTOME_INTERFERON_SIGNALING,1
GO_ARYLSULFATASE_ACTIVITY,SET,8,0.26779,0.0055862,0.31559,0.19807,GO_ARYLSULFATASE_ACTIVITY,1
GO_TRANSMITTER_GATED_CHANNEL...,SET,56,0.10842,0.0059759,0.12778,0.19809,GO_TRANSMITTER_GATED_CHANNEL_ACTIVITY,1
GO_U2_TYPE_SPLICEOSOMAL_COMP...,SET,75,0.073299,0.0046732,0.086421,0.19818,GO_U2_TYPE_SPLICEOSOMAL_COMPLEX,1
GO_NEGATIVE_REGULATION_OF_NU...3,SET,131,0.059108,0.0049728,0.069747,0.19837,GO_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS,1
GO_URETER_MORPHOGENESIS,SET,7,0.26042,0.0050818,0.30729,0.19837,GO_URETER_MORPHOGENESIS,1
GO_BMP_RECEPTOR_BINDING,SET,8,0.26628,0.0055548,0.31423,0.19839,GO_BMP_RECEPTOR_BINDING,1
GO_REGULATION_OF_HEART_RATE,SET,89,0.08331,0.0057838,0.098356,0.19849,GO_REGULATION_OF_HEART_RATE,1
GO_BETA_GLUCOSIDASE_ACTIVITY,SET,6,0.28415,0.0051336,0.33573,0.19868,GO_BETA_GLUCOSIDASE_ACTIVITY,1
GO_REGULATION_OF_PROTEIN_COM...2,SET,99,0.070921,0.0051915,0.083801,0.1987,GO_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY,1
GO_REGULATION_OF_NODAL_SIGNA...1,SET,7,0.29621,0.0057803,0.35019,0.19882,GO_REGULATION_OF_NODAL_SIGNALING_PATHWAY,1
BIOCARTA_ARAP_PATHWAY,SET,17,0.15632,0.0047524,0.18502,0.19909,BIOCARTA_ARAP_PATHWAY,1
GO_PHOSPHATIDYLINOSITOL_3_4_...2,SET,22,0.1455,0.0050315,0.17226,0.19916,GO_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_BINDING,1
GO_EUKARYOTIC_48S_PREINITIAT...,SET,13,0.17856,0.0047477,0.21153,0.1993,GO_EUKARYOTIC_48S_PREINITIATION_COMPLEX,1
REACTOME_FRS_MEDIATED_FGFR1_...,SET,23,0.15421,0.0054523,0.18277,0.19942,REACTOME_FRS_MEDIATED_FGFR1_SIGNALING,1
GO_PRESYNAPTIC_ENDOCYTIC_ZONE,SET,8,0.2879,0.0060057,0.34127,0.19945,GO_PRESYNAPTIC_ENDOCYTIC_ZONE,1
GO_NEGATIVE_REGULATION_OF_AM...5,SET,14,0.20524,0.0056628,0.2433,0.19946,GO_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,1
GO_ACUTE_INFLAMMATORY_RESPON...2,SET,19,0.16424,0.0052784,0.19471,0.19948,GO_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,1
REACTOME_INTERLEUKIN_35_SIGN...,SET,12,0.22772,0.0058173,0.27002,0.19952,REACTOME_INTERLEUKIN_35_SIGNALLING,1
GO_CELLULAR_SENESCENCE,SET,63,0.088968,0.0052004,0.1055,0.19953,GO_CELLULAR_SENESCENCE,1
GO_NEGATIVE_REGULATION_OF_LO...1,SET,291,0.044714,0.0055821,0.053037,0.1996,GO_NEGATIVE_REGULATION_OF_LOCOMOTION,1
GO_T_CELL_RECEPTOR_BINDING,SET,7,0.28602,0.0055813,0.3393,0.19963,GO_T_CELL_RECEPTOR_BINDING,1
REACTOME_FATTY_ACIDS_BOUND_T...,SET,8,0.26708,0.0055714,0.31704,0.19978,REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION,1
GO_SOLUTE_SODIUM_SYMPORTER_A...,SET,70,0.088574,0.0054563,0.10517,0.19984,GO_SOLUTE_SODIUM_SYMPORTER_ACTIVITY,1
GO_BRISC_COMPLEX,SET,2,0.51198,0.0053409,0.60791,0.19985,GO_BRISC_COMPLEX,1
GO_RESPONSE_TO_TEMPERATURE_S...,SET,221,0.047116,0.0051359,0.055983,0.20001,GO_RESPONSE_TO_TEMPERATURE_STIMULUS,1
BIOCARTA_THELPER_PATHWAY,SET,12,0.23962,0.0061214,0.28508,0.20031,BIOCARTA_THELPER_PATHWAY,1
GO_REGULATION_OF_MITOCHONDRI...4,SET,56,0.096037,0.0052935,0.11434,0.20049,GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS,1
GO_REGULATION_OF_EXCRETION,SET,21,0.16531,0.0055852,0.19685,0.20052,GO_REGULATION_OF_EXCRETION,1
GO_CALCIUM_ION_REGULATED_EXO...1,SET,144,0.05924,0.0052235,0.070542,0.20052,GO_CALCIUM_ION_REGULATED_EXOCYTOSIS,1
GO_DICARBOXYLIC_ACID_METABOL...,SET,57,0.091886,0.0051096,0.10947,0.20063,GO_DICARBOXYLIC_ACID_METABOLIC_PROCESS,1
REACTOME_DNA_REPAIR,SET,289,0.038088,0.0047388,0.045391,0.20071,REACTOME_DNA_REPAIR,1
GO_MODULATION_BY_SYMBIONT_OF...1,SET,5,0.36292,0.0059856,0.43272,0.20083,GO_MODULATION_BY_SYMBIONT_OF_HOST_APOPTOTIC_PROCESS,1
REACTOME_ERYTHROPOIETIN_ACTI...2,SET,7,0.28653,0.0055913,0.34181,0.20094,REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG,1
GO_POSITIVE_REGULATION_OF_LY...3,SET,18,0.17731,0.0055468,0.21215,0.20164,GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,1
GO_AP_TYPE_MEMBRANE_COAT_ADA...,SET,42,0.10482,0.0050054,0.12542,0.20165,GO_AP_TYPE_MEMBRANE_COAT_ADAPTOR_COMPLEX,1
GO_RNA_POLYMERASE_II_INTRONI...,SET,9,0.26991,0.0059717,0.32299,0.20169,GO_RNA_POLYMERASE_II_INTRONIC_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING,1
GO_PURINE_NUCLEOSIDE_CATABOL...,SET,6,0.29887,0.0053996,0.35777,0.20176,GO_PURINE_NUCLEOSIDE_CATABOLIC_PROCESS,1
GO_CELLULAR_RESPONSE_TO_DRUG,SET,326,0.041523,0.0054813,0.049754,0.20199,GO_CELLULAR_RESPONSE_TO_DRUG,1
GO_ARGININE_TRANSMEMBRANE_TR...1,SET,6,0.33018,0.0059652,0.39574,0.20205,GO_ARGININE_TRANSMEMBRANE_TRANSPORT,1
GO_NEGATIVE_REGULATION_OF_SM...8,SET,4,0.33517,0.0049445,0.40179,0.20209,GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS,1
GO_PROTEIN_REPAIR,SET,6,0.27511,0.0049703,0.32982,0.20211,GO_PROTEIN_REPAIR,1
GO_MEIOTIC_COHESIN_COMPLEX,SET,6,0.28732,0.0051908,0.34458,0.2022,GO_MEIOTIC_COHESIN_COMPLEX,1
GO_NEGATIVE_REGULATION_OF_MA...8,SET,10,0.20923,0.0048796,0.25094,0.20221,GO_NEGATIVE_REGULATION_OF_MACROPHAGE_MIGRATION,1
GO_REGULATION_OF_PRODUCTION_...2,SET,20,0.17109,0.0056412,0.20523,0.20224,GO_REGULATION_OF_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA,1
GO_CENTRIOLE_ASSEMBLY,SET,38,0.10668,0.0048461,0.12797,0.20225,GO_CENTRIOLE_ASSEMBLY,1
GO_PRIMARY_AMINO_COMPOUND_BI...,SET,5,0.25956,0.004281,0.31147,0.20233,GO_PRIMARY_AMINO_COMPOUND_BIOSYNTHETIC_PROCESS,1
GO_SMAD_PROTEIN_COMPLEX_ASSE...,SET,13,0.22608,0.0060112,0.27132,0.20235,GO_SMAD_PROTEIN_COMPLEX_ASSEMBLY,1
GO_REGULATION_OF_EPITHELIAL_...3,SET,16,0.20965,0.0061836,0.25167,0.20242,GO_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,1
REACTOME_PHOSPHORYLATION_OF_...3,SET,18,0.14443,0.0045182,0.17352,0.20261,REACTOME_PHOSPHORYLATION_OF_THE_APC_C,1
GO_PRESYNAPTIC_ACTIVE_ZONE_O...,SET,8,0.27754,0.0057896,0.33355,0.20269,GO_PRESYNAPTIC_ACTIVE_ZONE_ORGANIZATION,1
REACTOME_ANTIGEN_PRESENTATIO...,SET,24,0.14948,0.0053985,0.17973,0.2028,REACTOME_ANTIGEN_PRESENTATION:_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,1
GO_ACETYL_COA_METABOLIC_PROC...,SET,9,0.22305,0.004935,0.26825,0.20285,GO_ACETYL_COA_METABOLIC_PROCESS,1
GO_MITOCHONDRIAL_PROTEIN_CAT...,SET,4,0.28709,0.0042352,0.34526,0.20285,GO_MITOCHONDRIAL_PROTEIN_CATABOLIC_PROCESS,1
GO_PROTEIN_N_TERMINUS_BINDING,SET,100,0.06965,0.005124,0.08377,0.20287,GO_PROTEIN_N_TERMINUS_BINDING,1
GO_REGULATION_OF_CYTOPLASMIC...1,SET,8,0.24155,0.0050388,0.29075,0.20306,GO_REGULATION_OF_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY,1
GO_ENDOPEPTIDASE_ACTIVATOR_A...,SET,6,0.34207,0.0061802,0.41183,0.2031,GO_ENDOPEPTIDASE_ACTIVATOR_ACTIVITY,1
GO_PROTEIN_AUTO_ADP_RIBOSYLA...,SET,11,0.22883,0.0055969,0.27552,0.20313,GO_PROTEIN_AUTO_ADP_RIBOSYLATION,1
GO_PRIMITIVE_HEMOPOIESIS,SET,7,0.2971,0.0057975,0.35779,0.20317,GO_PRIMITIVE_HEMOPOIESIS,1
GO_POSITIVE_REGULATION_OF_IN...35,SET,14,0.21728,0.0059951,0.26181,0.20329,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_SECRETION,1
GO_REGULATION_OF_EXTRINSIC_A...2,SET,44,0.10983,0.0053677,0.13235,0.20333,GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND,1
REACTOME_POST_TRANSCRIPTIONA...,SET,7,0.2865,0.0055907,0.34536,0.2034,REACTOME_POST_TRANSCRIPTIONAL_SILENCING_BY_SMALL_RNAS,1
GO_LYTIC_VACUOLE_ORGANIZATION,SET,58,0.090312,0.0050658,0.10901,0.2037,GO_LYTIC_VACUOLE_ORGANIZATION,1
GO_IMMUNOGLOBULIN_PRODUCTION...,SET,47,0.10265,0.0051849,0.12399,0.20387,GO_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE,1
GO_ORGANONITROGEN_COMPOUND_C...,SET,1136,0.021284,0.0051257,0.02572,0.20398,GO_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS,1
KEGG_ASTHMA,SET,25,0.15605,0.0057519,0.18872,0.20415,KEGG_ASTHMA,1
GO_NEGATIVE_REGULATION_OF_BL...1,SET,28,0.13721,0.0053519,0.16609,0.20438,GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION,1
GO_EXTRACELLULAR_EXOSOME_ASS...,SET,7,0.28172,0.0054974,0.34109,0.20442,GO_EXTRACELLULAR_EXOSOME_ASSEMBLY,1
GO_GABAERGIC_NEURON_DIFFEREN...,SET,13,0.22989,0.0061125,0.27834,0.20443,GO_GABAERGIC_NEURON_DIFFERENTIATION,1
GO_MICROTUBULE_SEVERING,SET,11,0.21306,0.0052114,0.25807,0.20452,GO_MICROTUBULE_SEVERING,1
GO_DNA_DEALKYLATION,SET,27,0.13391,0.0051293,0.16222,0.20455,GO_DNA_DEALKYLATION,1
GO_FRIZZLED_BINDING,SET,37,0.12155,0.0054485,0.14728,0.20462,GO_FRIZZLED_BINDING,1
GO_POSITIVE_REGULATION_OF_KI...3,SET,528,0.031547,0.00527,0.038235,0.20467,GO_POSITIVE_REGULATION_OF_KINASE_ACTIVITY,1
GO_AXON_MIDLINE_CHOICE_POINT...,SET,5,0.39923,0.0065846,0.48415,0.2048,GO_AXON_MIDLINE_CHOICE_POINT_RECOGNITION,1
GO_CORONARY_VASCULATURE_DEVE...,SET,43,0.106,0.0051217,0.12883,0.20531,GO_CORONARY_VASCULATURE_DEVELOPMENT,1
GO_DEAD_H_BOX_RNA_HELICASE_B...,SET,7,0.30643,0.0059795,0.37256,0.20541,GO_DEAD_H_BOX_RNA_HELICASE_BINDING,1
GO_BONE_REMODELING,SET,82,0.081998,0.0054653,0.09973,0.20549,GO_BONE_REMODELING,1
GO_BROWN_FAT_CELL_DIFFERENTI...,SET,39,0.11456,0.0052719,0.13968,0.20607,GO_BROWN_FAT_CELL_DIFFERENTIATION,1
REACTOME_VEGF_LIGAND_RECEPTO...,SET,7,0.28893,0.005638,0.35238,0.20613,REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,1
GO_TBP_CLASS_PROTEIN_BINDING,SET,21,0.15711,0.0053081,0.19165,0.20618,GO_TBP_CLASS_PROTEIN_BINDING,1
GO_NEUROTRANSMITTER_RECEPTOR...1,SET,106,0.074061,0.0056087,0.09037,0.20625,GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,1
REACTOME_RECEPTOR_MEDIATED_M...,SET,10,0.20915,0.0048776,0.25544,0.20646,REACTOME_RECEPTOR_MEDIATED_MITOPHAGY,1
GO_SKELETAL_MUSCLE_CELL_PROL...,SET,14,0.18283,0.0050444,0.22333,0.20651,GO_SKELETAL_MUSCLE_CELL_PROLIFERATION,1
GO_SPERM_HEAD,SET,10,0.21285,0.0049639,0.26005,0.20655,GO_SPERM_HEAD,1
GO_NAD_P_H_OXIDASE_ACTIVITY,SET,7,0.24501,0.0047811,0.29936,0.20655,GO_NAD_P_H_OXIDASE_ACTIVITY,1
GO_CELL_DEATH_IN_RESPONSE_TO...1,SET,23,0.15694,0.0055489,0.19181,0.20662,GO_CELL_DEATH_IN_RESPONSE_TO_HYDROGEN_PEROXIDE,1
GO_POSITIVE_REGULATION_OF_CY...11,SET,120,0.066387,0.0053472,0.081161,0.20669,GO_POSITIVE_REGULATION_OF_CYTOKINE_SECRETION,1
GO_PI_BODY,SET,7,0.24478,0.0047766,0.29972,0.20705,GO_PI_BODY,1
REACTOME_RAP1_SIGNALLING,SET,16,0.17482,0.0051562,0.21406,0.20707,REACTOME_RAP1_SIGNALLING,1
GO_NEGATIVE_REGULATION_OF_NE...8,SET,189,0.053124,0.0053599,0.065053,0.20707,GO_NEGATIVE_REGULATION_OF_NEURON_DEATH,1
GO_HYDRO_LYASE_ACTIVITY,SET,46,0.10889,0.0054413,0.13336,0.20711,GO_HYDRO_LYASE_ACTIVITY,1
KEGG_PATHOGENIC_ESCHERICHIA_...,SET,53,0.093213,0.0049987,0.11418,0.20714,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,1
GO_EMBRYONIC_HEART_TUBE_DEVE...,SET,70,0.085608,0.0052736,0.10487,0.20716,GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT,1
GO_ALCOHOL_BIOSYNTHETIC_PROC...,SET,160,0.053468,0.0049674,0.065497,0.20716,GO_ALCOHOL_BIOSYNTHETIC_PROCESS,1
GO_REGULATION_OF_GASTRIC_MOT...,SET,5,0.32991,0.0054413,0.40424,0.20722,GO_REGULATION_OF_GASTRIC_MOTILITY,1
GO_NEGATIVE_REGULATION_OF_CE...47,SET,55,0.096418,0.005267,0.11824,0.2074,GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,1
KEGG_STEROID_BIOSYNTHESIS,SET,15,0.16979,0.004849,0.20834,0.20755,KEGG_STEROID_BIOSYNTHESIS,1
GO_MEMBRANE_REPOLARIZATION_D...1,SET,23,0.16144,0.0057078,0.19824,0.20773,GO_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL,1
GO_ATTACHMENT_OF_MITOTIC_SPI...,SET,13,0.18565,0.0049361,0.22804,0.2078,GO_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE,1
GO_REGULATION_OF_GLUCOCORTIC...2,SET,9,0.21727,0.0048071,0.26693,0.20784,GO_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS,1
GO_REGULATION_OF_PHOSPHOPROT...,SET,104,0.066305,0.004974,0.081466,0.20786,GO_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,1
GO_CELLULAR_PROTEIN_CONTAINI...1,SET,939,0.022067,0.0048592,0.027117,0.20789,GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,1
GO_POSITIVE_REGULATION_OF_EX...5,SET,5,0.32657,0.0053862,0.4013,0.20789,GO_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY,1
