VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_PEPTIDYL_METHIONINE_MODIF...,SET,13,0.15976,0.0042474,0.23623,0.24943,GO_PEPTIDYL_METHIONINE_MODIFICATION,0.991906530220659
GO_TRANSFERASE_ACTIVITY_TRAN...9,SET,39,0.08959,0.0041226,0.13258,0.2496,GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PENTOSYL_GROUPS,0.991906530220659
GO_REGULATION_OF_ENDOPLASMIC...1,SET,29,0.097701,0.0038779,0.14462,0.24967,GO_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.991906530220659
GO_NEGATIVE_REGULATION_OF_OS...4,SET,5,0.28377,0.0046798,0.42016,0.24972,GO_NEGATIVE_REGULATION_OF_OSTEOCLAST_DEVELOPMENT,0.991906530220659
PID_ENDOTHELIN_PATHWAY,SET,62,0.076947,0.0044616,0.11399,0.24983,PID_ENDOTHELIN_PATHWAY,0.991906530220659
GO_OXIDOREDUCTASE_ACTIVITY_A...27,SET,26,0.10698,0.0040209,0.15849,0.24985,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR,0.991906530220659
GO_REGULATION_OF_STEROID_BIO...,SET,84,0.061805,0.0041688,0.091577,0.24988,GO_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS,0.991906530220659
GO_PIGMENT_ACCUMULATION,SET,11,0.17928,0.0043846,0.26565,0.24989,GO_PIGMENT_ACCUMULATION,0.991906530220659
GO_B_CELL_ACTIVATION_INVOLVE...,SET,64,0.070546,0.0041557,0.10454,0.24989,GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.991906530220659
GO_REGULATION_OF_CARDIAC_MUS...1,SET,9,0.1997,0.004418,0.29599,0.24994,GO_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION,0.991906530220659
GO_RESPONSE_TO_HERBICIDE,SET,13,0.16454,0.0043746,0.24399,0.25003,GO_RESPONSE_TO_HERBICIDE,0.991906530220659
GO_Y_FORM_DNA_BINDING,SET,5,0.29086,0.0047968,0.43128,0.25003,GO_Y_FORM_DNA_BINDING,0.991906530220659
BIOCARTA_P53_PATHWAY,SET,16,0.14603,0.0043066,0.21655,0.25006,BIOCARTA_P53_PATHWAY,0.991906530220659
GO_EXOGENOUS_PROTEIN_BINDING,SET,70,0.07469,0.0046007,0.11081,0.25015,GO_EXOGENOUS_PROTEIN_BINDING,0.991906530220659
GO_PHOSPHATIDYLINOSITOL_3_5_...3,SET,5,0.21536,0.0035517,0.31955,0.25017,GO_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_PHOSPHATASE_ACTIVITY,0.991906530220659
GO_DNA_DEALKYLATION,SET,27,0.11269,0.004316,0.16725,0.25023,GO_DNA_DEALKYLATION,0.991906530220659
GO_POSITIVE_REGULATION_OF_PL...2,SET,5,0.25587,0.0042198,0.38005,0.25039,GO_POSITIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION,0.991906530220659
GO_UNFOLDED_PROTEIN_BINDING,SET,110,0.048708,0.0037569,0.07238,0.25049,GO_UNFOLDED_PROTEIN_BINDING,0.991906530220659
GO_AGGRESOME_ASSEMBLY,SET,4,0.26358,0.0038881,0.39184,0.25058,GO_AGGRESOME_ASSEMBLY,0.991906530220659
GO_NEGATIVE_REGULATION_OF_CY...11,SET,6,0.24333,0.0043959,0.36177,0.2506,GO_NEGATIVE_REGULATION_OF_CYTOKINE_SECRETION_INVOLVED_IN_IMMUNE_RESPONSE,0.991906530220659
GO_FATTY_ACID_BETA_OXIDATION...2,SET,14,0.13812,0.0038107,0.20539,0.25064,GO_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_OXIDASE,0.991906530220659
GO_REGULATION_OF_EPITHELIAL_...7,SET,5,0.29599,0.0048814,0.44019,0.25066,GO_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION,0.991906530220659
GO_POSITIVE_REGULATION_OF_EP...12,SET,5,0.29599,0.0048814,0.44019,0.25066,GO_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION,0.991906530220659
GO_REGULATION_OF_GENE_SILENC...,SET,131,0.048497,0.0040797,0.07214,0.25072,GO_REGULATION_OF_GENE_SILENCING,0.991906530220659
GO_NK_T_CELL_DIFFERENTIATION,SET,8,0.22429,0.0046785,0.33377,0.2508,GO_NK_T_CELL_DIFFERENTIATION,0.991906530220659
GO_REGULATION_OF_CHOLESTEROL...4,SET,14,0.1564,0.004315,0.23287,0.25091,GO_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS,0.991906530220659
GO_NEGATIVE_REGULATION_OF_IN...7,SET,9,0.2078,0.0045972,0.3095,0.25099,GO_NEGATIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS,0.991906530220659
GO_FIBROBLAST_GROWTH_FACTOR_...5,SET,102,0.057769,0.0042917,0.086284,0.25159,GO_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.991906530220659
GO_CELLULAR_RESPONSE_TO_ORGA...,SET,502,0.026206,0.0042716,0.039148,0.25162,GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND,0.991906530220659
GO_AMIDE_BIOSYNTHETIC_PROCESS,SET,708,0.020894,0.0040211,0.031212,0.25162,GO_AMIDE_BIOSYNTHETIC_PROCESS,0.991906530220659
GO_RESPONSE_TO_OXYGEN_RADICAL,SET,27,0.10211,0.0039109,0.15258,0.25168,GO_RESPONSE_TO_OXYGEN_RADICAL,0.991906530220659
GO_THIOLESTER_HYDROLASE_ACTI...,SET,33,0.09535,0.0040367,0.14247,0.25168,GO_THIOLESTER_HYDROLASE_ACTIVITY,0.991906530220659
GO_TRNA_SPLICING_LIGASE_COMP...,SET,7,0.21378,0.0041713,0.31978,0.25191,GO_TRNA_SPLICING_LIGASE_COMPLEX,0.991906530220659
GO_IRIS_MORPHOGENESIS,SET,9,0.21453,0.0047461,0.32094,0.25193,GO_IRIS_MORPHOGENESIS,0.991906530220659
GO_CELL_BODY_FIBER,SET,7,0.25194,0.0049159,0.37691,0.25193,GO_CELL_BODY_FIBER,0.991906530220659
GO_MACROPHAGE_CYTOKINE_PRODU...,SET,16,0.14711,0.0043385,0.22035,0.2522,GO_MACROPHAGE_CYTOKINE_PRODUCTION,0.991906530220659
GO_MOLYBDOPTERIN_COFACTOR_BI...2,SET,7,0.22715,0.0044321,0.34042,0.25231,GO_MOLYBDOPTERIN_COFACTOR_BIOSYNTHETIC_PROCESS,0.991906530220659
GO_REGULATION_OF_GLUCONEOGEN...2,SET,7,0.19452,0.0037955,0.29152,0.25231,GO_REGULATION_OF_GLUCONEOGENESIS_BY_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,0.991906530220659
GO_NEURAL_CREST_CELL_DIFFERE...,SET,86,0.066479,0.0045368,0.099673,0.2524,GO_NEURAL_CREST_CELL_DIFFERENTIATION,0.991906530220659
GO_POSITIVE_REGULATION_OF_T_...12,SET,6,0.2666,0.0048161,0.39981,0.25245,GO_POSITIVE_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION,0.991906530220659
GO_NEGATIVE_REGULATION_OF_IN...23,SET,5,0.30185,0.004978,0.45285,0.25253,GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION,0.991906530220659
GO_CELLULAR_PROTEIN_CONTAINI...2,SET,24,0.1133,0.0040917,0.17017,0.25277,GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION,0.991906530220659
GO_REGULATION_OF_GLIAL_CELL_...2,SET,65,0.077512,0.0046015,0.11643,0.2528,GO_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,0.991906530220659
GO_ENDONUCLEASE_COMPLEX,SET,27,0.10512,0.0040263,0.15791,0.2528,GO_ENDONUCLEASE_COMPLEX,0.991906530220659
GO_PROTEIN_LOCALIZATION_TO_M...1,SET,566,0.02368,0.0040911,0.035586,0.25289,GO_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.991906530220659
GO_HIGH_VOLTAGE_GATED_CALCIU...,SET,9,0.19734,0.0043659,0.29657,0.2529,GO_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY,0.991906530220659
GO_PROTEIN_LOCALIZATION_TO_N...1,SET,10,0.16882,0.0039368,0.25374,0.25292,GO_PROTEIN_LOCALIZATION_TO_NON_MOTILE_CILIUM,0.991906530220659
GO_CYCLIN_DEPENDENT_PROTEIN_...2,SET,40,0.08102,0.0037756,0.12181,0.25298,GO_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX,0.991906530220659
GO_CHROMAFFIN_GRANULE_MEMBRA...,SET,6,0.2616,0.0047258,0.39338,0.25303,GO_CHROMAFFIN_GRANULE_MEMBRANE,0.991906530220659
GO_PROSTANOID_BIOSYNTHETIC_P...,SET,23,0.11534,0.0040777,0.1736,0.25322,GO_PROSTANOID_BIOSYNTHETIC_PROCESS,0.991906530220659
GO_LUNG_GROWTH,SET,6,0.28016,0.0050612,0.42199,0.25338,GO_LUNG_GROWTH,0.991906530220659
PID_ATM_PATHWAY,SET,30,0.098064,0.0039587,0.14776,0.25346,PID_ATM_PATHWAY,0.991906530220659
GO_CILIARY_BASAL_BODY,SET,105,0.053559,0.0040366,0.08071,0.25348,GO_CILIARY_BASAL_BODY,0.991906530220659
GO_C_TERMINAL_PROTEIN_AMINO_...,SET,16,0.14416,0.0042517,0.21736,0.25359,GO_C_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION,0.991906530220659
GO_CELL_SURFACE_RECEPTOR_SIG...2,SET,25,0.12384,0.0045643,0.18678,0.25366,GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT,0.991906530220659
GO_GONADAL_MESODERM_DEVELOPM...,SET,2,0.42851,0.0044699,0.64631,0.25367,GO_GONADAL_MESODERM_DEVELOPMENT,0.991906530220659
GO_MEIOTIC_CHROMOSOME_SEPARA...,SET,21,0.11043,0.0037308,0.16669,0.25382,GO_MEIOTIC_CHROMOSOME_SEPARATION,0.991906530220659
GO_CENTRAL_ELEMENT,SET,7,0.19417,0.0037886,0.29334,0.25402,GO_CENTRAL_ELEMENT,0.991906530220659
GO_DEVELOPMENTAL_PROCESS_INV...,SET,604,0.023556,0.0041995,0.035598,0.25408,GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION,0.991906530220659
GO_MYD88_DEPENDENT_TOLL_LIKE...,SET,30,0.1038,0.0041904,0.15694,0.25418,GO_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.991906530220659
GO_GRANULAR_COMPONENT,SET,5,0.2402,0.0039613,0.36316,0.25418,GO_GRANULAR_COMPONENT,0.991906530220659
GO_CROSSOVER_JUNCTION_ENDODE...,SET,7,0.17937,0.0034999,0.27128,0.25425,GO_CROSSOVER_JUNCTION_ENDODEOXYRIBONUCLEASE_ACTIVITY,0.991906530220659
GO_POSITIVE_REGULATION_OF_TR...2,SET,1097,0.017595,0.0041683,0.026611,0.25426,GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II,0.991906530220659
KEGG_HUNTINGTONS_DISEASE,SET,153,0.041134,0.0037374,0.062221,0.25428,KEGG_HUNTINGTONS_DISEASE,0.991906530220659
GO_POSITIVE_REGULATION_OF_ME...12,SET,25,0.12723,0.0046893,0.19253,0.25436,GO_POSITIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION,0.991906530220659
GO_COENZYME_A_BIOSYNTHETIC_P...,SET,10,0.15585,0.0036343,0.23594,0.25446,GO_COENZYME_A_BIOSYNTHETIC_PROCESS,0.991906530220659
REACTOME_RETROGRADE_NEUROTRO...,SET,14,0.14459,0.0039891,0.2189,0.25447,REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING,0.991906530220659
GO_MONOUBIQUITINATED_PROTEIN...,SET,9,0.1839,0.0040686,0.27846,0.25449,GO_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION,0.991906530220659
GO_RENAL_WATER_TRANSPORT,SET,6,0.25642,0.0046322,0.38853,0.25465,GO_RENAL_WATER_TRANSPORT,0.991906530220659
NABA_MATRISOME_ASSOCIATED,SET,699,0.024168,0.0046227,0.036625,0.25467,NABA_MATRISOME_ASSOCIATED,0.991906530220659
GO_POSITIVE_REGULATION_OF_DN...12,SET,28,0.094721,0.0036943,0.14356,0.25469,GO_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,0.991906530220659
GO_MESENCHYMAL_CELL_DIFFEREN...1,SET,199,0.042066,0.0043535,0.063767,0.25473,GO_MESENCHYMAL_CELL_DIFFERENTIATION,0.991906530220659
GO_NEGATIVE_REGULATION_OF_NE...14,SET,19,0.12741,0.0040946,0.19318,0.25477,GO_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,0.991906530220659
GO_POSITIVE_REGULATION_OF_LY...4,SET,20,0.12735,0.0041986,0.19309,0.25478,GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS,0.991906530220659
GO_ASTROCYTE_DEVELOPMENT,SET,37,0.094318,0.0042276,0.14314,0.25498,GO_ASTROCYTE_DEVELOPMENT,0.99206637089052
GO_CELLULAR_RESPONSE_TO_BIOT...,SET,214,0.040383,0.0043322,0.061318,0.25509,GO_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS,0.99206637089052
GO_DISORDERED_DOMAIN_SPECIFI...,SET,30,0.10861,0.0043844,0.16497,0.25515,GO_DISORDERED_DOMAIN_SPECIFIC_BINDING,0.99206637089052
GO_LATE_ENDOSOME_TO_VACUOLE_...1,SET,17,0.13281,0.0040373,0.20184,0.25527,GO_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT,0.99206637089052
KEGG_ANTIGEN_PROCESSING_AND_...,SET,72,0.075234,0.0046997,0.11434,0.25528,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.99206637089052
GO_REGULATION_OF_PHOSPHOLIPI...3,SET,61,0.072484,0.0041689,0.11018,0.25531,GO_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS,0.99206637089052
GO_WHOLE_MEMBRANE,SET,1517,0.014813,0.0040762,0.022534,0.25548,GO_WHOLE_MEMBRANE,0.992359572704082
GO_UBIQUITIN_LIKE_PROTEIN_CO...2,SET,36,0.086882,0.0038414,0.13223,0.25558,GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING,0.992359572704082
GO_POSITIVE_REGULATION_OF_RE...26,SET,14,0.15781,0.0043537,0.24023,0.25563,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS,0.992359572704082
GO_POSITIVE_REGULATION_OF_CA...3,SET,15,0.15218,0.0043457,0.2318,0.25575,GO_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT,0.992508925725215
REACTOME_TOLL_LIKE_RECEPTOR_...1,SET,120,0.051232,0.0041262,0.07807,0.25584,REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE,0.992541797323136
KEGG_VEGF_SIGNALING_PATHWAY,SET,76,0.063398,0.0040684,0.096668,0.25597,KEGG_VEGF_SIGNALING_PATHWAY,0.992568707006369
GO_PLASMA_LIPOPROTEIN_PARTIC...,SET,54,0.077296,0.0041836,0.11788,0.25601,GO_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE,0.992568707006369
GO_POSITIVE_REGULATION_OF_SM...5,SET,14,0.14202,0.0039183,0.217,0.25641,GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS,0.993784064885496
GO_PARAXIAL_MESODERM_DEVELOP...,SET,17,0.13586,0.0041301,0.20774,0.25656,GO_PARAXIAL_MESODERM_DEVELOPMENT,0.993784064885496
GO_IMMUNE_EFFECTOR_PROCESS,SET,1062,0.017994,0.0041985,0.027515,0.25657,GO_IMMUNE_EFFECTOR_PROCESS,0.993784064885496
GO_CYTOSKELETAL_PART,SET,1493,0.014961,0.0040874,0.022886,0.25665,GO_CYTOSKELETAL_PART,0.993784064885496
GO_DNA_STRAND_RENATURATION,SET,8,0.20418,0.004259,0.31254,0.25678,GO_DNA_STRAND_RENATURATION,0.993971294117647
GO_C_TERMINAL_PROTEIN_DEGLUT...,SET,5,0.26973,0.0044483,0.41317,0.25694,GO_C_TERMINAL_PROTEIN_DEGLUTAMYLATION,0.994074604385129
REACTOME_LIPID_PARTICLE_ORGA...,SET,6,0.24457,0.0044182,0.37469,0.25697,REACTOME_LIPID_PARTICLE_ORGANIZATION,0.994074604385129
GO_RNA_POLYMERASE_II_CORE_CO...,SET,13,0.13364,0.0035531,0.20488,0.25711,GO_RNA_POLYMERASE_II_CORE_COMPLEX,0.994300235069886
GO_POSITIVE_REGULATION_OF_HY...3,SET,694,0.021507,0.0040996,0.032995,0.25726,GO_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY,0.994564382343601
GO_ATRIAL_CARDIAC_MUSCLE_CEL...1,SET,8,0.21387,0.0044611,0.32828,0.25737,GO_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,0.994673771428571
GO_ARYLSULFATASE_ACTIVITY,SET,8,0.20132,0.0041993,0.30923,0.25751,GO_ARYLSULFATASE_ACTIVITY,0.994815095177665
GO_S_ACYLTRANSFERASE_ACTIVITY,SET,30,0.094091,0.0037983,0.14456,0.25757,GO_S_ACYLTRANSFERASE_ACTIVITY,0.994815095177665
BIOCARTA_PRC2_PATHWAY,SET,12,0.17712,0.0045242,0.27229,0.2577,BIOCARTA_PRC2_PATHWAY,0.995001522359657
GO_POSITIVE_REGULATION_OF_PH...6,SET,5,0.21705,0.0035795,0.33407,0.25794,GO_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS,0.995257061044682
REACTOME_HEPARAN_SULFATE_HEP...,SET,50,0.080783,0.0042078,0.12439,0.25803,REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,0.995257061044682
GO_HISTONE_BINDING,SET,170,0.040089,0.0038377,0.061843,0.25842,GO_HISTONE_BINDING,0.995257061044682
GO_POSITIVE_REGULATION_OF_MU...1,SET,6,0.24873,0.0044934,0.38371,0.25842,GO_POSITIVE_REGULATION_OF_MUCUS_SECRETION,0.995257061044682
GO_FUNGIFORM_PAPILLA_DEVELOP...,SET,5,0.25509,0.0042069,0.39357,0.25845,GO_FUNGIFORM_PAPILLA_DEVELOPMENT,0.995257061044682
GO_REGULATION_OF_FERTILIZATI...,SET,25,0.11245,0.0041445,0.17359,0.25857,GO_REGULATION_OF_FERTILIZATION,0.995257061044682
GO_U3_SNORNA_BINDING,SET,4,0.29972,0.0044212,0.46282,0.25863,GO_U3_SNORNA_BINDING,0.995257061044682
GO_NEGATIVE_REGULATION_OF_EX...1,SET,8,0.2035,0.0042447,0.31431,0.25867,GO_NEGATIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,0.995257061044682
GO_PALMITOYLTRANSFERASE_ACTI...,SET,37,0.087567,0.003925,0.13525,0.25868,GO_PALMITOYLTRANSFERASE_ACTIVITY,0.995257061044682
GO_AXON_EXTENSION,SET,106,0.052733,0.0039931,0.081461,0.25871,GO_AXON_EXTENSION,0.995257061044682
REACTOME_ONCOGENE_INDUCED_SE...,SET,32,0.10142,0.0042282,0.15674,0.25881,REACTOME_ONCOGENE_INDUCED_SENESCENCE,0.995257061044682
GO_REGULATION_OF_CELL_DIFFER...,SET,1655,0.014333,0.0041028,0.022162,0.25891,GO_REGULATION_OF_CELL_DIFFERENTIATION,0.995257061044682
KEGG_PEROXISOME,SET,74,0.061971,0.0039244,0.095844,0.25896,KEGG_PEROXISOME,0.995257061044682
GO_UDP_GLYCOSYLTRANSFERASE_A...,SET,134,0.05154,0.0043847,0.079746,0.25905,GO_UDP_GLYCOSYLTRANSFERASE_ACTIVITY,0.995257061044682
GO_REGULATION_OF_XENOPHAGY,SET,6,0.18737,0.0033848,0.28998,0.2591,GO_REGULATION_OF_XENOPHAGY,0.995257061044682
GO_PHOSPHATIDYLINOSITOL_PHOS...5,SET,21,0.10595,0.0035792,0.16405,0.2592,GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY,0.995257061044682
GO_ZINC_ION_HOMEOSTASIS,SET,35,0.098241,0.0042831,0.15223,0.25936,GO_ZINC_ION_HOMEOSTASIS,0.995257061044682
GO_POSITIVE_REGULATION_OF_PR...14,SET,16,0.14349,0.004232,0.22246,0.25945,GO_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION,0.995257061044682
REACTOME_TRAFFICKING_OF_MYRI...,SET,4,0.25266,0.0037271,0.39193,0.25958,REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM,0.995257061044682
GO_CARDIAC_NEURAL_CREST_CELL...1,SET,8,0.23342,0.0048689,0.36218,0.25963,GO_CARDIAC_NEURAL_CREST_CELL_DEVELOPMENT_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS,0.995257061044682
GO_TRANSPORT_VESICLE,SET,362,0.028816,0.0040041,0.044723,0.25969,GO_TRANSPORT_VESICLE,0.995257061044682
GO_NEGATIVE_REGULATION_OF_CE...37,SET,21,0.11727,0.0039616,0.18201,0.2597,GO_NEGATIVE_REGULATION_OF_CELL_KILLING,0.995257061044682
GO_GAP_JUNCTION,SET,28,0.11031,0.0043023,0.17122,0.25971,GO_GAP_JUNCTION,0.995257061044682
PID_IL2_PI3K_PATHWAY,SET,33,0.092785,0.0039281,0.14404,0.25974,PID_IL2_PI3K_PATHWAY,0.995257061044682
GO_ESTROGEN_METABOLIC_PROCESS,SET,12,0.15043,0.0038427,0.23362,0.25981,GO_ESTROGEN_METABOLIC_PROCESS,0.995257061044682
GO_POSITIVE_REGULATION_OF_CE...21,SET,77,0.060553,0.0039112,0.094106,0.25997,GO_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST,0.995372150234742
GO_ELASTIN_CATABOLIC_PROCESS,SET,3,0.35116,0.0044861,0.54593,0.26004,GO_ELASTIN_CATABOLIC_PROCESS,0.995372150234742
KEGG_NON_HOMOLOGOUS_END_JOIN...,SET,12,0.13142,0.003357,0.20438,0.26011,KEGG_NON_HOMOLOGOUS_END_JOINING,0.995372150234742
GO_PEPTIDYL_L_CYSTEINE_S_PAL...,SET,20,0.12253,0.0040397,0.19061,0.26017,GO_PEPTIDYL_L_CYSTEINE_S_PALMITOYLATION,0.995372150234742
GO_REGULATION_OF_SKELETAL_MU...1,SET,3,0.25096,0.0032061,0.39085,0.26041,GO_REGULATION_OF_SKELETAL_MUSCLE_ACETYLCHOLINE_GATED_CHANNEL_CLUSTERING,0.995372150234742
GO_MICROTUBULE_SEVERING,SET,11,0.15099,0.0036929,0.23518,0.26043,GO_MICROTUBULE_SEVERING,0.995372150234742
GO_NEGATIVE_REGULATION_OF_DE...11,SET,98,0.053781,0.0039167,0.083876,0.2607,GO_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION,0.995372150234742
GO_AXON_DEVELOPMENT,SET,469,0.026358,0.0041565,0.041112,0.26072,GO_AXON_DEVELOPMENT,0.995372150234742
GO_HISTONE_METHYLTRANSFERASE...4,SET,16,0.12396,0.003656,0.19337,0.26074,GO_HISTONE_METHYLTRANSFERASE_ACTIVITY_H3_K4_SPECIFIC_,0.995372150234742
GO_POSITIVE_REGULATION_OF_MY...9,SET,31,0.10115,0.0041508,0.15789,0.26087,GO_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION,0.995372150234742
BIOCARTA_IGF1_PATHWAY,SET,20,0.11993,0.0039542,0.18723,0.26091,BIOCARTA_IGF1_PATHWAY,0.995372150234742
GO_PRE_MRNA_5_SPLICE_SITE_BI...,SET,2,0.29936,0.0031226,0.46733,0.26091,GO_PRE_MRNA_5_SPLICE_SITE_BINDING,0.995372150234742
GO_POSITIVE_REGULATION_OF_TR...9,SET,5,0.29059,0.0047924,0.45389,0.26102,GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA,0.995372150234742
GO_PROTEIN_CHROMOPHORE_LINKA...,SET,10,0.1687,0.003934,0.26361,0.26111,GO_PROTEIN_CHROMOPHORE_LINKAGE,0.995372150234742
GO_POSITIVE_REGULATION_OF_T_...4,SET,24,0.13442,0.0048545,0.21008,0.26113,GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY,0.995372150234742
GO_L_SERINE_METABOLIC_PROCESS,SET,4,0.21639,0.0031919,0.33829,0.26121,GO_L_SERINE_METABOLIC_PROCESS,0.995372150234742
GO_MITOCHONDRIAL_RESPIRATORY...1,SET,82,0.050505,0.003366,0.078967,0.26123,GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,0.995372150234742
BIOCARTA_IL3_PATHWAY,SET,13,0.15571,0.0041397,0.24399,0.26168,BIOCARTA_IL3_PATHWAY,0.996030328227571
GO_CHANNEL_INHIBITOR_ACTIVITY,SET,35,0.092691,0.0040411,0.14524,0.26168,GO_CHANNEL_INHIBITOR_ACTIVITY,0.996030328227571
GO_LIPID_DROPLET_ORGANIZATION,SET,18,0.14142,0.0044235,0.2216,0.26168,GO_LIPID_DROPLET_ORGANIZATION,0.996030328227571
REACTOME_TRIGLYCERIDE_CATABO...,SET,23,0.11407,0.0040326,0.17878,0.26173,REACTOME_TRIGLYCERIDE_CATABOLISM,0.996030328227571
GO_ESTABLISHMENT_OF_RNA_LOCA...,SET,178,0.036822,0.0036061,0.057754,0.26188,GO_ESTABLISHMENT_OF_RNA_LOCALIZATION,0.996289725
GO_POSITIVE_REGULATION_OF_RE...8,SET,48,0.079292,0.0040469,0.1245,0.26211,GO_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,0.996729673202614
PID_TXA2PATHWAY,SET,53,0.07654,0.0041043,0.1204,0.26249,PID_TXA2PATHWAY,0.996729673202614
GO_ORGANELLE_MEMBRANE_FUSION,SET,90,0.054374,0.0037956,0.085554,0.26254,GO_ORGANELLE_MEMBRANE_FUSION,0.996729673202614
GO_POSITIVE_REGULATION_OF_PE...2,SET,171,0.041106,0.0039465,0.064725,0.26269,GO_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY,0.996729673202614
GO_A_BAND,SET,39,0.082143,0.0037799,0.12936,0.26272,GO_A_BAND,0.996729673202614
GO_REGULATION_OF_TRANSMEMBRA...1,SET,208,0.038925,0.0041175,0.061305,0.26274,GO_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.996729673202614
GO_TRAIL_BINDING,SET,5,0.29566,0.004876,0.4659,0.26285,GO_TRAIL_BINDING,0.996729673202614
