VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
WP_MITOCHONDRIAL_FATTY_ACID_...3,SET,5,0.22188,0.003661,0.35771,0.26754,WP_MITOCHONDRIAL_FATTY_ACID_SYNTHESIS_PATHWAY,0.938402526475038
GOBP_REGULATION_OF_SEROTONIN...,SET,6,0.22421,0.0040524,0.36147,0.26754,GOBP_REGULATION_OF_SEROTONIN_SECRETION,0.938402526475038
LEE_INTRATHYMIC_T_PROGENITOR,SET,17,0.13313,0.0040492,0.21466,0.26756,LEE_INTRATHYMIC_T_PROGENITOR,0.938402526475038
MIR663A,SET,17,0.13168,0.0040051,0.21233,0.26757,MIR663A,0.938402526475038
KEGG_MEDICUS_REFERENCE_IL1_I...2,SET,15,0.15014,0.0042896,0.24209,0.26758,KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY,0.938402526475038
HP_DYSESTHESIA,SET,16,0.14146,0.0041742,0.22817,0.26763,HP_DYSESTHESIA,0.938402526475038
GSE26669_CD4_VS_CD8_TCELL_IN...3,SET,179,0.038185,0.0037518,0.061598,0.26766,GSE26669_CD4_VS_CD8_TCELL_IN_MLR_DN,0.938402526475038
WP_PDGFRBETA_PATHWAY,SET,28,0.10193,0.0039775,0.16445,0.26769,WP_PDGFRBETA_PATHWAY,0.938402526475038
KAECH_DAY15_EFF_VS_MEMORY_CD...1,SET,182,0.038364,0.0038006,0.061894,0.26769,KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_DN,0.938402526475038
HP_CONVULSIVE_STATUS_EPILEPT...,SET,6,0.20158,0.0036434,0.32525,0.26771,HP_CONVULSIVE_STATUS_EPILEPTICUS,0.938402526475038
GSE15330_MEGAKARYOCYTE_ERYTH...3,SET,180,0.039055,0.0038479,0.063027,0.26774,GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN,0.93840601693207
PRDM12_TARGET_GENES,SET,93,0.052211,0.0037064,0.08428,0.2678,PRDM12_TARGET_GENES,0.93840601693207
HP_ABNORMAL_CALF_MUSCULATURE...,SET,60,0.068491,0.0039089,0.11058,0.26783,HP_ABNORMAL_CALF_MUSCULATURE_MORPHOLOGY,0.93840601693207
HP_SOFT_DOUGHY_SKIN,SET,12,0.15453,0.0039492,0.24953,0.26787,HP_SOFT_DOUGHY_SKIN,0.93840601693207
GOMF_HISTONE_H4K5_ACETYLTRAN...,SET,11,0.14982,0.0036661,0.24194,0.26788,GOMF_HISTONE_H4K5_ACETYLTRANSFERASE_ACTIVITY,0.93840601693207
GSE4142_GC_BCELL_VS_MEMORY_B...1,SET,180,0.037439,0.0036887,0.060461,0.26789,GSE4142_GC_BCELL_VS_MEMORY_BCELL_DN,0.93840601693207
GOBP_NEGATIVE_REGULATION_OF_...542,SET,63,0.066678,0.0038991,0.10769,0.2679,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,0.93840601693207
BIOCARTA_S1P_PATHWAY,SET,7,0.18322,0.0035767,0.29594,0.26793,BIOCARTA_S1P_PATHWAY,0.938416522221103
HP_ABNORMAL_STERNAL_OSSIFICA...,SET,11,0.1488,0.003641,0.24057,0.26811,HP_ABNORMAL_STERNAL_OSSIFICATION,0.938860904148208
GOMF_VOLTAGE_GATED_MONOATOMI...2,SET,139,0.048695,0.0042208,0.078726,0.26812,GOMF_VOLTAGE_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY,0.938860904148208
GSE45382_UNTREATED_VS_TGFB_T...1,SET,166,0.040071,0.0037929,0.0648,0.26816,GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_DN,0.938860904148208
GSE30083_SP3_VS_SP4_THYMOCYT...1,SET,181,0.040648,0.0040159,0.065744,0.2682,GSE30083_SP3_VS_SP4_THYMOCYTE_DN,0.938860904148208
REACTOME_NEUROTRANSMITTER_CL...,SET,9,0.17975,0.0039787,0.29077,0.26823,REACTOME_NEUROTRANSMITTER_CLEARANCE,0.938860904148208
GOBP_POSITIVE_REGULATION_OF_...455,SET,2,0.38814,0.0040507,0.62796,0.26826,GOBP_POSITIVE_REGULATION_OF_METALLOENDOPEPTIDASE_ACTIVITY,0.938860904148208
HP_DECREASED_AMPLITUDE_OF_SE...,SET,24,0.10675,0.0038569,0.17273,0.26829,HP_DECREASED_AMPLITUDE_OF_SENSORY_ACTION_POTENTIALS,0.938860904148208
DURANTE_ADULT_OLFACTORY_NEUR...9,SET,71,0.068661,0.0042614,0.1111,0.26829,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES,0.938860904148208
GOBP_NEGATIVE_REGULATION_OF_...657,SET,3,0.30226,0.0038632,0.48911,0.2683,GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS,0.938860904148208
HP_SHORT_5TH_TOE,SET,5,0.25267,0.004169,0.40907,0.2684,HP_SHORT_5TH_TOE,0.939028481585832
HP_ABNORMAL_PULMONARY_VALVE_...2,SET,52,0.071833,0.0038173,0.11631,0.26842,HP_ABNORMAL_PULMONARY_VALVE_MORPHOLOGY,0.939028481585832
ZNF697_TARGET_GENES,SET,121,0.045276,0.0036633,0.073321,0.26845,ZNF697_TARGET_GENES,0.939028481585832
HU_FETAL_RETINA_FIBROBLAST,SET,337,0.030746,0.004127,0.0498,0.26849,HU_FETAL_RETINA_FIBROBLAST,0.939028481585832
GOBP_REGULATION_OF_SPHINGOLI...,SET,12,0.12607,0.0032219,0.20422,0.26851,GOBP_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS,0.939028481585832
GOMF_D_LOOP_DNA_BINDING,SET,5,0.27072,0.0044669,0.43853,0.26851,GOMF_D_LOOP_DNA_BINDING,0.939028481585832
GOBP_REGULATION_OF_PROTEIN_L...7,SET,11,0.12236,0.002994,0.19832,0.26863,GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION,0.939353622094778
ZFHX3_TARGET_GENES,SET,1384,0.014293,0.0037733,0.023169,0.26866,ZFHX3_TARGET_GENES,0.939364014084507
GOBP_POSITIVE_REGULATION_OF_...747,SET,8,0.18046,0.0037659,0.29269,0.26877,GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING,0.939654094155517
HP_MYOCLONIC_ABSENCE_SEIZURE,SET,14,0.14089,0.0038889,0.22854,0.2688,HP_MYOCLONIC_ABSENCE_SEIZURE,0.939664453832227
HP_ELEVATED_CIRCULATING_CATE...,SET,12,0.1488,0.0038029,0.24161,0.26899,HP_ELEVATED_CIRCULATING_CATECHOLAMINE_LEVEL,0.940135503166784
MIR339_5P,SET,65,0.063573,0.0037758,0.10325,0.26905,MIR339_5P,0.940135503166784
KEGG_MEDICUS_VARIANT_FUS_DDI...,SET,5,0.27175,0.0044838,0.4414,0.26907,KEGG_MEDICUS_VARIANT_FUS_DDIT3_FUSION_TO_NFKB_MEDIATED_TRANSCRIPTION,0.940135503166784
REACTOME_SARS_COV_2_TARGETS_...2,SET,3,0.34627,0.0044258,0.56245,0.26907,REACTOME_SARS_COV_2_TARGETS_PDZ_PROTEINS_IN_CELL_CELL_JUNCTION,0.940135503166784
ANDERSON_BLOOD_CN54GP140_ADJ...10,SET,5,0.2325,0.0038363,0.37766,0.26907,ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_LOW_IGM_RESPONDERS_6HY_1DY_UP,0.940135503166784
HP_SCAPHOCEPHALY,SET,38,0.082603,0.0037539,0.13421,0.26912,HP_SCAPHOCEPHALY,0.940166412060302
HP_COLOR_VISION_TEST_ABNORMA...,SET,9,0.19808,0.0043843,0.32186,0.26914,HP_COLOR_VISION_TEST_ABNORMALITY,0.940166412060302
GOBP_NEURON_PROJECTION_MAINT...,SET,10,0.14256,0.003326,0.23166,0.26916,GOBP_NEURON_PROJECTION_MAINTENANCE,0.940166412060302
MIR620,SET,69,0.063792,0.0039033,0.1037,0.26923,MIR620,0.940316415435635
HP_ABNORMAL_SUBSTANTIA_NIGRA...,SET,18,0.11794,0.0036911,0.19179,0.26929,HP_ABNORMAL_SUBSTANTIA_NIGRA_MORPHOLOGY,0.940322621798091
HE_LIM_SUN_FETAL_LUNG_C4_ILC...1,SET,135,0.047946,0.0040961,0.077971,0.26931,HE_LIM_SUN_FETAL_LUNG_C4_ILC2_CELL,0.940322621798091
GSE40274_CTRL_VS_FOXP3_TRANS...2,SET,181,0.037488,0.0037037,0.060967,0.26932,GSE40274_CTRL_VS_FOXP3_TRANSDUCED_ACTIVATED_CD4_TCELL_UP,0.940322621798091
HP_CARCINOMA,SET,6,0.19671,0.0035553,0.31994,0.26934,HP_CARCINOMA,0.940322621798091
SOBOLEV_PBMC_PANDEMRIX_AGE_1...6,SET,5,0.26467,0.004367,0.43064,0.26942,SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_LOW_VS_MEDIUM_HIGH_ADVERSE_EVENT_SUBJECTS_0DY_DN,0.940404787714544
HP_MACROCEPHALY,SET,375,0.026214,0.0037079,0.042657,0.26943,HP_MACROCEPHALY,0.940404787714544
HP_CRANIOFACIAL_DISPROPORTION,SET,6,0.20234,0.0036571,0.32936,0.2695,HP_CRANIOFACIAL_DISPROPORTION,0.940404787714544
SHEPARD_CRASH_AND_BURN_MUTAN...1,SET,179,0.039784,0.0039089,0.064763,0.26951,SHEPARD_CRASH_AND_BURN_MUTANT_DN,0.940404787714544
GOBP_NEGATIVE_REGULATION_OF_...45,SET,97,0.051039,0.0036999,0.083084,0.26951,GOBP_NEGATIVE_REGULATION_OF_BINDING,0.940404787714544
HE_LIM_SUN_FETAL_LUNG_C3_DEF...2,SET,23,0.10757,0.0038048,0.17514,0.26955,HE_LIM_SUN_FETAL_LUNG_C3_DEFINITIVE_ERYTHROCYTE,0.940404787714544
GOBP_NEGATIVE_REGULATION_OF_...411,SET,83,0.054899,0.0036827,0.089389,0.26956,GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.940404787714544
MA_RAT_AGING_UP,SET,96,0.054565,0.0039351,0.088855,0.26958,MA_RAT_AGING_UP,0.940404787714544
HP_SCLEROSING_CHOLANGITIS,SET,10,0.18518,0.0043204,0.30163,0.26963,HP_SCLEROSING_CHOLANGITIS,0.940421207865169
REACTOME_CHONDROITIN_SULFATE...1,SET,18,0.11494,0.0035969,0.18722,0.26965,REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,0.940421207865169
HP_IVORY_EPIPHYSES_OF_THE_PH...,SET,6,0.21954,0.0039679,0.35768,0.26969,HP_IVORY_EPIPHYSES_OF_THE_PHALANGES_OF_THE_HAND,0.940421207865169
REACTOME_REGULATION_OF_ENDOG...1,SET,80,0.055466,0.0036532,0.090375,0.2697,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,0.940421207865169
GSE15330_WT_VS_IKAROS_KO_LYM...2,SET,188,0.036408,0.0036652,0.059329,0.26972,GSE15330_WT_VS_IKAROS_KO_LYMPHOID_MULTIPOTENT_PROGENITOR_UP,0.940421207865169
HP_CRANIAL_NERVE_PARALYSIS,SET,258,0.032278,0.0037993,0.052618,0.26979,HP_CRANIAL_NERVE_PARALYSIS,0.940511434302909
HP_MALAR_FLATTENING,SET,175,0.039745,0.0038616,0.064791,0.2698,HP_MALAR_FLATTENING,0.940511434302909
GOMF_IGG_RECEPTOR_ACTIVITY,SET,6,0.28278,0.0051111,0.46108,0.26984,GOMF_IGG_RECEPTOR_ACTIVITY,0.940556533948451
F10_TARGET_GENES,SET,211,0.036307,0.0038697,0.059223,0.26993,F10_TARGET_GENES,0.940775887484958
MIR424_3P,SET,34,0.084334,0.0036257,0.13759,0.26997,MIR424_3P,0.940781896551724
GOBP_NEGATIVE_REGULATION_OF_...46,SET,24,0.10962,0.0039604,0.17889,0.27002,GOBP_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT,0.940781896551724
GSE41176_WT_VS_TAK1_KO_UNSTI...2,SET,178,0.038697,0.0037917,0.063156,0.27003,GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_UP,0.940781896551724
MYOD_01,SET,232,0.034441,0.0038469,0.056212,0.27004,MYOD_01,0.940781896551724
MORF_CDC16,SET,63,0.061676,0.0036065,0.10069,0.2701,MORF_CDC16,0.940871978352375
SASAKI_TARGETS_OF_TP73_AND_T...,SET,11,0.16489,0.0040348,0.26923,0.27012,SASAKI_TARGETS_OF_TP73_AND_TP63,0.940871978352375
BIOCARTA_INSULIN_PATHWAY,SET,20,0.11336,0.0037393,0.18514,0.27018,BIOCARTA_INSULIN_PATHWAY,0.940986661990179
GSE20715_WT_VS_TLR4_KO_LUNG_...1,SET,175,0.037982,0.0036904,0.062052,0.27024,GSE20715_WT_VS_TLR4_KO_LUNG_DN,0.94110132264529
HP_NECK_PAIN,SET,5,0.2514,0.0041481,0.41079,0.27027,HP_NECK_PAIN,0.941111496844004
GNF2_MYL3,SET,31,0.097848,0.0040171,0.15991,0.2703,GNF2_MYL3,0.941121669004207
MIR518D_5P_MIR518F_5P_MIR520...,SET,85,0.05386,0.0036561,0.088046,0.27036,MIR518D_5P_MIR518F_5P_MIR520C_5P_MIR526A_5P,0.941176817908654
WP_SMALL_CELL_LUNG_CANCER,SET,93,0.052376,0.0037181,0.085624,0.27037,WP_SMALL_CELL_LUNG_CANCER,0.941176817908654
GOBP_COLLAGEN_FIBRIL_ORGANIZ...,SET,63,0.068655,0.0040146,0.11228,0.27046,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,0.941387058352517
GOBP_NEGATIVE_REGULATION_OF_...155,SET,15,0.13633,0.0038951,0.22304,0.27052,GOBP_NEGATIVE_REGULATION_OF_CYCLASE_ACTIVITY,0.941387058352517
GOBP_POSITIVE_REGULATION_OF_...482,SET,132,0.047488,0.0040119,0.077693,0.27053,GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.941387058352517
HP_BICONCAVE_VERTEBRAL_BODIES,SET,21,0.11138,0.0037646,0.18224,0.27055,HP_BICONCAVE_VERTEBRAL_BODIES,0.941387058352517
GOBP_COCHLEA_MORPHOGENESIS,SET,22,0.11954,0.0041354,0.19562,0.27058,GOBP_COCHLEA_MORPHOGENESIS,0.941387058352517
GOBP_POSITIVE_REGULATION_OF_...826,SET,14,0.16166,0.0044623,0.26462,0.27062,GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION,0.941387058352517
HP_2_4_TOE_CUTANEOUS_SYNDACT...,SET,4,0.30271,0.0044675,0.49549,0.27062,HP_2_4_TOE_CUTANEOUS_SYNDACTYLY,0.941387058352517
ACEVEDO_LIVER_CANCER_WITH_H3...2,SET,229,0.038357,0.0042569,0.062791,0.27065,ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP,0.941397192754203
chr18q22,SET,23,0.18202,0.0064382,0.29841,0.27094,chr18q22,0.942212673802141
LI_ESTROGENE_MID_E2_RESPONSE...1,SET,40,0.084861,0.0039565,0.13912,0.27094,LI_ESTROGENE_MID_E2_RESPONSE_DN,0.942212673802141
GOBP_METANEPHRIC_GLOMERULAR_...,SET,5,0.27969,0.0046148,0.45865,0.271,GOBP_METANEPHRIC_GLOMERULAR_MESANGIUM_DEVELOPMENT,0.942212673802141
GOBP_PROTEIN_LOCALIZATION_TO...25,SET,349,0.028387,0.0038763,0.046552,0.271,GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION,0.942212673802141
MIR4465,SET,395,0.026228,0.0038054,0.043015,0.27102,MIR4465,0.942212673802141
GOBP_INNER_CELL_MASS_CELL_PR...,SET,14,0.12508,0.0034526,0.20529,0.27117,GOBP_INNER_CELL_MASS_CELL_PROLIFERATION,0.942639862972595
GOBP_REGULATION_OF_MICROTUBU...1,SET,47,0.076504,0.0038657,0.12558,0.27121,GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT,0.942684623462346
WP_HAIR_FOLLICLE_DEVELOPMENT...1,SET,86,0.06124,0.0041813,0.10055,0.27125,WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_STAGE_3_OF_3,0.942697815703055
GOMF_HEXOSYLTRANSFERASE_ACTI...,SET,184,0.040548,0.0040387,0.066607,0.27134,GOMF_HEXOSYLTRANSFERASE_ACTIVITY,0.942697815703055
GOMF_PROTEIN_TYROSINE_SERINE...,SET,22,0.10597,0.0036658,0.17406,0.27134,GOMF_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY,0.942697815703055
GSE21670_STAT3_KO_VS_WT_CD4_...4,SET,175,0.040665,0.0039511,0.0668,0.27134,GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_DN,0.942697815703055
DESCARTES_FETAL_STOMACH_ERYT...,SET,86,0.054383,0.0037132,0.089357,0.2714,DESCARTES_FETAL_STOMACH_ERYTHROBLASTS,0.942697815703055
GOBP_NEGATIVE_REGULATION_OF_...481,SET,23,0.09886,0.0034967,0.16246,0.27142,GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,0.942697815703055
HE_LIM_SUN_FETAL_LUNG_C7_MID...,SET,237,0.035826,0.0040439,0.058874,0.27142,HE_LIM_SUN_FETAL_LUNG_C7_MID_SCHWANN_CELL,0.942697815703055
GOCC_MRNA_CLEAVAGE_AND_POLYA...,SET,17,0.10492,0.003191,0.17244,0.27146,GOCC_MRNA_CLEAVAGE_AND_POLYADENYLATION_SPECIFICITY_FACTOR_COMPLEX,0.942697815703055
GOBP_REGULATION_OF_PHOSPHOPR...,SET,38,0.081882,0.0037212,0.13459,0.27148,GOBP_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,0.942697815703055
MARKEY_RB1_ACUTE_LOF_UP,SET,215,0.034591,0.0037212,0.056871,0.27152,MARKEY_RB1_ACUTE_LOF_UP,0.942697815703055
GOBP_ESTROGEN_BIOSYNTHETIC_P...,SET,11,0.14822,0.0036269,0.24375,0.27157,GOBP_ESTROGEN_BIOSYNTHETIC_PROCESS,0.942697815703055
GOBP_POSITIVE_REGULATION_OF_...172,SET,7,0.21428,0.0041831,0.35243,0.27159,GOBP_POSITIVE_REGULATION_OF_COA_TRANSFERASE_ACTIVITY,0.942697815703055
GOBP_REGULATION_OF_COA_TRANS...,SET,7,0.21428,0.0041831,0.35243,0.27159,GOBP_REGULATION_OF_COA_TRANSFERASE_ACTIVITY,0.942697815703055
GOCC_PROTEASOME_CORE_COMPLEX,SET,20,0.10279,0.0033906,0.16908,0.27162,GOCC_PROTEASOME_CORE_COMPLEX,0.942697815703055
GOMF_FERROUS_IRON_BINDING,SET,23,0.10008,0.0035401,0.16464,0.27163,GOMF_FERROUS_IRON_BINDING,0.942697815703055
GOBP_DNA_REPAIR_DEPENDENT_CH...,SET,18,0.10659,0.0033358,0.17537,0.27166,GOBP_DNA_REPAIR_DEPENDENT_CHROMATIN_REMODELING,0.942697815703055
GOBP_VIRAL_BUDDING,SET,25,0.096802,0.0035695,0.15933,0.27174,GOBP_VIRAL_BUDDING,0.942697815703055
GSE26030_TH1_VS_TH17_RESTIMU...1,SET,181,0.037105,0.0036658,0.061077,0.27176,GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_DN,0.942697815703055
GOCC_ENDOSOME_LUMEN,SET,37,0.089049,0.0039934,0.14659,0.27177,GOCC_ENDOSOME_LUMEN,0.942697815703055
BANDRES_RESPONSE_TO_CARMUSTI...2,SET,8,0.16556,0.003455,0.2727,0.27189,BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_UP,0.942697815703055
GOCC_IGG_IMMUNOGLOBULIN_COMP...,SET,2,0.42883,0.0044753,0.7065,0.27194,GOCC_IGG_IMMUNOGLOBULIN_COMPLEX,0.942697815703055
GSE29618_BCELL_VS_PDC_DAY7_F...1,SET,181,0.039067,0.0038596,0.064365,0.27194,GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_DN,0.942697815703055
HP_DECREASED_SPECIFIC_ANTIBO...2,SET,3,0.36208,0.0046279,0.5966,0.27196,HP_DECREASED_SPECIFIC_ANTIBODY_RESPONSE_TO_PROTEIN_CONJUGATED_POLYSACCHARIDE_VACCINE,0.942697815703055
REACTOME_FORMYL_PEPTIDE_RECE...,SET,8,0.21545,0.0044962,0.35507,0.272,REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,0.942697815703055
MIR518E_5P_MIR519A_5P_MIR519...,SET,82,0.054483,0.0036329,0.089796,0.27201,MIR518E_5P_MIR519A_5P_MIR519B_5P_MIR519C_5P_MIR522_5P_MIR523_5P,0.942697815703055
GSE17721_POLYIC_VS_CPG_16H_B...2,SET,184,0.03707,0.0036923,0.06111,0.27206,GSE17721_POLYIC_VS_CPG_16H_BMDC_UP,0.942697815703055
HP_APLASIA_CUTIS_CONGENITA,SET,37,0.081876,0.0036717,0.135,0.2721,HP_APLASIA_CUTIS_CONGENITA,0.942697815703055
GOBP_REGULATION_OF_EXTRACELL...4,SET,61,0.066593,0.003832,0.10981,0.27212,GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,0.942697815703055
REACTOME_PTK6_REGULATES_CELL...,SET,6,0.21444,0.0038758,0.35363,0.27213,REACTOME_PTK6_REGULATES_CELL_CYCLE,0.942697815703055
REACTOME_CYTOPROTECTION_BY_H...,SET,51,0.068864,0.0036243,0.11358,0.27217,REACTOME_CYTOPROTECTION_BY_HMOX1,0.942697815703055
HP_ABNORMAL_CARDIAC_VENTRICU...,SET,142,0.043995,0.003854,0.072567,0.27217,HP_ABNORMAL_CARDIAC_VENTRICULAR_FUNCTION,0.942697815703055
GOBP_TRANSMISSION_OF_NERVE_I...,SET,71,0.064751,0.0040187,0.10683,0.27222,GOBP_TRANSMISSION_OF_NERVE_IMPULSE,0.942697815703055
REACTOME_PINK1_PRKN_MEDIATED...,SET,28,0.091624,0.0035753,0.15118,0.27224,REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,0.942697815703055
HP_ABNORMAL_JUDGMENT,SET,438,0.024377,0.0037199,0.040224,0.27225,HP_ABNORMAL_JUDGMENT,0.942697815703055
GNF2_PCNA,SET,64,0.062467,0.0036816,0.10308,0.27227,GNF2_PCNA,0.942697815703055
MIR4656,SET,98,0.051698,0.0037669,0.08532,0.27228,MIR4656,0.942697815703055
NR0B1_TARGET_GENES,SET,276,0.031575,0.0038421,0.052109,0.27228,NR0B1_TARGET_GENES,0.942697815703055
MIR3192_3P,SET,75,0.060034,0.003829,0.099112,0.27235,MIR3192_3P,0.942697815703055
GSE14769_UNSTIM_VS_60MIN_LPS...1,SET,188,0.03909,0.0039351,0.064544,0.27238,GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_DN,0.942697815703055
MIR548AT_5P,SET,313,0.029346,0.0037987,0.048464,0.27242,MIR548AT_5P,0.942697815703055
BIOCARTA_PRC2_PATHWAY,SET,12,0.16197,0.0041394,0.2675,0.27243,BIOCARTA_PRC2_PATHWAY,0.942697815703055
GOCC_CENTRIOLE,SET,144,0.041109,0.0036262,0.067895,0.27244,GOCC_CENTRIOLE,0.942697815703055
GSE41176_UNSTIM_VS_ANTI_IGM_...3,SET,180,0.037932,0.0037372,0.062654,0.27245,GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_DN,0.942697815703055
WANG_HCP_PROSTATE_CANCER,SET,100,0.051105,0.0037612,0.084429,0.27249,WANG_HCP_PROSTATE_CANCER,0.942697815703055
GSE22025_UNTREATED_VS_TGFB1_...4,SET,184,0.038873,0.0038719,0.064222,0.2725,GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_UP,0.942697815703055
MORF_ZNF10,SET,46,0.081641,0.0040813,0.1349,0.27252,MORF_ZNF10,0.942697815703055
GOBP_REGULATION_OF_GLUCOSE_T...,SET,70,0.063522,0.0039147,0.10496,0.27252,GOBP_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT,0.942697815703055
GSE3920_IFNB_VS_IFNG_TREATED...2,SET,144,0.043618,0.0038476,0.072071,0.27252,GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP,0.942697815703055
LI_WILMS_TUMOR_VS_FETAL_KIDN...3,SET,45,0.085647,0.0042348,0.14154,0.27257,LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_DN,0.942697815703055
WP_VITAMIN_DSENSITIVE_CALCIU...,SET,34,0.090026,0.0038704,0.14879,0.27257,WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION,0.942697815703055
GOBP_REGULATION_OF_HEART_MOR...,SET,8,0.22968,0.0047931,0.37979,0.27268,GOBP_REGULATION_OF_HEART_MORPHOGENESIS,0.942831732776618
GOCC_SPINDLE_MIDZONE,SET,35,0.086723,0.0037827,0.14343,0.27272,GOCC_SPINDLE_MIDZONE,0.942831732776618
HP_SYNOSTOSIS_INVOLVING_BONE...3,SET,106,0.051725,0.0039187,0.085554,0.27273,HP_SYNOSTOSIS_INVOLVING_BONES_OF_THE_UPPER_LIMBS,0.942831732776618
HP_BILATERAL_CONDUCTIVE_HEAR...,SET,6,0.16858,0.0030469,0.27888,0.27277,HP_BILATERAL_CONDUCTIVE_HEARING_IMPAIRMENT,0.942831732776618
SIRNA_EIF4GI_UP,SET,84,0.052477,0.0035413,0.086818,0.27277,SIRNA_EIF4GI_UP,0.942831732776618
HP_ABNORMAL_COAGULATION_FACT...,SET,5,0.26141,0.0043132,0.43255,0.27281,HP_ABNORMAL_COAGULATION_FACTOR_V_ACTIVITY,0.942831732776618
GOMF_TAP_BINDING,SET,7,0.19935,0.0038916,0.32988,0.27282,GOMF_TAP_BINDING,0.942831732776618
GOCC_UBIQUINONE_BIOSYNTHESIS...,SET,6,0.17118,0.003094,0.28333,0.27286,GOCC_UBIQUINONE_BIOSYNTHESIS_COMPLEX,0.942831732776618
HP_WIDE_NASAL_RIDGE,SET,8,0.14402,0.0030056,0.23837,0.27286,HP_WIDE_NASAL_RIDGE,0.942831732776618
HP_ABNORMALITY_OF_THE_UPPER_...1,SET,65,0.066623,0.0039569,0.11028,0.27288,HP_ABNORMALITY_OF_THE_UPPER_ARM,0.942831732776618
ZNF30_TARGET_GENES,SET,1184,0.014973,0.0036777,0.024791,0.27293,ZNF30_TARGET_GENES,0.942910750497018
BYSTRYKH_HEMATOPOIESIS_STEM_...6,SET,121,0.044603,0.0036089,0.073892,0.27305,BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_CIS,0.943231562468939
ZHU_SKIL_TARGETS_DN,SET,9,0.17011,0.0037653,0.282,0.27318,ZHU_SKIL_TARGETS_DN,0.943586851520572
ESC_J1_UP_EARLY.V1_UP,SET,154,0.041394,0.003775,0.068631,0.27322,ESC_J1_UP_EARLY.V1_UP,0.943631233230647
UNTERMAN_IPF_VS_CTRL_CD4T_DN,SET,9,0.19813,0.0043855,0.32858,0.27326,UNTERMAN_IPF_VS_CTRL_CD4T_DN,0.943650909090909
REACTOME_BACTERIAL_INFECTION...,SET,67,0.061294,0.0036958,0.10166,0.27328,REACTOME_BACTERIAL_INFECTION_PATHWAYS,0.943650909090909
