VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_CRANIAL_SKELETAL_SYSTEM_D...,SET,65,0.15083,0.0089545,0.11461,0.094082,GO_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT,0.836748288501742
GO_ALPHA_1_3_FUCOSYLTRANSFER...,SET,8,0.46478,0.009695,0.35349,0.09429,GO_ALPHA_1_3_FUCOSYLTRANSFERASE_ACTIVITY,0.836748288501742
REACTOME_TRANSPORT_OF_INORGA...,SET,101,0.11652,0.008614,0.088688,0.094469,REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,0.836748288501742
GO_ODONTOGENESIS_OF_DENTIN_C...,SET,82,0.13716,0.0091415,0.1044,0.094473,GO_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH,0.836748288501742
GO_QUINONE_BIOSYNTHETIC_PROC...,SET,14,0.26502,0.007312,0.20174,0.094478,GO_QUINONE_BIOSYNTHETIC_PROCESS,0.836748288501742
GO_NEGATIVE_REGULATION_OF_NA...2,SET,15,0.29355,0.008383,0.22354,0.094574,GO_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,0.836748288501742
GO_POSITIVE_REGULATION_OF_RN...3,SET,64,0.12966,0.0076382,0.098745,0.094587,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS,0.836748288501742
GO_CYCLOHYDROLASE_ACTIVITY,SET,5,0.51861,0.0085529,0.39497,0.094596,GO_CYCLOHYDROLASE_ACTIVITY,0.836748288501742
REACTOME_NECTIN_NECL_TRANS_H...,SET,3,0.71014,0.0090723,0.54092,0.094627,REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION,0.836748288501742
GO_NEGATIVE_REGULATION_OF_IM...1,SET,4,0.50191,0.0074039,0.38232,0.094632,GO_NEGATIVE_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION,0.836748288501742
GO_CELLULAR_TRIGLYCERIDE_HOM...,SET,7,0.37554,0.0073278,0.2862,0.094743,GO_CELLULAR_TRIGLYCERIDE_HOMEOSTASIS,0.836748288501742
GO_LAMELLIPODIUM,SET,174,0.083437,0.0080801,0.063599,0.094781,GO_LAMELLIPODIUM,0.836748288501742
GO_MISMATCH_REPAIR_COMPLEX_B...,SET,11,0.31174,0.0076245,0.23768,0.094841,GO_MISMATCH_REPAIR_COMPLEX_BINDING,0.836748288501742
GO_INTERLEUKIN_6_RECEPTOR_BI...,SET,6,0.38968,0.0070399,0.29712,0.094848,GO_INTERLEUKIN_6_RECEPTOR_BINDING,0.836748288501742
GO_CARDIAC_NEURAL_CREST_CELL...3,SET,6,0.55649,0.010053,0.4245,0.094948,GO_CARDIAC_NEURAL_CREST_CELL_MIGRATION_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS,0.836748288501742
GO_NEGATIVE_REGULATION_OF_ER...3,SET,66,0.14123,0.0084484,0.10775,0.094986,GO_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,0.836748288501742
GO_AXON_EXTENSION,SET,106,0.10931,0.0082779,0.083428,0.09506,GO_AXON_EXTENSION,0.836748288501742
GO_PIGMENTATION,SET,87,0.12392,0.0085061,0.09459,0.095089,GO_PIGMENTATION,0.836748288501742
GO_RNA_POLYMERASE_III_PREINI...,SET,8,0.31888,0.0066515,0.24345,0.095138,GO_RNA_POLYMERASE_III_PREINITIATION_COMPLEX_ASSEMBLY,0.836748288501742
REACTOME_NICOTINATE_METABOLI...,SET,29,0.20719,0.008224,0.15828,0.095269,REACTOME_NICOTINATE_METABOLISM,0.836748288501742
GO_LIGAND_GATED_SODIUM_CHANN...,SET,8,0.42068,0.0087751,0.32156,0.095403,GO_LIGAND_GATED_SODIUM_CHANNEL_ACTIVITY,0.836748288501742
GO_ANTIBIOTIC_CATABOLIC_PROC...,SET,44,0.18358,0.0089721,0.14036,0.095449,GO_ANTIBIOTIC_CATABOLIC_PROCESS,0.836748288501742
GO_CILIARY_BASAL_BODY_PLASMA...,SET,91,0.10634,0.0074645,0.081324,0.095506,GO_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING,0.836748288501742
REACTOME_DEX_H_BOX_HELICASES...,SET,7,0.4232,0.0082577,0.32372,0.095567,REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION,0.836748288501742
GO_STRUCTURAL_CONSTITUENT_OF...4,SET,43,0.16688,0.0080629,0.12769,0.095618,GO_STRUCTURAL_CONSTITUENT_OF_MUSCLE,0.836748288501742
REACTOME_TOLL_LIKE_RECEPTOR_...3,SET,144,0.095225,0.0083961,0.072861,0.095623,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,0.836748288501742
GO_COFACTOR_METABOLIC_PROCESS,SET,401,0.057242,0.0083627,0.043856,0.09592,GO_COFACTOR_METABOLIC_PROCESS,0.836748288501742
REACTOME_CYTOSOLIC_SENSORS_O...,SET,57,0.13798,0.0076724,0.10576,0.096021,REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,0.836748288501742
REACTOME_INTERLEUKIN_4_AND_I...,SET,101,0.12424,0.0091847,0.095273,0.096124,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.836748288501742
GO_PLATELET_DENSE_GRANULE_OR...,SET,8,0.42109,0.0087838,0.32312,0.096262,GO_PLATELET_DENSE_GRANULE_ORGANIZATION,0.836748288501742
GO_NEGATIVE_REGULATION_OF_PA...2,SET,10,0.38876,0.009066,0.29839,0.096317,GO_NEGATIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION,0.836748288501742
GO_T_HELPER_1_TYPE_IMMUNE_RE...,SET,41,0.19813,0.0093479,0.15213,0.096401,GO_T_HELPER_1_TYPE_IMMUNE_RESPONSE,0.836748288501742
GO_NUCLEAR_TRANSCRIPTIONAL_R...,SET,25,0.21697,0.0079969,0.16682,0.096706,GO_NUCLEAR_TRANSCRIPTIONAL_REPRESSOR_COMPLEX,0.836748288501742
REACTOME_ROLE_OF_SECOND_MESS...,SET,9,0.38051,0.0084184,0.2926,0.096735,REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING,0.836748288501742
GO_TRNA_SPECIFIC_RIBONUCLEAS...,SET,15,0.26782,0.0076483,0.20605,0.096842,GO_TRNA_SPECIFIC_RIBONUCLEASE_ACTIVITY,0.836748288501742
REACTOME_MUSCLE_CONTRACTION,SET,198,0.081707,0.0084351,0.062872,0.096882,REACTOME_MUSCLE_CONTRACTION,0.836748288501742
GO_NEGATIVE_REGULATION_OF_HE...3,SET,5,0.39219,0.0064681,0.30186,0.096936,GO_NEGATIVE_REGULATION_OF_HELICASE_ACTIVITY,0.836748288501742
GO_REGULATION_OF_DEVELOPMENT...1,SET,297,0.067118,0.0084631,0.051659,0.096937,GO_REGULATION_OF_DEVELOPMENTAL_GROWTH,0.836748288501742
GO_REGULATION_OF_CELL_COMMUN...1,SET,12,0.36873,0.0094191,0.28397,0.097072,GO_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING,0.836748288501742
GO_CORECEPTOR_ACTIVITY_INVOL...2,SET,5,0.5093,0.0083995,0.39229,0.097102,GO_CORECEPTOR_ACTIVITY_INVOLVED_IN_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY,0.836748288501742
GO_GLYCOSAMINOGLYCAN_BINDING,SET,205,0.084456,0.00887,0.06508,0.0972,GO_GLYCOSAMINOGLYCAN_BINDING,0.836748288501742
GO_NEGATIVE_REGULATION_OF_MY...3,SET,84,0.12924,0.0087178,0.099617,0.097254,GO_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.836748288501742
GO_INTERLEUKIN_1_BIOSYNTHETI...,SET,6,0.50149,0.0090599,0.38655,0.097262,GO_INTERLEUKIN_1_BIOSYNTHETIC_PROCESS,0.836748288501742
REACTOME_TRANSCRIPTION_COUPL...,SET,75,0.1107,0.0070571,0.085332,0.097282,REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,0.836748288501742
BIOCARTA_CBL_PATHWAY,SET,11,0.33512,0.0081963,0.25836,0.097302,BIOCARTA_CBL_PATHWAY,0.836748288501742
REACTOME_SIGNALING_BY_FGFR2,SET,71,0.12936,0.008025,0.099739,0.097324,REACTOME_SIGNALING_BY_FGFR2,0.836748288501742
GO_ESTABLISHMENT_OF_VIRAL_LA...,SET,9,0.32919,0.007283,0.25389,0.097395,GO_ESTABLISHMENT_OF_VIRAL_LATENCY,0.836748288501742
GO_STEROID_HORMONE_MEDIATED_...,SET,167,0.085683,0.0081305,0.066098,0.097446,GO_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY,0.836748288501742
GO_CARDIAC_MYOFIBRIL_ASSEMBLY,SET,26,0.21536,0.0080946,0.16619,0.09752,GO_CARDIAC_MYOFIBRIL_ASSEMBLY,0.836748288501742
KEGG_ENDOMETRIAL_CANCER,SET,50,0.1557,0.0081102,0.12016,0.097536,KEGG_ENDOMETRIAL_CANCER,0.836748288501742
GO_NEGATIVE_REGULATION_OF_RE...11,SET,16,0.27343,0.0080644,0.21103,0.097544,GO_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,0.836748288501742
GO_POSITIVE_REGULATION_OF_PE...4,SET,254,0.071259,0.0083193,0.055,0.097562,GO_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION,0.836748288501742
GO_EMBRYONIC_CRANIAL_SKELETO...,SET,44,0.17766,0.0086823,0.13722,0.097719,GO_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS,0.836748288501742
GO_NUCLEAR_HETEROCHROMATIN,SET,30,0.19137,0.0077256,0.14799,0.097998,GO_NUCLEAR_HETEROCHROMATIN,0.836748288501742
GO_POSITIVE_REGULATION_OF_SY...2,SET,9,0.37501,0.0082967,0.29007,0.098045,GO_POSITIVE_REGULATION_OF_SYNAPSE_MATURATION,0.836748288501742
GO_REGULATION_OF_MEMBRANE_PR...,SET,21,0.23944,0.0080893,0.18523,0.098072,GO_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS,0.836748288501742
GO_REGULATION_OF_ALCOHOL_BIO...,SET,73,0.12519,0.0078745,0.096871,0.098125,GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,0.836748288501742
GO_REGULATION_OF_RETINA_DEVE...,SET,7,0.48922,0.0095459,0.37874,0.098241,GO_REGULATION_OF_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.836748288501742
GO_SYNAPTIC_VESICLE_CYCLE,SET,179,0.083095,0.0081607,0.064339,0.09827,GO_SYNAPTIC_VESICLE_CYCLE,0.836748288501742
GO_GROWTH_CONE_MEMBRANE,SET,6,0.46772,0.0084496,0.36215,0.098272,GO_GROWTH_CONE_MEMBRANE,0.836748288501742
GO_RESPONSE_TO_OXIDATIVE_STR...,SET,396,0.055488,0.0080569,0.04298,0.098358,GO_RESPONSE_TO_OXIDATIVE_STRESS,0.836748288501742
GO_REGULATION_OF_SYNAPSE_MAT...,SET,13,0.32186,0.0085573,0.24936,0.098402,GO_REGULATION_OF_SYNAPSE_MATURATION,0.836748288501742
GO_DNA_HELICASE_ACTIVITY,SET,44,0.15594,0.0076213,0.12083,0.098421,GO_DNA_HELICASE_ACTIVITY,0.836748288501742
GO_FORMATION_OF_TRANSLATION_...,SET,7,0.35817,0.0069888,0.27751,0.098424,GO_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX,0.836748288501742
GO_POSITIVE_REGULATION_OF_ME...11,SET,6,0.55023,0.0099404,0.42638,0.098451,GO_POSITIVE_REGULATION_OF_MEMORY_T_CELL_DIFFERENTIATION,0.836748288501742
GO_PROTEIN_CONTAINING_COMPLE...3,SET,302,0.059559,0.0075718,0.046153,0.098456,GO_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.836748288501742
REACTOME_PROLACTIN_RECEPTOR_...,SET,14,0.29623,0.0081728,0.22959,0.098498,REACTOME_PROLACTIN_RECEPTOR_SIGNALING,0.836748288501742
REACTOME_HOMOLOGOUS_DNA_PAIR...,SET,41,0.16228,0.0076563,0.12582,0.098577,REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,0.836748288501742
GO_FACE_DEVELOPMENT,SET,47,0.16894,0.0085327,0.13099,0.098578,GO_FACE_DEVELOPMENT,0.836748288501742
REACTOME_DUAL_INCISION_IN_TC...,SET,62,0.12139,0.0070389,0.094129,0.098598,REACTOME_DUAL_INCISION_IN_TC_NER,0.836748288501742
GO_GROWTH_PLATE_CARTILAGE_DE...,SET,35,0.18718,0.0081606,0.14516,0.098631,GO_GROWTH_PLATE_CARTILAGE_DEVELOPMENT,0.836748288501742
GO_REGULATION_OF_AXONOGENESIS,SET,168,0.088226,0.0083967,0.068461,0.098757,GO_REGULATION_OF_AXONOGENESIS,0.836943464906185
GO_ISOPRENOID_BIOSYNTHETIC_P...,SET,23,0.23012,0.0081358,0.17863,0.098834,GO_ISOPRENOID_BIOSYNTHETIC_PROCESS,0.836943464906185
GO_NEGATIVE_REGULATION_OF_IN...26,SET,38,0.1867,0.0084807,0.14495,0.098883,GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION,0.836943464906185
GO_AMYLOID_BETA_METABOLIC_PR...,SET,40,0.17598,0.008201,0.13666,0.098929,GO_AMYLOID_BETA_METABOLIC_PROCESS,0.836943464906185
GO_ADENOSINE_TO_INOSINE_EDIT...,SET,9,0.39449,0.0087278,0.30668,0.09917,GO_ADENOSINE_TO_INOSINE_EDITING,0.8381486629681
GO_ALPHA_ACTININ_BINDING,SET,31,0.20164,0.0082747,0.15682,0.099263,GO_ALPHA_ACTININ_BINDING,0.8381486629681
GO_SEBACEOUS_GLAND_DEVELOPME...,SET,8,0.40074,0.0083592,0.31168,0.099278,GO_SEBACEOUS_GLAND_DEVELOPMENT,0.8381486629681
GO_LARGE_RIBOSOMAL_SUBUNIT_R...,SET,5,0.48123,0.0079365,0.37446,0.099382,GO_LARGE_RIBOSOMAL_SUBUNIT_RRNA_BINDING,0.838269265927978
GO_REGULATION_OF_TOOTH_MINER...,SET,8,0.45312,0.0094519,0.35267,0.09943,GO_REGULATION_OF_TOOTH_MINERALIZATION,0.838269265927978
GO_THROMBIN_ACTIVATED_RECEPT...1,SET,5,0.57387,0.0094644,0.44724,0.099729,GO_THROMBIN_ACTIVATED_RECEPTOR_ACTIVITY,0.83857961852861
REACTOME_HDR_THROUGH_MMEJ_AL...,SET,9,0.32932,0.0072859,0.25665,0.099731,REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ,0.83857961852861
GO_CERAMIDE_METABOLIC_PROCESS,SET,24,0.21104,0.0076215,0.16456,0.099846,GO_CERAMIDE_METABOLIC_PROCESS,0.83857961852861
GO_CELLULAR_RESPONSE_TO_TOPO...,SET,143,0.085807,0.0075395,0.066952,0.099996,GO_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,0.83857961852861
BIOCARTA_PGC1A_PATHWAY,SET,15,0.28534,0.0081485,0.22271,0.10007,BIOCARTA_PGC1A_PATHWAY,0.83857961852861
GO_NUCLEOSOMAL_DNA_BINDING,SET,47,0.16002,0.0080819,0.12492,0.1001,GO_NUCLEOSOMAL_DNA_BINDING,0.83857961852861
GO_OLIGOSACCHARIDE_BIOSYNTHE...,SET,18,0.2773,0.0086741,0.21651,0.10015,GO_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS,0.83857961852861
GO_REGULATION_OF_BRANCHING_I...2,SET,4,0.61456,0.0090657,0.47985,0.10015,GO_REGULATION_OF_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS,0.83857961852861
BIOCARTA_NEUTROPHIL_PATHWAY,SET,8,0.45432,0.0094767,0.35493,0.10028,BIOCARTA_NEUTROPHIL_PATHWAY,0.83857961852861
GO_RESOLUTION_OF_MEIOTIC_REC...,SET,14,0.27523,0.0075935,0.21509,0.10035,GO_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES,0.83857961852861
GO_PEPTIDASE_ACTIVATOR_ACTIV...1,SET,34,0.18448,0.0079274,0.14419,0.10039,GO_PEPTIDASE_ACTIVATOR_ACTIVITY,0.83857961852861
GO_REGULATION_OF_PROTEIN_MOD...1,SET,193,0.074669,0.0076116,0.058395,0.10051,GO_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,0.83857961852861
GO_OUTER_EAR_MORPHOGENESIS,SET,9,0.37482,0.0082926,0.29313,0.10051,GO_OUTER_EAR_MORPHOGENESIS,0.83857961852861
GO_ELASTIN_METABOLIC_PROCESS,SET,6,0.51548,0.0093126,0.40325,0.10057,GO_ELASTIN_METABOLIC_PROCESS,0.83857961852861
REACTOME_ACTIVATION_OF_THE_M...,SET,52,0.14108,0.0074937,0.11036,0.10058,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.83857961852861
GO_BASIC_AMINO_ACID_TRANSMEM...2,SET,11,0.35128,0.0085916,0.27481,0.10058,GO_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.83857961852861
BIOCARTA_WNT_PATHWAY,SET,23,0.23518,0.0083146,0.18417,0.10081,BIOCARTA_WNT_PATHWAY,0.83857961852861
GO_CAVEOLIN_MEDIATED_ENDOCYT...,SET,10,0.35909,0.0083741,0.28123,0.10083,GO_CAVEOLIN_MEDIATED_ENDOCYTOSIS,0.83857961852861
GO_REGULATION_OF_KERATINOCYT...3,SET,27,0.23435,0.008976,0.1836,0.10091,GO_REGULATION_OF_KERATINOCYTE_PROLIFERATION,0.83857961852861
REACTOME_REGULATION_OF_GENE_...3,SET,8,0.44445,0.0092709,0.34834,0.101,REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS,0.83857961852861
GO_REGULATION_OF_CELL_DEVELO...,SET,854,0.03941,0.0082956,0.030892,0.10103,GO_REGULATION_OF_CELL_DEVELOPMENT,0.83857961852861
GO_TRANSCRIPTION_COUPLED_NUC...,SET,70,0.11361,0.006998,0.089072,0.10108,GO_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR,0.83857961852861
GO_ESTROGEN_RECEPTOR_ACTIVITY,SET,5,0.52889,0.0087224,0.41472,0.10111,GO_ESTROGEN_RECEPTOR_ACTIVITY,0.83857961852861
GO_POSTSYNAPTIC_MODULATION_O...,SET,15,0.28927,0.0082609,0.22683,0.10112,GO_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION,0.83857961852861
GO_POSITIVE_REGULATION_OF_SU...2,SET,17,0.28437,0.0086448,0.22308,0.10121,GO_POSITIVE_REGULATION_OF_SUPEROXIDE_ANION_GENERATION,0.838754622191967
GO_REGULATION_OF_ASTROCYTE_A...,SET,8,0.43656,0.0091063,0.34278,0.10142,GO_REGULATION_OF_ASTROCYTE_ACTIVATION,0.8391216700611
KEGG_VASCULAR_SMOOTH_MUSCLE_...,SET,110,0.10719,0.0082682,0.084182,0.10145,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,0.8391216700611
GO_RESPONSE_TO_LEPTIN,SET,21,0.25258,0.0085333,0.19843,0.10153,GO_RESPONSE_TO_LEPTIN,0.8391216700611
GO_POSITIVE_REGULATION_OF_NU...4,SET,203,0.071751,0.0074992,0.056368,0.10153,GO_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.8391216700611
GO_MRNA_BINDING,SET,211,0.068626,0.007311,0.053965,0.10175,GO_MRNA_BINDING,0.83970226567768
BIOCARTA_RNAPOL3_PATHWAY,SET,7,0.29105,0.0056791,0.22887,0.10176,BIOCARTA_RNAPOL3_PATHWAY,0.83970226567768
GO_NOTCH_SIGNALING_INVOLVED_...,SET,9,0.41115,0.0090964,0.32345,0.10184,GO_NOTCH_SIGNALING_INVOLVED_IN_HEART_DEVELOPMENT,0.83970226567768
GO_REGULATION_OF_DEFENSE_RES...4,SET,32,0.21115,0.0088031,0.16615,0.1019,GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST,0.83970226567768
GO_DETOXIFICATION_OF_NITROGE...,SET,4,0.67077,0.0098947,0.52813,0.10204,GO_DETOXIFICATION_OF_NITROGEN_COMPOUND,0.83970226567768
GO_ENDONUCLEASE_ACTIVITY,SET,110,0.097186,0.0074963,0.07654,0.1021,GO_ENDONUCLEASE_ACTIVITY,0.83970226567768
GO_DNA_REPLICATION_FACTOR_C_...,SET,6,0.41014,0.0074094,0.32302,0.10211,GO_DNA_REPLICATION_FACTOR_C_COMPLEX,0.83970226567768
GO_DENDRITIC_SPINE_MORPHOGEN...,SET,50,0.15892,0.0082778,0.1252,0.10217,GO_DENDRITIC_SPINE_MORPHOGENESIS,0.83970226567768
GO_POSITIVE_REGULATION_OF_TY...3,SET,68,0.11966,0.0072655,0.0943,0.10223,GO_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION,0.83970226567768
GO_RNA_POLYMERASE_ACTIVITY,SET,39,0.15855,0.0072961,0.12498,0.10229,GO_RNA_POLYMERASE_ACTIVITY,0.83970226567768
GO_NEGATIVE_REGULATION_OF_T_...3,SET,38,0.18247,0.0082886,0.14393,0.10246,GO_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION,0.84053102425876
GO_REGULATION_OF_HISTONE_H3_...7,SET,9,0.30383,0.006722,0.23999,0.10276,GO_REGULATION_OF_HISTONE_H3_K9_TRIMETHYLATION,0.842424404040404
GO_RESPIRATORY_BURST,SET,26,0.21589,0.0081145,0.1706,0.10285,GO_RESPIRATORY_BURST,0.842594818304172
GO_VIRAL_TRANSLATIONAL_TERMI...,SET,5,0.44775,0.0073843,0.35421,0.10311,GO_VIRAL_TRANSLATIONAL_TERMINATION_REINITIATION,0.842796717607974
GO_CYTOPLASMIC_TRANSLATIONAL...1,SET,11,0.29601,0.0072399,0.23422,0.10315,GO_CYTOPLASMIC_TRANSLATIONAL_ELONGATION,0.842796717607974
REACTOME_FACTORS_INVOLVED_IN...,SET,151,0.091261,0.0082383,0.072261,0.10331,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,0.842796717607974
GO_POSITIVE_REGULATION_OF_SE...2,SET,389,0.056631,0.0081514,0.044856,0.10339,GO_POSITIVE_REGULATION_OF_SECRETION,0.842796717607974
GO_POSITIVE_REGULATION_OF_IN...37,SET,4,0.55988,0.008259,0.44357,0.10345,GO_POSITIVE_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT,0.842796717607974
GO_POSTSYNAPTIC_MEMBRANE_ASS...,SET,9,0.38424,0.0085009,0.30444,0.10347,GO_POSTSYNAPTIC_MEMBRANE_ASSEMBLY,0.842796717607974
GO_PIGMENT_GRANULE_MATURATION,SET,10,0.34902,0.0081393,0.27658,0.1035,GO_PIGMENT_GRANULE_MATURATION,0.842796717607974
BIOCARTA_GABA_PATHWAY,SET,9,0.36675,0.0081139,0.29079,0.10362,BIOCARTA_GABA_PATHWAY,0.842796717607974
GO_RESPONSE_TO_MYCOTOXIN,SET,7,0.48522,0.009468,0.38472,0.10362,GO_RESPONSE_TO_MYCOTOXIN,0.842796717607974
GO_PROTEIN_CARBOXYL_O_METHYL...,SET,7,0.37757,0.0073673,0.2994,0.10365,GO_PROTEIN_CARBOXYL_O_METHYLTRANSFERASE_ACTIVITY,0.842796717607974
GO_REGULATION_OF_ACTIN_NUCLE...,SET,26,0.18918,0.0071106,0.15007,0.10373,GO_REGULATION_OF_ACTIN_NUCLEATION,0.842796717607974
GO_COLLAGEN_ACTIVATED_TYROSI...,SET,8,0.38824,0.0080984,0.30801,0.10376,GO_COLLAGEN_ACTIVATED_TYROSINE_KINASE_RECEPTOR_SIGNALING_PATHWAY,0.842796717607974
BIOCARTA_TPO_PATHWAY,SET,24,0.22648,0.0081791,0.17974,0.10384,BIOCARTA_TPO_PATHWAY,0.842796717607974
GO_PHOSPHATIDYLINOSITOL_TRIS...,SET,5,0.47303,0.0078013,0.37564,0.10398,GO_PHOSPHATIDYLINOSITOL_TRISPHOSPHATE_PHOSPHATASE_ACTIVITY,0.842796717607974
GO_NEGATIVE_REGULATION_OF_MU...4,SET,10,0.36738,0.0085674,0.29186,0.10407,GO_NEGATIVE_REGULATION_OF_MUSCLE_ADAPTATION,0.842796717607974
GO_HAUS_COMPLEX,SET,7,0.32604,0.0063619,0.25902,0.10408,GO_HAUS_COMPLEX,0.842796717607974
GO_HEPARAN_SULFATE_PROTEOGLY...4,SET,35,0.19137,0.0083436,0.15207,0.10412,GO_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,0.842796717607974
GO_REGULATION_OF_SYNAPTIC_PL...,SET,176,0.081284,0.0079163,0.064596,0.10414,GO_REGULATION_OF_SYNAPTIC_PLASTICITY,0.842796717607974
GO_REGULATION_OF_LOW_DENSITY...3,SET,5,0.5404,0.0089124,0.42954,0.10419,GO_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_CATABOLIC_PROCESS,0.842796717607974
GO_POSITIVE_REGULATION_OF_CH...4,SET,49,0.16008,0.0082549,0.12733,0.10434,GO_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION,0.843293868613139
GO_CONVERGENT_EXTENSION,SET,15,0.29495,0.0084231,0.23466,0.10439,GO_CONVERGENT_EXTENSION,0.843293868613139
GO_STEROID_CATABOLIC_PROCESS,SET,26,0.22098,0.0083057,0.17619,0.1049,GO_STEROID_CATABOLIC_PROCESS,0.846774711729622
GO_CYCLIN_DEPENDENT_PROTEIN_...2,SET,40,0.15354,0.0071552,0.12245,0.10496,GO_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX,0.846774711729622
GO_POSITIVE_REGULATION_OF_AS...2,SET,5,0.53926,0.0088935,0.43034,0.1051,GO_POSITIVE_REGULATION_OF_ASTROCYTE_ACTIVATION,0.8471075
GO_CELLULAR_RESPONSE_TO_INOR...,SET,197,0.080157,0.0082544,0.063997,0.1052,GO_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE,0.8471075
REACTOME_ACTIVATED_NTRK3_SIG...2,SET,8,0.32336,0.006745,0.25818,0.10521,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS,0.8471075
GO_POSITIVE_REGULATION_OF_P3...,SET,24,0.21695,0.0078347,0.17331,0.10533,GO_POSITIVE_REGULATION_OF_P38MAPK_CASCADE,0.847513165895572
GO_REGULATION_OF_NUCLEOBASE_...1,SET,447,0.048057,0.0074031,0.03842,0.10551,GO_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.848400752972259
GO_MACROLIDE_BINDING,SET,9,0.2993,0.0066218,0.23944,0.10565,GO_MACROLIDE_BINDING,0.848965742574257
KEGG_GAP_JUNCTION,SET,84,0.12314,0.0083058,0.098536,0.10572,KEGG_GAP_JUNCTION,0.848967862796834
