VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_POSITIVE_REGULATION_OF_RE...6,SET,4,0.28533,0.0042111,0.38112,0.22703,GO_POSITIVE_REGULATION_OF_RECEPTOR_CLUSTERING,0.878997527733756
GO_REGULATION_OF_TELOMERE_CA...,SET,26,0.11405,0.0042889,0.15253,0.22731,GO_REGULATION_OF_TELOMERE_CAPPING,0.878997527733756
GO_PROTEIN_BINDING_INVOLVED_...,SET,13,0.19756,0.005255,0.26421,0.22731,GO_PROTEIN_BINDING_INVOLVED_IN_HETEROTYPIC_CELL_CELL_ADHESION,0.878997527733756
GO_PHOSPHOLIPASE_ACTIVATOR_A...,SET,10,0.18028,0.0042062,0.24113,0.22734,GO_PHOSPHOLIPASE_ACTIVATOR_ACTIVITY,0.878997527733756
GO_MEMBRANE_REPOLARIZATION_D...2,SET,5,0.31637,0.0052202,0.42329,0.22741,GO_MEMBRANE_REPOLARIZATION_DURING_ATRIAL_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,0.878997527733756
GO_ZINC_ION_TRANSPORT,SET,27,0.10832,0.0041508,0.14495,0.22744,GO_ZINC_ION_TRANSPORT,0.878997527733756
GO_TRNA_MODIFICATION,SET,80,0.060911,0.0040119,0.081531,0.22751,GO_TRNA_MODIFICATION,0.878997527733756
REACTOME_PROPIONYL_COA_CATAB...,SET,4,0.36857,0.0054396,0.49352,0.22759,REACTOME_PROPIONYL_COA_CATABOLISM,0.878997527733756
GO_ACTIVE_TRANSMEMBRANE_TRAN...,SET,321,0.036885,0.0048344,0.049391,0.2276,GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.878997527733756
GO_MHC_PROTEIN_COMPLEX_BINDI...,SET,20,0.14226,0.0046927,0.1905,0.22761,GO_MHC_PROTEIN_COMPLEX_BINDING,0.878997527733756
GO_CARDIAC_SEPTUM_MORPHOGENE...,SET,70,0.086083,0.0053052,0.11529,0.22764,GO_CARDIAC_SEPTUM_MORPHOGENESIS,0.878997527733756
GO_NEGATIVE_REGULATION_OF_TR...6,SET,5,0.35389,0.0058393,0.4742,0.22775,GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER,0.878997527733756
GO_POSITIVE_REGULATION_OF_CE...25,SET,87,0.066534,0.0045691,0.089156,0.22776,GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,0.878997527733756
GO_METANEPHRIC_RENAL_VESICLE...,SET,15,0.19351,0.0055287,0.25934,0.2278,GO_METANEPHRIC_RENAL_VESICLE_MORPHOGENESIS,0.878997527733756
GO_DNA_TEMPLATED_TRANSCRIPTI...2,SET,228,0.040319,0.0044651,0.054085,0.228,GO_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,0.879403266331658
REACTOME_INTERLEUKIN_3_INTER...,SET,43,0.10351,0.0050035,0.13898,0.22821,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,0.879403266331658
GO_POSITIVE_REGULATION_OF_T_...8,SET,12,0.18463,0.0047187,0.24808,0.22837,GO_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.879403266331658
GO_GROWTH_HORMONE_SECRETION,SET,14,0.18199,0.0050234,0.24459,0.22843,GO_GROWTH_HORMONE_SECRETION,0.879403266331658
REACTOME_PHOSPHATE_BOND_HYDR...2,SET,7,0.24773,0.0048363,0.33309,0.22852,REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS,0.879403266331658
GO_RESPIRATORY_SYSTEM_PROCESS,SET,26,0.13631,0.005126,0.18333,0.22858,GO_RESPIRATORY_SYSTEM_PROCESS,0.879403266331658
GO_POTASSIUM_CHANNEL_COMPLEX,SET,96,0.070068,0.0050534,0.09431,0.22876,GO_POTASSIUM_CHANNEL_COMPLEX,0.879403266331658
GO_PROXIMAL_DISTAL_PATTERN_F...1,SET,32,0.12546,0.0052331,0.16887,0.22877,GO_PROXIMAL_DISTAL_PATTERN_FORMATION,0.879403266331658
GO_SEMICIRCULAR_CANAL_MORPHO...,SET,7,0.27442,0.0053573,0.36948,0.22883,GO_SEMICIRCULAR_CANAL_MORPHOGENESIS,0.879403266331658
REACTOME_MITOCHONDRIAL_UNCOU...,SET,4,0.29108,0.0042959,0.39201,0.22889,REACTOME_MITOCHONDRIAL_UNCOUPLING_PROTEINS,0.879403266331658
GO_SODIUM_DEPENDENT_PHOSPHAT...2,SET,9,0.22191,0.0049119,0.29885,0.22889,GO_SODIUM_DEPENDENT_PHOSPHATE_TRANSPORT,0.879403266331658
GO_POSITIVE_REGULATION_OF_RE...12,SET,12,0.19753,0.0050484,0.26609,0.22894,GO_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION,0.879403266331658
GO_DENDRITIC_SPINE_MORPHOGEN...,SET,50,0.088273,0.0046003,0.11895,0.22901,GO_DENDRITIC_SPINE_MORPHOGENESIS,0.879403266331658
GO_NUCLEOTIDE_EXCISION_REPAI...1,SET,11,0.14676,0.0035913,0.19777,0.22902,GO_NUCLEOTIDE_EXCISION_REPAIR_COMPLEX,0.879403266331658
BIOCARTA_LYMPHOCYTE_PATHWAY,SET,9,0.24343,0.0053884,0.32834,0.22923,BIOCARTA_LYMPHOCYTE_PATHWAY,0.879403266331658
GO_HISTONE_DEACETYLATION,SET,61,0.081148,0.0046696,0.10953,0.22939,GO_HISTONE_DEACETYLATION,0.879403266331658
GO_NEGATIVE_REGULATION_OF_IN...27,SET,9,0.2259,0.0050003,0.30511,0.22954,GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_SECRETION,0.879403266331658
GO_SUSCEPTIBILITY_TO_NATURAL...,SET,10,0.25466,0.0059417,0.344,0.22957,GO_SUSCEPTIBILITY_TO_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.879403266331658
GO_ALCOHOL_BINDING,SET,79,0.073308,0.0047984,0.09903,0.22958,GO_ALCOHOL_BINDING,0.879403266331658
BIOCARTA_PELP1_PATHWAY,SET,6,0.24201,0.0043743,0.32695,0.22959,BIOCARTA_PELP1_PATHWAY,0.879403266331658
PID_RHODOPSIN_PATHWAY,SET,20,0.13002,0.0042888,0.17568,0.22963,PID_RHODOPSIN_PATHWAY,0.879403266331658
GO_BLASTODERM_SEGMENTATION,SET,18,0.16351,0.0051173,0.22098,0.22967,GO_BLASTODERM_SEGMENTATION,0.879403266331658
REACTOME_RUNX3_REGULATES_BCL...,SET,5,0.30611,0.005051,0.41376,0.22971,REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION,0.879403266331658
REACTOME_SODIUM_CALCIUM_EXCH...,SET,11,0.22218,0.0054367,0.30039,0.22977,REACTOME_SODIUM_CALCIUM_EXCHANGERS,0.879403266331658
REACTOME_FORMATION_OF_INCISI...,SET,38,0.088032,0.0040008,0.11903,0.22979,REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,0.879403266331658
GO_NEGATIVE_REGULATION_OF_AC...5,SET,8,0.25092,0.0052366,0.33933,0.22982,GO_NEGATIVE_REGULATION_OF_ACTION_POTENTIAL,0.879403266331658
REACTOME_MTORC1_MEDIATED_SIG...,SET,21,0.13503,0.0045642,0.18268,0.22991,REACTOME_MTORC1_MEDIATED_SIGNALLING,0.879403266331658
GO_REGULATION_OF_OSSIFICATION,SET,164,0.05271,0.0049594,0.071324,0.22995,GO_REGULATION_OF_OSSIFICATION,0.879403266331658
GO_REGULATION_OF_STEM_CELL_P...2,SET,59,0.086594,0.0049009,0.1172,0.23,GO_REGULATION_OF_STEM_CELL_PROLIFERATION,0.879403266331658
GO_UNSATURATED_FATTY_ACID_ME...,SET,73,0.07686,0.0048369,0.10417,0.23032,GO_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS,0.880112184557439
GO_ANTIMICROBIAL_HUMORAL_IMM...,SET,61,0.088573,0.0050969,0.12006,0.23033,GO_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,0.880112184557439
BIOCARTA_CACAM_PATHWAY,SET,9,0.2375,0.0052571,0.32214,0.23048,BIOCARTA_CACAM_PATHWAY,0.880409011609664
GO_NUCLEAR_ENVELOPE_REASSEMB...,SET,17,0.14291,0.0043465,0.19398,0.23065,GO_NUCLEAR_ENVELOPE_REASSEMBLY,0.880620357478833
GO_MESONEPHRIC_TUBULE_FORMAT...,SET,7,0.25967,0.0050693,0.35252,0.23068,GO_MESONEPHRIC_TUBULE_FORMATION,0.880620357478833
GO_REGULATION_OF_INFLAMMATOR...1,SET,305,0.037348,0.0047736,0.05073,0.2308,GO_REGULATION_OF_INFLAMMATORY_RESPONSE,0.880802257053292
GO_PRERIBOSOME_SMALL_SUBUNIT...,SET,14,0.1594,0.0043998,0.21678,0.23109,GO_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR,0.881337941807044
GO_CELLULAR_COMPONENT_DISASS...1,SET,499,0.027248,0.0044306,0.037075,0.2312,GO_CELLULAR_COMPONENT_DISASSEMBLY,0.881337941807044
GO_SUBSTANTIA_NIGRA_DEVELOPM...,SET,36,0.098743,0.0043681,0.13438,0.23123,GO_SUBSTANTIA_NIGRA_DEVELOPMENT,0.881337941807044
GO_COENZYME_BIOSYNTHETIC_PRO...,SET,134,0.054223,0.0046154,0.073864,0.23145,GO_COENZYME_BIOSYNTHETIC_PROCESS,0.881337941807044
GO_MRNA_SPLICE_SITE_SELECTION,SET,28,0.11024,0.0043019,0.15028,0.2316,GO_MRNA_SPLICE_SITE_SELECTION,0.881337941807044
GO_PUTRESCINE_BIOSYNTHETIC_P...,SET,5,0.24707,0.0040768,0.33683,0.23162,GO_PUTRESCINE_BIOSYNTHETIC_PROCESS,0.881337941807044
GO_EXTRINSIC_COMPONENT_OF_EN...1,SET,5,0.26405,0.0043569,0.36,0.23164,GO_EXTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE,0.881337941807044
GO_LIPOPOLYSACCHARIDE_BINDING,SET,31,0.1236,0.0050746,0.16861,0.23176,GO_LIPOPOLYSACCHARIDE_BINDING,0.881337941807044
REACTOME_TRANSCRIPTIONAL_ACT...1,SET,50,0.089571,0.0046679,0.1222,0.23179,REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,0.881337941807044
GO_ENDOCARDIAL_CELL_DIFFEREN...,SET,7,0.26675,0.0052076,0.364,0.23183,GO_ENDOCARDIAL_CELL_DIFFERENTIATION,0.881337941807044
GO_PROTEIN_KINASE_COMPLEX,SET,98,0.05839,0.0042546,0.079708,0.23192,GO_PROTEIN_KINASE_COMPLEX,0.881337941807044
GO_ATRIAL_SEPTUM_PRIMUM_MORP...,SET,4,0.33847,0.0049953,0.4628,0.23229,GO_ATRIAL_SEPTUM_PRIMUM_MORPHOGENESIS,0.881337941807044
REACTOME_SIGNALING_BY_FGFR2_...2,SET,42,0.092647,0.0044261,0.12692,0.23271,REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE,0.881337941807044
GO_REGULATION_OF_ANTIGEN_REC...,SET,56,0.081151,0.004475,0.11122,0.23281,GO_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.881337941807044
REACTOME_MITOCHONDRIAL_TRANS...,SET,91,0.059316,0.0041656,0.081321,0.23288,REACTOME_MITOCHONDRIAL_TRANSLATION,0.881337941807044
GO_MACROMOLECULE_CATABOLIC_P...,SET,1226,0.017495,0.0043672,0.023984,0.23288,GO_MACROMOLECULE_CATABOLIC_PROCESS,0.881337941807044
GO_HISTONE_THREONINE_PHOSPHO...,SET,5,0.2642,0.0043593,0.36234,0.23296,GO_HISTONE_THREONINE_PHOSPHORYLATION,0.881337941807044
GO_HISTONE_THREONINE_KINASE_...,SET,5,0.2642,0.0043593,0.36234,0.23296,GO_HISTONE_THREONINE_KINASE_ACTIVITY,0.881337941807044
GO_POSITIVE_REGULATION_OF_GL...4,SET,67,0.081426,0.0049099,0.11172,0.23306,GO_POSITIVE_REGULATION_OF_GLIOGENESIS,0.881337941807044
REACTOME_TRANSCRIPTION_OF_E2...1,SET,19,0.12398,0.0039863,0.17013,0.23308,REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX,0.881337941807044
GO_RESPONSE_TO_MURAMYL_DIPEP...,SET,17,0.1375,0.0041821,0.1888,0.23322,GO_RESPONSE_TO_MURAMYL_DIPEPTIDE,0.881337941807044
GO_REGULATION_OF_EPITHELIAL_...7,SET,5,0.32409,0.0053475,0.44502,0.23323,GO_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION,0.881337941807044
GO_POSITIVE_REGULATION_OF_EP...12,SET,5,0.32409,0.0053475,0.44502,0.23323,GO_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION,0.881337941807044
GO_POSITIVE_REGULATION_OF_AN...3,SET,47,0.093504,0.0047248,0.12843,0.2333,GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT,0.881337941807044
GO_ER_RETENTION_SEQUENCE_BIN...,SET,5,0.25815,0.0042595,0.35462,0.23332,GO_ER_RETENTION_SEQUENCE_BINDING,0.881337941807044
REACTOME_OPIOID_SIGNALLING,SET,85,0.067851,0.004606,0.093251,0.23343,REACTOME_OPIOID_SIGNALLING,0.881337941807044
REACTOME_L1CAM_INTERACTIONS,SET,108,0.062662,0.0047918,0.086138,0.23348,REACTOME_L1CAM_INTERACTIONS,0.881337941807044
GO_NEGATIVE_REGULATION_OF_TY...2,SET,6,0.27982,0.0050576,0.38467,0.23349,GO_NEGATIVE_REGULATION_OF_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS,0.881337941807044
GO_REGULATION_OF_CELL_MATURA...,SET,22,0.13729,0.0047496,0.18877,0.23353,GO_REGULATION_OF_CELL_MATURATION,0.881337941807044
GO_EARLY_ENDOSOME,SET,313,0.034317,0.0044423,0.047188,0.23354,GO_EARLY_ENDOSOME,0.881337941807044
GO_REGULATION_OF_AXON_DIAMET...,SET,4,0.32455,0.0047899,0.44666,0.23374,GO_REGULATION_OF_AXON_DIAMETER,0.881337941807044
GO_MYOSIN_FILAMENT_ORGANIZAT...,SET,13,0.1716,0.0045647,0.23625,0.23382,GO_MYOSIN_FILAMENT_ORGANIZATION,0.881337941807044
GO_POSITIVE_REGULATION_OF_CH...1,SET,10,0.22214,0.0051829,0.30586,0.23384,GO_POSITIVE_REGULATION_OF_CHEMOKINE_BIOSYNTHETIC_PROCESS,0.881337941807044
GO_PLASMA_MEMBRANE_REPAIR,SET,8,0.19565,0.0040831,0.26947,0.23391,GO_PLASMA_MEMBRANE_REPAIR,0.881337941807044
GO_RETROGRADE_NEURONAL_DENSE...,SET,5,0.24512,0.0040446,0.33769,0.23396,GO_RETROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT,0.881337941807044
GO_TPR_DOMAIN_BINDING,SET,8,0.16984,0.0035445,0.23402,0.234,GO_TPR_DOMAIN_BINDING,0.881337941807044
GO_REGULATION_OF_REACTIVE_OX...1,SET,78,0.072781,0.0047337,0.1003,0.23404,GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,0.881337941807044
GO_REGULATION_OF_CELL_CYCLE_...3,SET,150,0.050433,0.0045399,0.069536,0.23415,GO_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,0.881337941807044
GO_PROLINE_RICH_REGION_BINDI...,SET,17,0.16167,0.0049172,0.2231,0.23433,GO_PROLINE_RICH_REGION_BINDING,0.881337941807044
GO_CELLULAR_RESPONSE_TO_MANG...,SET,13,0.16999,0.0045217,0.2346,0.23435,GO_CELLULAR_RESPONSE_TO_MANGANESE_ION,0.881337941807044
GO_ANCHORED_COMPONENT_OF_SYN...1,SET,11,0.19234,0.0047066,0.2656,0.23448,GO_ANCHORED_COMPONENT_OF_SYNAPTIC_MEMBRANE,0.881337941807044
GO_CYSTEINE_TYPE_ENDOPEPTIDA...3,SET,14,0.17408,0.0048053,0.24047,0.23456,GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS,0.881337941807044
PID_FCER1_PATHWAY,SET,56,0.08051,0.0044396,0.11125,0.23463,PID_FCER1_PATHWAY,0.881337941807044
GO_REGULATION_OF_CD8_POSITIV...1,SET,14,0.15956,0.0044045,0.22059,0.23474,GO_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,0.881337941807044
GO_ENDOCYTIC_VESICLE_LUMEN,SET,17,0.15431,0.0046934,0.21336,0.23477,GO_ENDOCYTIC_VESICLE_LUMEN,0.881337941807044
GO_SMOOTHENED_SIGNALING_PATH...1,SET,125,0.054427,0.0044756,0.075264,0.2348,GO_SMOOTHENED_SIGNALING_PATHWAY,0.881337941807044
GO_ADHESION_OF_SYMBIONT_TO_H...2,SET,9,0.23399,0.0051794,0.32371,0.23489,GO_ADHESION_OF_SYMBIONT_TO_HOST_CELL,0.881337941807044
GO_POSITIVE_REGULATION_OF_MY...5,SET,53,0.09051,0.0048559,0.12522,0.2349,GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.881337941807044
GO_POSITIVE_REGULATION_OF_EP...3,SET,36,0.10828,0.0047899,0.14996,0.23513,GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT,0.881337941807044
GO_BONE_RESORPTION,SET,56,0.086484,0.004769,0.11977,0.23513,GO_BONE_RESORPTION,0.881337941807044
GO_REGULATION_OF_POSTSYNAPTI...1,SET,9,0.21329,0.0047211,0.29559,0.23528,GO_REGULATION_OF_POSTSYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,0.881337941807044
GO_POSITIVE_REGULATION_OF_GR...2,SET,8,0.20818,0.0043447,0.28869,0.23542,GO_POSITIVE_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION,0.881337941807044
REACTOME_DOWNSTREAM_SIGNALIN...1,SET,77,0.063381,0.0040959,0.087909,0.23547,REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,0.881337941807044
REACTOME_VOLTAGE_GATED_POTAS...,SET,42,0.10802,0.0051606,0.14992,0.23561,REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,0.881337941807044
GO_AXIAL_MESODERM_DEVELOPMENT,SET,6,0.21411,0.00387,0.29718,0.23562,GO_AXIAL_MESODERM_DEVELOPMENT,0.881337941807044
GO_POSITIVE_REGULATION_OF_AD...2,SET,5,0.25284,0.0041719,0.35094,0.23562,GO_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.881337941807044
GO_SINGLE_STRANDED_DNA_ENDOD...,SET,9,0.17877,0.0039572,0.24816,0.23565,GO_SINGLE_STRANDED_DNA_ENDODEOXYRIBONUCLEASE_ACTIVITY,0.881337941807044
GO_CELL_AGING,SET,99,0.059035,0.0043233,0.08196,0.23568,GO_CELL_AGING,0.881337941807044
GO_RESPONSE_TO_ALCOHOL,SET,219,0.043777,0.0047525,0.060791,0.23573,GO_RESPONSE_TO_ALCOHOL,0.881337941807044
GO_POSITIVE_REGULATION_OF_UB...3,SET,29,0.10204,0.0040523,0.14171,0.23575,GO_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,0.881337941807044
REACTOME_ALPHA_LINOLENIC_OME...,SET,12,0.1794,0.004585,0.24926,0.23585,REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM,0.881337941807044
GO_ALPHA_LINOLENIC_ACID_META...,SET,12,0.1794,0.004585,0.24926,0.23585,GO_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS,0.881337941807044
GO_DOPAMINERGIC_NEURON_AXON_...,SET,5,0.27693,0.0045695,0.38491,0.23593,GO_DOPAMINERGIC_NEURON_AXON_GUIDANCE,0.881337941807044
BIOCARTA_IL22BP_PATHWAY,SET,9,0.26216,0.0058029,0.36442,0.23595,BIOCARTA_IL22BP_PATHWAY,0.881337941807044
GO_NEGATIVE_REGULATION_OF_PH...3,SET,6,0.27431,0.0049581,0.38137,0.23598,GO_NEGATIVE_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY,0.881337941807044
GO_SPINAL_CORD_ASSOCIATION_N...,SET,13,0.19847,0.0052793,0.27595,0.236,GO_SPINAL_CORD_ASSOCIATION_NEURON_DIFFERENTIATION,0.881337941807044
GO_CIS_TRANS_ISOMERASE_ACTIV...,SET,33,0.092384,0.0039131,0.12847,0.23604,GO_CIS_TRANS_ISOMERASE_ACTIVITY,0.881337941807044
SA_PTEN_PATHWAY,SET,17,0.1381,0.0042002,0.19204,0.23605,SA_PTEN_PATHWAY,0.881337941807044
GO_CELLULAR_RESPONSE_TO_LEPT...,SET,17,0.15475,0.0047067,0.21521,0.23606,GO_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS,0.881337941807044
GO_NEGATIVE_REGULATION_OF_PR...34,SET,120,0.056454,0.0045491,0.078543,0.23615,GO_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,0.881337941807044
GO_CELL_SUBSTRATE_JUNCTION,SET,384,0.030987,0.0044342,0.043134,0.23627,GO_CELL_SUBSTRATE_JUNCTION,0.881337941807044
GO_ALPHA_ACTININ_BINDING,SET,31,0.11219,0.0046062,0.15618,0.23627,GO_ALPHA_ACTININ_BINDING,0.881337941807044
GO_NEGATIVE_REGULATION_OF_BI...5,SET,1371,0.017092,0.0044928,0.023797,0.23631,GO_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,0.881337941807044
GO_ATPASE_ACTIVITY_COUPLED,SET,322,0.0334,0.0043842,0.04651,0.23635,GO_ATPASE_ACTIVITY_COUPLED,0.881337941807044
GO_EPITHELIAL_MESENCHYMAL_CE...,SET,6,0.29113,0.005262,0.40545,0.23637,GO_EPITHELIAL_MESENCHYMAL_CELL_SIGNALING,0.881337941807044
GO_REACTIVE_OXYGEN_SPECIES_B...,SET,95,0.064685,0.0046409,0.090171,0.23658,GO_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,0.881850863441519
GO_INTERLEUKIN_2_PRODUCTION,SET,60,0.086288,0.0049247,0.12036,0.23672,GO_INTERLEUKIN_2_PRODUCTION,0.882102626262626
GO_NEGATIVE_REGULATION_OF_TO...1,SET,4,0.31813,0.0046952,0.444,0.23685,GO_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY,0.882113017715333
GO_REGULATION_OF_OOGENESIS,SET,10,0.18533,0.004324,0.25869,0.23688,GO_REGULATION_OF_OOGENESIS,0.882113017715333
GO_CHROMOSOME_LOCALIZATION,SET,71,0.069545,0.0043164,0.097124,0.23699,GO_CHROMOSOME_LOCALIZATION,0.882113017715333
GO_MODULATION_BY_HOST_OF_SYM...,SET,6,0.24688,0.0044622,0.34485,0.23703,GO_MODULATION_BY_HOST_OF_SYMBIONT_MOLECULAR_FUNCTION,0.882113017715333
REACTOME_TNF_RECEPTOR_SUPERF...,SET,15,0.17089,0.0048826,0.23877,0.23709,REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,0.882113017715333
GO_INTERLEUKIN_6_SECRETION,SET,35,0.10826,0.0047224,0.15133,0.23718,GO_INTERLEUKIN_6_SECRETION,0.882113017715333
GO_RESPONSE_TO_INTERLEUKIN_4,SET,33,0.10203,0.0043216,0.14265,0.23723,GO_RESPONSE_TO_INTERLEUKIN_4,0.882113017715333
GO_C4_DICARBOXYLATE_TRANSMEM...,SET,13,0.15895,0.0042279,0.22238,0.23739,GO_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.882438430534351
GO_LOW_DENSITY_LIPOPROTEIN_P...3,SET,35,0.10669,0.0046537,0.14937,0.23755,GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,0.882522492401216
GO_TELOMERASE_RNA_LOCALIZATI...,SET,18,0.12546,0.0039263,0.17578,0.23771,GO_TELOMERASE_RNA_LOCALIZATION,0.882522492401216
GO_PROTEIN_K29_LINKED_UBIQUI...,SET,5,0.25814,0.0042593,0.3623,0.23808,GO_PROTEIN_K29_LINKED_UBIQUITINATION,0.882522492401216
GO_OLIGODENDROCYTE_DIFFERENT...,SET,88,0.069402,0.0047933,0.097426,0.23813,GO_OLIGODENDROCYTE_DIFFERENTIATION,0.882522492401216
GO_PROTEASE_BINDING,SET,116,0.056319,0.0044624,0.07907,0.23815,GO_PROTEASE_BINDING,0.882522492401216
GO_PHOSPHOLIPID_DEPHOSPHORYL...,SET,20,0.11329,0.0037373,0.15913,0.23825,GO_PHOSPHOLIPID_DEPHOSPHORYLATION,0.882522492401216
GO_CARDIAC_EPITHELIAL_TO_MES...,SET,30,0.11964,0.004832,0.16807,0.23829,GO_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.882522492401216
GO_POSITIVE_REGULATION_OF_LI...6,SET,76,0.074113,0.0047584,0.10412,0.23831,GO_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,0.882522492401216
BIOCARTA_ARAP_PATHWAY,SET,17,0.13264,0.0040341,0.18636,0.23833,BIOCARTA_ARAP_PATHWAY,0.882522492401216
GO_CAMP_BINDING,SET,22,0.13788,0.0047699,0.19377,0.23837,GO_CAMP_BINDING,0.882522492401216
REACTOME_SCAVENGING_BY_CLASS...3,SET,6,0.2401,0.0043397,0.33744,0.23838,REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS,0.882522492401216
GO_LONG_TERM_SYNAPTIC_POTENT...,SET,83,0.068775,0.0046137,0.096664,0.2384,GO_LONG_TERM_SYNAPTIC_POTENTIATION,0.882522492401216
GO_AP_4_ADAPTOR_COMPLEX,SET,4,0.24497,0.0036154,0.3443,0.2384,GO_AP_4_ADAPTOR_COMPLEX,0.882522492401216
GO_C_C_CHEMOKINE_BINDING,SET,22,0.1478,0.0051132,0.20777,0.23843,GO_C_C_CHEMOKINE_BINDING,0.882522492401216
GO_TRANSCRIPTION_COACTIVATOR...1,SET,299,0.033623,0.0042557,0.047279,0.2385,GO_TRANSCRIPTION_COACTIVATOR_ACTIVITY,0.882522492401216
GO_POSITIVE_REGULATION_OF_LE...6,SET,135,0.054718,0.0046748,0.077053,0.23881,GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,0.883401075660893
REACTOME_IKK_COMPLEX_RECRUIT...,SET,21,0.13578,0.0045895,0.19144,0.23908,REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,0.88359320194057
GO_HISTONE_ARGININE_N_METHYL...,SET,9,0.19143,0.0042373,0.2701,0.23925,GO_HISTONE_ARGININE_N_METHYLTRANSFERASE_ACTIVITY,0.88359320194057
GO_PROTEIN_N_TERMINUS_BINDING,SET,100,0.058773,0.0043257,0.082931,0.23926,GO_PROTEIN_N_TERMINUS_BINDING,0.88359320194057
