VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_MITOCHONDRIAL_PROTEIN_PRO...,SET,12,0.1768,0.0045186,0.24663,0.23674,GO_MITOCHONDRIAL_PROTEIN_PROCESSING,0.993329648760331
GO_VIRION_BINDING,SET,8,0.22885,0.0047762,0.3193,0.23678,GO_VIRION_BINDING,0.993329648760331
GO_BRISC_COMPLEX,SET,2,0.4417,0.00461,0.61642,0.23683,GO_BRISC_COMPLEX,0.993329648760331
GO_NEGATIVE_REGULATION_OF_PR...11,SET,119,0.054849,0.0044016,0.076549,0.23684,GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY,0.993329648760331
GO_MYOFIBROBLAST_DIFFERENTIA...,SET,4,0.2174,0.0032088,0.30354,0.23693,GO_MYOFIBROBLAST_DIFFERENTIATION,0.993329648760331
GO_REGULATION_OF_MYOFIBROBLA...,SET,4,0.2174,0.0032088,0.30354,0.23693,GO_REGULATION_OF_MYOFIBROBLAST_DIFFERENTIATION,0.993329648760331
GO_REGULATION_OF_GLIAL_CELL_...3,SET,14,0.1856,0.0051234,0.25916,0.23695,GO_REGULATION_OF_GLIAL_CELL_MIGRATION,0.993329648760331
REACTOME_HDR_THROUGH_HOMOLOG...,SET,63,0.068693,0.0040172,0.096064,0.23728,REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,0.994272817337461
GO_POSITIVE_REGULATION_OF_LE...1,SET,11,0.18058,0.0044189,0.2526,0.23735,GO_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,0.994272817337461
GO_CONDENSED_NUCLEAR_CHROMOS...1,SET,87,0.061461,0.004221,0.086002,0.23742,GO_CONDENSED_NUCLEAR_CHROMOSOME,0.994272817337461
GO_NEGATIVE_REGULATION_OF_EN...6,SET,4,0.34843,0.0051427,0.48799,0.23761,GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS,0.99470487804878
GO_EXTRACELLULAR_MATRIX_DISA...,SET,72,0.078646,0.0049156,0.1102,0.23772,GO_EXTRACELLULAR_MATRIX_DISASSEMBLY,0.99470487804878
GO_UBIQUITIN_LIKE_PROTEIN_CO...1,SET,36,0.10172,0.0045002,0.14257,0.23777,GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY,0.99470487804878
GO_NEGATIVE_REGULATION_OF_RE...23,SET,39,0.099549,0.0045835,0.13957,0.23785,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS,0.99470487804878
GO_KETONE_CATABOLIC_PROCESS,SET,8,0.22508,0.0046976,0.31587,0.23805,GO_KETONE_CATABOLIC_PROCESS,0.994988779986292
REACTOME_INTERACTIONS_OF_VPR...,SET,34,0.096272,0.0041393,0.13519,0.23819,REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,0.994988779986292
GO_CRANIAL_NERVE_STRUCTURAL_...,SET,10,0.22523,0.0052553,0.31652,0.23837,GO_CRANIAL_NERVE_STRUCTURAL_ORGANIZATION,0.994988779986292
GO_REGULATION_OF_RELAXATION_...2,SET,12,0.19583,0.0050051,0.27523,0.23839,GO_REGULATION_OF_RELAXATION_OF_MUSCLE,0.994988779986292
GO_DNA_STRAND_ELONGATION,SET,19,0.12474,0.0040109,0.17536,0.23845,GO_DNA_STRAND_ELONGATION,0.994988779986292
REACTOME_BIOLOGICAL_OXIDATIO...,SET,208,0.04898,0.005184,0.068867,0.23848,REACTOME_BIOLOGICAL_OXIDATIONS,0.994988779986292
GO_CELLULAR_RESPONSE_TO_GONA...,SET,18,0.1638,0.0051265,0.23031,0.23849,GO_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS,0.994988779986292
GO_CYCLIC_NUCLEOTIDE_DEPENDE...,SET,8,0.19239,0.0040153,0.27082,0.23873,GO_CYCLIC_NUCLEOTIDE_DEPENDENT_PROTEIN_KINASE_ACTIVITY,0.995474650684932
GO_ENDOSOME_LUMEN,SET,31,0.11312,0.0046447,0.15927,0.23877,GO_ENDOSOME_LUMEN,0.995474650684932
GO_NEGATIVE_REGULATION_OF_DN...5,SET,13,0.16931,0.0045038,0.2386,0.23899,GO_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.996035614095108
GO_RECEPTOR_REGULATOR_ACTIVI...,SET,469,0.030809,0.0048611,0.043438,0.23908,GO_RECEPTOR_REGULATOR_ACTIVITY,0.996035614095108
GO_ENDOCRINE_SYSTEM_DEVELOPM...,SET,125,0.059475,0.004891,0.083879,0.23915,GO_ENDOCRINE_SYSTEM_DEVELOPMENT,0.996035614095108
GO_MEGAKARYOCYTE_DIFFERENTIA...,SET,81,0.069792,0.0046257,0.098527,0.23937,GO_MEGAKARYOCYTE_DIFFERENTIATION,0.996416788271394
GO_CARDIAC_MUSCLE_TISSUE_DEV...,SET,199,0.044869,0.0046462,0.06338,0.2395,GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,0.996416788271394
GO_POSITIVE_REGULATION_OF_MY...7,SET,21,0.13471,0.0045537,0.19041,0.23963,GO_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION,0.996416788271394
GO_CARDIAC_MUSCLE_CELL_DIFFE...,SET,110,0.058267,0.0044968,0.082408,0.23977,GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,0.996416788271394
GO_REGULATION_OF_GLUCONEOGEN...1,SET,37,0.097155,0.0043573,0.13746,0.23985,GO_REGULATION_OF_GLUCONEOGENESIS,0.996416788271394
GO_MAP_KINASE_SCAFFOLD_ACTIV...,SET,8,0.20916,0.0043654,0.29601,0.23991,GO_MAP_KINASE_SCAFFOLD_ACTIVITY,0.996416788271394
GO_PHOSPHATIDYLGLYCEROL_BIOS...,SET,7,0.24323,0.0047486,0.34434,0.23999,GO_PHOSPHATIDYLGLYCEROL_BIOSYNTHETIC_PROCESS,0.996416788271394
GO_POST_EMBRYONIC_DEVELOPMENT,SET,83,0.069442,0.0046587,0.098317,0.24001,GO_POST_EMBRYONIC_DEVELOPMENT,0.996416788271394
GO_SULFUR_COMPOUND_TRANSMEMB...,SET,33,0.10738,0.0045487,0.15207,0.24005,GO_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.996416788271394
GO_ISOTYPE_SWITCHING_TO_IGG_...,SET,13,0.17062,0.0045388,0.24163,0.24006,GO_ISOTYPE_SWITCHING_TO_IGG_ISOTYPES,0.996416788271394
GO_REGULATION_OF_TRANSCRIPTI...5,SET,12,0.19935,0.0050952,0.28243,0.24015,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_HEART_DEVELOPMENT,0.996450613496933
GO_POSITIVE_REGULATION_OF_AN...4,SET,5,0.21454,0.0035402,0.30422,0.24034,GO_POSITIVE_REGULATION_OF_ANOIKIS,0.996627120490129
GO_CARDIAC_MUSCLE_CELL_CARDI...,SET,7,0.26952,0.0052619,0.38237,0.24045,GO_CARDIAC_MUSCLE_CELL_CARDIAC_MUSCLE_CELL_ADHESION,0.996627120490129
GO_HYPOTHALAMUS_CELL_DIFFERE...,SET,7,0.27137,0.005298,0.38507,0.2405,GO_HYPOTHALAMUS_CELL_DIFFERENTIATION,0.996627120490129
GO_NEGATIVE_REGULATION_OF_VI...5,SET,14,0.1712,0.0047261,0.24296,0.24052,GO_NEGATIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL,0.996627120490129
GO_PROTEIN_TYROSINE_KINASE_B...,SET,80,0.065457,0.0043116,0.092962,0.24068,GO_PROTEIN_TYROSINE_KINASE_BINDING,0.996735897959184
KEGG_GLYCEROLIPID_METABOLISM,SET,41,0.095537,0.0045099,0.1357,0.24071,KEGG_GLYCEROLIPID_METABOLISM,0.996735897959184
GO_MESENCHYMAL_EPITHELIAL_CE...,SET,8,0.24129,0.0050358,0.34297,0.24087,GO_MESENCHYMAL_EPITHELIAL_CELL_SIGNALING,0.997059292757565
GO_RESPIRATORY_CHAIN_COMPLEX...2,SET,11,0.16161,0.0039548,0.22982,0.24097,GO_RESPIRATORY_CHAIN_COMPLEX_III,0.997134187627464
GO_POSITIVE_REGULATION_OF_AC...9,SET,7,0.23601,0.0046077,0.33581,0.24109,GO_POSITIVE_REGULATION_OF_ACTIVATION_OF_JANUS_KINASE_ACTIVITY,0.997283824728261
GO_POSITIVE_REGULATION_OF_OX...3,SET,5,0.25566,0.0042187,0.3639,0.24117,GO_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.997283824728261
GO_NEGATIVE_REGULATION_OF_RN...1,SET,1106,0.018784,0.0044694,0.026752,0.2413,GO_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS,0.997309287169043
GO_ENDOSOME_TO_PLASMA_MEMBRA...,SET,9,0.21447,0.0047475,0.3055,0.24134,GO_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,0.997309287169043
GO_ACUTE_INFLAMMATORY_RESPON...2,SET,19,0.13461,0.0043283,0.19199,0.24161,GO_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,0.997995447761194
REACTOME_RAP1_SIGNALLING,SET,16,0.14755,0.0043541,0.2105,0.24167,REACTOME_RAP1_SIGNALLING,0.997995447761194
GO_NEGATIVE_REGULATION_OF_AX...1,SET,63,0.07972,0.0046621,0.11379,0.24178,GO_NEGATIVE_REGULATION_OF_AXONOGENESIS,0.998111129196338
GO_PHOSPHATIDIC_ACID_BINDING,SET,19,0.14313,0.0046024,0.20441,0.2419,GO_PHOSPHATIDIC_ACID_BINDING,0.998268
GO_POSITIVE_REGULATION_OF_IN...14,SET,26,0.12622,0.0047469,0.18043,0.2421,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION,0.998754794984751
GO_POSITIVE_REGULATION_OF_PL...3,SET,5,0.31751,0.0052392,0.45421,0.24227,GO_POSITIVE_REGULATION_OF_PLATELET_ACTIVATION,0.999117540650407
GO_PROTEIN_DEPHOSPHORYLATION,SET,284,0.034476,0.0042548,0.049379,0.24253,GO_PROTEIN_DEPHOSPHORYLATION,0.999291025210084
GO_GATOR2_COMPLEX,SET,9,0.18011,0.0039869,0.25803,0.24259,GO_GATOR2_COMPLEX,0.999291025210084
PID_S1P_S1P4_PATHWAY,SET,14,0.15425,0.004258,0.22125,0.24285,PID_S1P_S1P4_PATHWAY,0.999291025210084
GO_HISTONE_H3_DEACETYLATION,SET,15,0.15685,0.0044818,0.22502,0.24288,GO_HISTONE_H3_DEACETYLATION,0.999291025210084
REACTOME_CALCINEURIN_ACTIVAT...,SET,9,0.18148,0.0040173,0.26042,0.24294,REACTOME_CALCINEURIN_ACTIVATES_NFAT,0.999291025210084
GO_POSITIVE_REGULATION_OF_PR...37,SET,1091,0.018889,0.0044658,0.027117,0.24304,GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.999291025210084
GO_NEGATIVE_REGULATION_OF_BL...1,SET,28,0.11735,0.0045795,0.16852,0.24311,GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION,0.999291025210084
GO_DERLIN_1_RETROTRANSLOCATI...,SET,9,0.16703,0.0036974,0.24001,0.24324,GO_DERLIN_1_RETROTRANSLOCATION_COMPLEX,0.999291025210084
GO_POSITIVE_REGULATION_OF_DO...1,SET,5,0.34104,0.0056276,0.49022,0.24331,GO_POSITIVE_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,0.999291025210084
REACTOME_SYNTHESIS_OF_WYBUTO...,SET,6,0.20219,0.0036547,0.29069,0.24335,REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE,0.999291025210084
GO_REGULATION_OF_STORE_OPERA...1,SET,7,0.21427,0.0041832,0.30803,0.24335,GO_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY,0.999291025210084
GO_CIS_GOLGI_NETWORK,SET,50,0.079459,0.0041411,0.11426,0.24341,GO_CIS_GOLGI_NETWORK,0.999291025210084
BIOCARTA_BLYMPHOCYTE_PATHWAY,SET,10,0.21699,0.005063,0.31243,0.24368,BIOCARTA_BLYMPHOCYTE_PATHWAY,0.999291025210084
GO_RRNA_CONTAINING_RIBONUCLE...,SET,16,0.14868,0.0043874,0.21413,0.24373,GO_RRNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX_EXPORT_FROM_NUCLEUS,0.999291025210084
GO_MLL1_2_COMPLEX,SET,26,0.10228,0.0038464,0.14745,0.24396,GO_MLL1_2_COMPLEX,0.999291025210084
GO_POSITIVE_REGULATION_OF_LE...8,SET,116,0.057285,0.0045392,0.082598,0.24399,GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,0.999291025210084
REACTOME_SLC_MEDIATED_TRANSM...,SET,236,0.040075,0.0045145,0.057792,0.24402,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,0.999291025210084
GO_MITOCHONDRIAL_RESPIRATORY...3,SET,9,0.18385,0.0040697,0.26548,0.24431,GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_III_ASSEMBLY,0.999291025210084
GO_NUCLEAR_CHROMOSOME_TELOME...,SET,108,0.052831,0.0040402,0.076365,0.24453,GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION,0.999291025210084
GO_SECONDARY_ACTIVE_SULFATE_...,SET,13,0.16656,0.0044308,0.24078,0.24455,GO_SECONDARY_ACTIVE_SULFATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.999291025210084
GO_EPIDERMAL_GROWTH_FACTOR_R...1,SET,30,0.11254,0.0045456,0.1627,0.24457,GO_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_BINDING,0.999291025210084
GO_MEIOTIC_COHESIN_COMPLEX,SET,6,0.22902,0.0041396,0.3312,0.24464,GO_MEIOTIC_COHESIN_COMPLEX,0.999291025210084
GO_GENITALIA_MORPHOGENESIS,SET,13,0.17939,0.0047719,0.25951,0.24471,GO_GENITALIA_MORPHOGENESIS,0.999291025210084
GO_GOLGI_ORGANIZATION,SET,126,0.050748,0.0041898,0.073427,0.24475,GO_GOLGI_ORGANIZATION,0.999291025210084
GO_HISTONE_THREONINE_PHOSPHO...,SET,5,0.24896,0.0041081,0.36073,0.24505,GO_HISTONE_THREONINE_PHOSPHORYLATION,0.999291025210084
GO_HISTONE_THREONINE_KINASE_...,SET,5,0.24896,0.0041081,0.36073,0.24505,GO_HISTONE_THREONINE_KINASE_ACTIVITY,0.999291025210084
GO_ATF6_MEDIATED_UNFOLDED_PR...,SET,9,0.18063,0.0039984,0.26174,0.24507,GO_ATF6_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,0.999291025210084
GO_POSITIVE_REGULATION_OF_EN...10,SET,88,0.065615,0.004532,0.095124,0.24517,GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,0.999291025210084
PID_INTEGRIN3_PATHWAY,SET,39,0.10771,0.004959,0.15621,0.24525,PID_INTEGRIN3_PATHWAY,0.999291025210084
GO_NEGATIVE_REGULATION_OF_PR...35,SET,7,0.22147,0.0043239,0.32119,0.24525,GO_NEGATIVE_REGULATION_OF_PROTEIN_SUMOYLATION,0.999291025210084
GO_RADIAL_SPOKE,SET,4,0.31104,0.0045908,0.45147,0.24543,GO_RADIAL_SPOKE,0.999291025210084
GO_ENSHEATHMENT_OF_NEURONS,SET,120,0.0545,0.0043919,0.079152,0.24556,GO_ENSHEATHMENT_OF_NEURONS,0.999291025210084
REACTOME_REGULATION_OF_ACTIN...,SET,58,0.074653,0.0041895,0.10843,0.24558,REACTOME_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION,0.999291025210084
GO_TOLL_SIGNALING_PATHWAY,SET,6,0.25034,0.004525,0.36378,0.24568,GO_TOLL_SIGNALING_PATHWAY,0.999291025210084
REACTOME_INTERLEUKIN_35_SIGN...,SET,12,0.18505,0.0047295,0.26916,0.24589,REACTOME_INTERLEUKIN_35_SIGNALLING,0.999291025210084
GO_WATER_SOLUBLE_VITAMIN_BIO...,SET,7,0.21541,0.0042055,0.31345,0.24598,GO_WATER_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS,0.999291025210084
GO_NUCLEOSOMAL_DNA_BINDING,SET,47,0.086419,0.004367,0.12576,0.246,GO_NUCLEOSOMAL_DNA_BINDING,0.999291025210084
GO_POSITIVE_REGULATION_OF_RE...7,SET,22,0.13496,0.0046692,0.19655,0.24615,GO_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION,0.999291025210084
GO_L_GLUTAMATE_TRANSMEMBRANE...2,SET,14,0.16308,0.0045018,0.23762,0.24626,GO_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.999291025210084
GO_REGULATION_OF_ER_TO_GOLGI...,SET,16,0.13691,0.00404,0.19956,0.24635,GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,0.999291025210084
GO_SWI_SNF_SUPERFAMILY_TYPE_...,SET,71,0.064742,0.0040185,0.094469,0.24657,GO_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX,0.999291025210084
GO_SPINDLE_POLE_CENTROSOME,SET,11,0.1679,0.0041087,0.24501,0.24659,GO_SPINDLE_POLE_CENTROSOME,0.999291025210084
GO_NEGATIVE_REGULATION_OF_MO...5,SET,7,0.25809,0.0050388,0.37674,0.24666,GO_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,0.999291025210084
GO_NEGATIVE_REGULATION_OF_MY...8,SET,5,0.22046,0.0036378,0.32189,0.24671,GO_NEGATIVE_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY,0.999291025210084
GO_CENTROMERIC_DNA_BINDING,SET,6,0.26037,0.0047063,0.38017,0.24672,GO_CENTROMERIC_DNA_BINDING,0.999291025210084
GO_NUCLEOTIDE_SUGAR_TRANSMEM...1,SET,12,0.15967,0.0040808,0.23332,0.24689,GO_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORT,0.999291025210084
GO_NEGATIVE_REGULATION_OF_AC...3,SET,49,0.079674,0.0041107,0.11643,0.2469,GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,0.999291025210084
GO_NEGATIVE_REGULATION_OF_NE...4,SET,5,0.2882,0.0047556,0.42133,0.24698,GO_NEGATIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION,0.999291025210084
GO_ENDOLYSOSOME_LUMEN,SET,5,0.30352,0.0050083,0.4441,0.24717,GO_ENDOLYSOSOME_LUMEN,0.999291025210084
GO_VACUOLE,SET,701,0.022562,0.0043239,0.033032,0.24729,GO_VACUOLE,0.999291025210084
REACTOME_ARACHIDONIC_ACID_ME...,SET,56,0.083163,0.0045862,0.12177,0.24732,REACTOME_ARACHIDONIC_ACID_METABOLISM,0.999291025210084
GO_TRNA_5_LEADER_REMOVAL,SET,11,0.14948,0.003658,0.21889,0.24734,GO_TRNA_5_LEADER_REMOVAL,0.999291025210084
GO_EPOXYGENASE_P450_PATHWAY,SET,19,0.15893,0.0051102,0.23295,0.24755,GO_EPOXYGENASE_P450_PATHWAY,0.999291025210084
GO_SYNAPTIC_VESICLE_CYTOSKEL...,SET,18,0.13506,0.004227,0.1983,0.24791,GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT,0.999291025210084
GO_MICROTUBULE_DEPOLYMERIZAT...,SET,38,0.091196,0.0041448,0.13393,0.24797,GO_MICROTUBULE_DEPOLYMERIZATION,0.999291025210084
GO_REGULATION_OF_PEPTIDYL_TH...,SET,41,0.095413,0.0045041,0.14032,0.24826,GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,0.999291025210084
GO_LAMELLIPODIUM_ORGANIZATION,SET,72,0.070225,0.0043893,0.10331,0.24833,GO_LAMELLIPODIUM_ORGANIZATION,0.999291025210084
GO_DNA_HELICASE_ACTIVITY,SET,44,0.081869,0.0040032,0.12048,0.24842,GO_DNA_HELICASE_ACTIVITY,0.999291025210084
GO_PROTEIN_LOCALIZATION_TO_E...4,SET,21,0.11981,0.0040499,0.17649,0.24861,GO_PROTEIN_LOCALIZATION_TO_ENDOSOME,0.999291025210084
PID_ERBB_NETWORK_PATHWAY,SET,15,0.15154,0.0043299,0.22323,0.24863,PID_ERBB_NETWORK_PATHWAY,0.999291025210084
GO_REGULATION_OF_RECEPTOR_SI...,SET,125,0.05552,0.0045657,0.081892,0.2489,GO_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,0.999291025210084
GO_REGULATION_OF_MAST_CELL_A...2,SET,28,0.12131,0.004734,0.17902,0.24901,GO_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.999291025210084
GO_BASIC_AMINO_ACID_TRANSPORT,SET,14,0.16465,0.0045452,0.243,0.24902,GO_BASIC_AMINO_ACID_TRANSPORT,0.999291025210084
GO_PORE_COMPLEX,SET,17,0.1482,0.0045076,0.21872,0.24903,GO_PORE_COMPLEX,0.999291025210084
GO_GLYCOLIPID_BINDING,SET,21,0.12294,0.0041555,0.18146,0.24905,GO_GLYCOLIPID_BINDING,0.999291025210084
GO_LSM1_7_PAT1_COMPLEX,SET,5,0.22103,0.0036472,0.32625,0.24905,GO_LSM1_7_PAT1_COMPLEX,0.999291025210084
GO_POSITIVE_REGULATION_OF_I_...1,SET,167,0.045647,0.0043339,0.067396,0.24911,GO_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,0.999291025210084
GO_REGULATION_OF_GLYCOPROTEI...1,SET,37,0.095142,0.004267,0.14048,0.24912,GO_REGULATION_OF_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,0.999291025210084
GO_POSITIVE_REGULATION_OF_DE...6,SET,31,0.10103,0.0041483,0.14928,0.24927,GO_POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS,0.999291025210084
GO_CULLIN_RING_UBIQUITIN_LIG...,SET,141,0.048589,0.0042419,0.071817,0.24935,GO_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX,0.999291025210084
GO_REGULATION_OF_CHEMOKINE_M...,SET,8,0.20972,0.0043769,0.31008,0.24942,GO_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY,0.999291025210084
GO_HOMOLOGOUS_RECOMBINATION,SET,48,0.073294,0.0037429,0.1084,0.24947,GO_HOMOLOGOUS_RECOMBINATION,0.999291025210084
GO_RETINAL_BIPOLAR_NEURON_DI...,SET,5,0.2764,0.0045609,0.40915,0.24967,GO_RETINAL_BIPOLAR_NEURON_DIFFERENTIATION,0.999291025210084
GO_SUSCEPTIBILITY_TO_NATURAL...,SET,10,0.23897,0.0055759,0.35421,0.24995,GO_SUSCEPTIBILITY_TO_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.999291025210084
REACTOME_VXPX_CARGO_TARGETIN...,SET,20,0.12154,0.0040095,0.18021,0.25002,REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM,0.999291025210084
GO_SINGLE_STRANDED_DNA_DEPEN...,SET,14,0.14006,0.0038664,0.20771,0.25005,GO_SINGLE_STRANDED_DNA_DEPENDENT_ATPASE_ACTIVITY,0.999291025210084
GO_LONG_TERM_MEMORY,SET,31,0.11144,0.0045757,0.16531,0.25011,GO_LONG_TERM_MEMORY,0.999291025210084
GO_ALDEHYDE_DEHYDROGENASE_NA...2,SET,6,0.23791,0.0043004,0.35325,0.25032,GO_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY,0.999291025210084
GO_MRNA_TRANSCRIPTION_BY_RNA...,SET,18,0.12678,0.0039679,0.1883,0.25038,GO_MRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II,0.999291025210084
GO_CEREBRAL_CORTEX_REGIONALI...,SET,7,0.26765,0.0052254,0.39755,0.2504,GO_CEREBRAL_CORTEX_REGIONALIZATION,0.999291025210084
REACTOME_TRANSPORT_OF_ORGANI...,SET,11,0.1928,0.0047179,0.28643,0.25045,REACTOME_TRANSPORT_OF_ORGANIC_ANIONS,0.999291025210084
GO_REGULATION_OF_NATURAL_KIL...4,SET,5,0.32178,0.0053098,0.47823,0.25052,GO_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE,0.999291025210084
GO_NEGATIVE_REGULATION_OF_VI...2,SET,52,0.083535,0.0044396,0.12417,0.25056,GO_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,0.999291025210084
GO_CEREBELLAR_GRANULAR_LAYER...3,SET,8,0.25542,0.0053308,0.37966,0.25056,GO_CEREBELLAR_GRANULAR_LAYER_MORPHOGENESIS,0.999291025210084
GO_GABAERGIC_NEURON_DIFFEREN...,SET,13,0.187,0.0049745,0.27803,0.25061,GO_GABAERGIC_NEURON_DIFFERENTIATION,0.999291025210084
REACTOME_SYNTHESIS_OF_BILE_A...2,SET,14,0.17921,0.004947,0.26679,0.25088,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL,0.999291025210084
GO_KERATINOCYTE_APOPTOTIC_PR...,SET,6,0.24309,0.004394,0.36217,0.25105,GO_KERATINOCYTE_APOPTOTIC_PROCESS,0.999291025210084
GO_DRUG_TRANSPORT,SET,195,0.043001,0.0044082,0.064103,0.25118,GO_DRUG_TRANSPORT,0.999291025210084
GO_DOPAMINE_NEUROTRANSMITTER...1,SET,10,0.20098,0.0046894,0.29965,0.25121,GO_DOPAMINE_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,0.999291025210084
GO_THIOLESTER_HYDROLASE_ACTI...,SET,33,0.094231,0.0039916,0.1405,0.25122,GO_THIOLESTER_HYDROLASE_ACTIVITY,0.999291025210084
GO_REGULATION_OF_MESODERMAL_...2,SET,7,0.22914,0.0044737,0.34245,0.25171,GO_REGULATION_OF_MESODERMAL_CELL_FATE_SPECIFICATION,0.999291025210084
GO_REGULATION_OF_MESODERMAL_...1,SET,7,0.22914,0.0044737,0.34245,0.25171,GO_REGULATION_OF_MESODERMAL_CELL_DIFFERENTIATION,0.999291025210084
GO_REGULATION_OF_MESODERM_FO...,SET,7,0.22914,0.0044737,0.34245,0.25171,GO_REGULATION_OF_MESODERM_FORMATION,0.999291025210084
GO_CELLULAR_RESPONSE_TO_ATP,SET,16,0.14524,0.0042858,0.21709,0.25174,GO_CELLULAR_RESPONSE_TO_ATP,0.999291025210084
GO_SOMATIC_DIVERSIFICATION_O...1,SET,57,0.06923,0.0038516,0.10352,0.25183,GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS,0.999291025210084
GO_SOMATIC_RECOMBINATION_OF_...,SET,43,0.080709,0.0039015,0.12075,0.25194,GO_SOMATIC_RECOMBINATION_OF_IMMUNOGLOBULIN_GENE_SEGMENTS,0.999291025210084
GO_SARCOPLASM,SET,76,0.065834,0.0042271,0.098561,0.25209,GO_SARCOPLASM,0.999291025210084
GO_HINDBRAIN_DEVELOPMENT,SET,139,0.050258,0.0043566,0.075266,0.25216,GO_HINDBRAIN_DEVELOPMENT,0.999291025210084
