GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
FCF1,14,74713117,74736691,19,5,8816,1.6499,0.049485,0.04516,0.08385,0.665798433796635,0.647481022550544,0.821608647371216
KIAA1024,15,79413494,79472304,135,30,8816,1.6496,0.049509,0.076181,0.047346,0.665798433796635,0.712588660069273,0.727161872006606
LRP2,2,169127109,169362613,618,96,8816,1.6495,0.049521,0.010509,0.3985,0.665798433796635,0.498605984810127,0.978729656196384
KRTAP10-2,21,44550357,44551505,4,3,8816,1.6491,0.049568,0.038361,0.072021,0.66594318128655,0.633119792,0.796434391696751
GATC,12,120446438,120463753,38,11,8816,1.6485,0.04963,0.077414,0.043104,0.666289094229365,0.712588660069273,0.721339759791123
COBL,7,51016212,51316818,494,64,8816,1.6476,0.049721,0.01158,0.33557,0.666952595185996,0.507944677804296,0.978729656196384
SLC15A1,13,98683801,98752675,194,51,8816,1.6473,0.049752,0.019856,0.21815,0.666952595185996,0.553916487951807,0.958035567502987
SLC35D1,1,66999332,67054397,138,18,8816,1.6455,0.049936,0.04446,0.10171,0.668064611353712,0.645772544952681,0.858277359963269
TNFAIP1,17,28335522,28347009,10,5,8816,1.6454,0.04994,0.082389,0.038466,0.668064611353712,0.71831403507109,0.69943615893386
FAM114A2,5,153991599,154038937,122,13,8816,1.6454,0.049944,0.11783,0.034721,0.668064611353712,0.747956300341297,0.679711491525424
LSM2,6,31797392,31806984,22,12,8816,1.6449,0.049992,0.061147,0.05972,0.668220340363636,0.681103462424242,0.763864424305556
CABP5,19,48029383,48044054,81,10,8816,1.6442,0.050065,0.12827,0.027854,0.668250398274623,0.757013257889704,0.6399108325
ACOX3,4,8366263,8440725,228,34,8816,1.6427,0.050225,0.025628,0.14022,0.668250398274623,0.577382665042631,0.908180303453087
CCDC113,16,58196964,58283836,293,31,8816,1.6426,0.05023,0.021218,0.19644,0.668250398274623,0.557522074229692,0.946420049647243
ATXN10,22,45671798,45845307,298,37,8816,1.6426,0.050233,0.16495,0.022899,0.668250398274623,0.785556328427576,0.60301997146933
IL1F10,2,113067970,113075850,34,12,8816,1.6419,0.050308,0.071266,0.051783,0.668250398274623,0.703220464419476,0.749530351968504
SEPT9,17,77281410,77500596,561,81,8816,1.6413,0.050368,0.010713,0.43188,0.668250398274623,0.498605984810127,0.978729656196384
OTUD6B,8,91070196,91087095,19,7,8816,1.6411,0.050389,0.080406,0.044934,0.668250398274623,0.714249334944418,0.721339759791123
CRYAB,11,111908620,111913213,3,2,8816,1.6408,0.050416,0.050012,0.056252,0.668250398274623,0.660416974156497,0.762748347732181
HMGN1,21,39342315,39349121,28,7,8816,1.6407,0.050432,0.10454,0.032124,0.668250398274623,0.737254870820669,0.674742619153675
ZIC1,3,147409394,147416719,8,5,8816,1.6404,0.050459,0.073439,0.039423,0.668250398274623,0.706667738743455,0.704367584062196
TIGD6,5,149993123,150001167,10,4,8816,1.6404,0.050459,0.040822,0.068687,0.668250398274623,0.635161943349754,0.785073615049751
PGR,11,101029624,101130668,276,28,8816,1.6399,0.050515,0.027926,0.13497,0.668250398274623,0.586365630136986,0.904313632727273
RAB31,18,9708231,9862556,521,103,8816,1.6397,0.050529,0.12201,0.038892,0.668250398274623,0.752490533557047,0.701468172718351
CCR4,3,32951574,32954911,5,3,8816,1.6396,0.050543,0.035837,0.08061,0.668250398274623,0.626442077140169,0.813563075040783
KMT2C,7,152134925,152436638,138,22,8816,1.6394,0.050564,0.017827,0.23388,0.668250398274623,0.539127409539474,0.962676224261414
LOC105378979,5,56770327,56773143,4,3,8816,1.6393,0.050576,0.036775,0.078818,0.668250398274623,0.629019566914498,0.807244135781859
PTK2,8,140658382,141001313,378,26,8816,1.6386,0.050651,0.12482,0.035387,0.668354840028694,0.753424470318137,0.681196946596858
LOC105375274,7,48847489,48851619,10,6,8816,1.6384,0.050665,0.10366,0.029775,0.668354840028694,0.737254870820669,0.656944447779112
MEMO1,2,31867188,32011052,165,23,8816,1.6382,0.050693,0.023192,0.22453,0.668354840028694,0.566287702917772,0.960633007676204
KDM3B,5,138352596,138437027,155,22,8816,1.6376,0.050756,0.029973,0.13663,0.668705751971326,0.600500790849673,0.907847259978425
MSANTD1,4,3241598,3265085,58,13,8816,1.6361,0.050908,0.015933,0.23252,0.669755475679542,0.524790141093474,0.961878447344735
CUTC,10,99732201,99756137,22,6,8816,1.636,0.050917,0.060832,0.064555,0.669755475679542,0.680357772313297,0.777494328309305
CYP7A1,8,58490178,58500959,26,8,8816,1.6358,0.050945,0.10431,0.031992,0.669755475679542,0.737254870820669,0.674290100917431
TCAP,17,39665346,39666554,2,2,8816,1.6331,0.051227,0.069936,0.038663,0.672506107066381,0.700993268916712,0.700085987192118
NLRC4,2,32224449,32265743,55,9,8816,1.6329,0.051246,0.026238,0.15445,0.672506107066381,0.578905404561825,0.920737840466926
GDA,9,72114595,72259059,336,41,8816,1.6327,0.051264,0.020435,0.23012,0.672506107066381,0.557522074229692,0.96161256561086
OR8B2,11,124382402,124383343,1,1,8816,1.6316,0.051385,0.0517,0.0517,0.673178226723525,0.665412402379286,0.749364589905363
SQSTM1,5,179806388,179838078,93,28,8816,1.6309,0.051457,0.089192,0.04509,0.673178226723525,0.728123284965035,0.721339759791123
TBXAS1,7,139778248,140020325,398,80,8816,1.6309,0.051459,0.049206,0.089162,0.673178226723525,0.658490285508291,0.828046706001009
SNW1,14,77717599,77761218,147,21,8816,1.6304,0.05151,0.025083,0.17887,0.673178226723525,0.575928738480697,0.939115047021943
SLC35F6,2,26764274,26781231,16,5,8816,1.6304,0.051513,0.13955,0.025437,0.673178226723525,0.77299427248282,0.624174396528705
EPHA4,2,221418027,221574202,371,57,8816,1.6302,0.051535,0.076151,0.058148,0.673178226723525,0.712588660069273,0.763496461048159
VPS45,1,150067293,150145327,74,11,8816,1.6294,0.051619,0.028946,0.1667,0.673796591619318,0.595204735491071,0.928078273773471
SLC37A1,21,42499632,42581440,279,34,8816,1.6289,0.05167,0.11271,0.036519,0.673983626685593,0.743927600430416,0.687804431451613
SPESP1,15,68930500,68946811,12,3,8816,1.6284,0.051724,0.036764,0.098991,0.67420950070922,0.629019566914498,0.851758234550562
OPN3,1,241593150,241640399,105,32,8816,1.6279,0.05177,0.030327,0.14605,0.674330850460666,0.60453354989154,0.914754453151618
ARHGEF5,7,144355396,144380632,7,3,8816,1.6275,0.051812,0.044409,0.071181,0.674399963172804,0.645772544952681,0.794317059214501
SURF1,9,133351805,133356485,7,4,8816,1.6262,0.05195,0.037865,0.082338,0.675051843926554,0.633119792,0.815920710823909
JAK3,19,17824780,17848071,49,21,8816,1.626,0.051978,0.1011,0.038227,0.675051843926554,0.733210930871956,0.696998048611111
CSMD1,8,2935353,4994806,11342,425,8816,1.6258,0.051993,0.036573,0.24956,0.675051843926554,0.628695652661064,0.968058936260025
KIF23,15,69414246,69448427,24,8,8816,1.6257,0.052009,0.11875,0.034581,0.675051843926554,0.747956300341297,0.679711491525424
PCYT2,17,81902901,81911477,3,3,8816,1.6251,0.052066,0.091212,0.0326,0.675084777856135,0.728481768534483,0.674742619153675
SYNJ2BP-COX16,14,70325081,70417090,281,28,8816,1.625,0.052085,0.034514,0.10842,0.675084777856135,0.623458504854369,0.869225171813832
RIT2,18,42743218,43115692,658,72,8816,1.6245,0.052137,0.23925,0.020178,0.67520821971831,0.841959258623976,0.572301638888889
TNFRSF11A,18,62325287,62387710,204,48,8816,1.6242,0.052168,0.21292,0.022356,0.67520821971831,0.827618296343268,0.59895178425656
LGALS3,14,55129217,55145430,32,8,8816,1.6233,0.052266,0.061336,0.060995,0.675441156601124,0.68196875015124,0.766252293233083
KHDRBS1,1,32013694,32060859,13,10,8816,1.6229,0.052311,0.21739,0.017964,0.675441156601124,0.831165136259621,0.562903760204082
DNTTIP2,1,93869458,93879206,31,8,8816,1.6226,0.052333,0.037781,0.094587,0.675441156601124,0.633119792,0.840625954061896
FOXP1,3,70954714,71583989,1029,111,8816,1.6226,0.052333,0.028891,0.18243,0.675441156601124,0.595204735491071,0.94155601516428
CALB1,8,90058608,90082881,29,7,8816,1.6209,0.052523,0.21041,0.019377,0.677077729881036,0.823147899659864,0.567499106518283
NKD1,16,50548330,50649249,99,21,8816,1.6203,0.052582,0.061212,0.077063,0.677077729881036,0.681414505148395,0.805196632745878
DPYSL2,8,26514193,26658177,519,57,8816,1.6203,0.052589,0.1309,0.032437,0.677077729881036,0.760454330808081,0.674742619153675
FNBP4,11,47716517,47767460,68,14,8816,1.6199,0.052625,0.028993,0.16393,0.677077729881036,0.595204735491071,0.926109196591601
GRID2,4,92304399,93774556,2951,169,8816,1.6197,0.052644,0.4056,0.020016,0.677077729881036,0.900304637681159,0.572301638888889
IGFN1,1,201190806,201228952,116,29,8816,1.6188,0.05274,0.32146,0.014068,0.677838083916084,0.875820613333333,0.525881135396518
NUDT15,13,48037567,48047222,22,10,8816,1.6185,0.052778,0.036141,0.098178,0.677852454227813,0.626442077140169,0.848828242011278
HOXB7,17,48607232,48611021,10,5,8816,1.6177,0.052864,0.091428,0.038504,0.678482860335196,0.728481768534483,0.69943615893386
LOC105379247,8,11264160,11284725,43,16,8816,1.6165,0.052996,0.023006,0.17419,0.678562333102972,0.565307612817089,0.935589865654206
KLHL20,1,173714912,173786822,64,14,8816,1.6157,0.053076,0.33204,0.013764,0.678562333102972,0.880200985214672,0.523839473140496
C16orf45,16,15434468,15594689,183,36,8816,1.6155,0.053099,0.033489,0.14925,0.678562333102972,0.619833163141994,0.918587971109652
EZH1,17,42700275,42745078,24,7,8816,1.6154,0.053113,0.027018,0.14628,0.678562333102972,0.585140069005848,0.915321742682097
CDIPT,16,29858356,29863288,2,2,8816,1.6142,0.053238,0.070655,0.042104,0.678562333102972,0.702880081577526,0.715982651571165
LOC102724668,7,32772427,32833146,247,27,8816,1.6139,0.053276,0.052718,0.091331,0.678562333102972,0.667517179063361,0.831870498266469
CCT8L2,22,16590758,16592810,3,2,8816,1.6138,0.05328,0.037746,0.084629,0.678562333102972,0.633119792,0.822090775257732
ATXN2L,16,28823048,28837237,23,4,8816,1.6137,0.053301,0.036613,0.10816,0.678562333102972,0.628695652661064,0.868825454545455
FLRT3,20,14323993,14337667,16,8,8816,1.6136,0.053309,0.04173,0.080273,0.678562333102972,0.635161943349754,0.81334673814774
PDE6C,10,93612588,93665673,161,34,8816,1.6132,0.053349,0.018316,0.23331,0.678562333102972,0.54159142948718,0.962676224261414
TNFRSF8,1,12063330,12144207,173,46,8816,1.6129,0.053381,0.11886,0.039689,0.678562333102972,0.747956300341297,0.70751128128031
CPLX1,4,784957,826157,131,28,8816,1.6129,0.053382,0.037876,0.11176,0.678562333102972,0.633119792,0.873171631901841
RETN,19,7669086,7670454,4,3,8816,1.6127,0.05341,0.056126,0.057495,0.678562333102972,0.672012869055375,0.762748347732181
ANKRD6,6,89433178,89633834,335,43,8816,1.6126,0.053412,0.015105,0.29234,0.678562333102972,0.524790141093474,0.974673069006243
MAF1,8,144104402,144107612,3,2,8816,1.6125,0.053424,0.049841,0.061554,0.678562333102972,0.659962347982709,0.767898366756393
WNT9A,1,227918658,227947975,71,16,8816,1.6112,0.053568,0.077314,0.06186,0.679136960055096,0.712588660069273,0.767898366756393
MAML1,5,179732850,179777286,85,15,8816,1.6108,0.053614,0.25483,0.016573,0.679136960055096,0.851304606170599,0.546315775
CENPT,16,67828157,67847458,20,6,8816,1.6107,0.053624,0.06233,0.057525,0.679136960055096,0.685955600835322,0.762748347732181
PARD3,10,34109560,34815325,1243,78,8816,1.6104,0.053652,0.22989,0.024735,0.679136960055096,0.840521271068808,0.616703738836265
SERPINB13,18,63587202,63599199,13,6,8816,1.6104,0.053654,0.026615,0.13934,0.679136960055096,0.582329863095238,0.908180303453087
FCAR,19,54874093,54891420,111,25,8816,1.6095,0.053752,0.025582,0.15397,0.679909158981418,0.577382665042631,0.920143441558442
TM2D1,1,61681046,61725423,107,20,8816,1.609,0.05381,0.055577,0.085605,0.679972542896362,0.670165500982318,0.822090775257732
CATSPERD,19,5720401,5778734,127,37,8816,1.6085,0.053858,0.22219,0.02597,0.679972542896362,0.833393879591837,0.62885722002635
GZMM,19,544034,549920,36,15,8816,1.6083,0.05389,0.026898,0.13696,0.679972542896362,0.585082958579882,0.907847259978425
STXBP2,19,7637101,7647874,18,6,8816,1.6081,0.053905,0.038901,0.093349,0.679972542896362,0.634132476527901,0.836499888347148
ZNF559,19,9323772,9343845,44,9,8816,1.6075,0.053971,0.10628,0.045042,0.680338140603566,0.738216220710506,0.721339759791123
LIPE,19,42401507,42427426,2,1,8816,1.6071,0.054016,0.052565,0.056558,0.680400650684931,0.667517179063361,0.762748347732181
DLK1,14,100726865,100735130,17,10,8816,1.6068,0.05405,0.089273,0.041577,0.680400650684931,0.728123284965035,0.713786283985102
ASIC4,2,219514170,219538772,40,14,8816,1.6061,0.054127,0.11076,0.038093,0.680787225630539,0.742940890510949,0.695935633200795
C3orf17,3,113002444,113019851,19,9,8816,1.6054,0.054207,0.030755,0.12984,0.680787225630539,0.607034346439957,0.892360568224299
LOC105373226,1,239386518,239387227,1,1,8816,1.605,0.054246,0.05466,0.05466,0.680787225630539,0.670165500982318,0.761057681818182
IRAK3,12,66189198,66254622,89,22,8816,1.6048,0.054272,0.03108,0.13824,0.680787225630539,0.607034346439957,0.908180303453087
RAB26,16,2148144,2154140,3,3,8816,1.6044,0.054318,0.066027,0.047381,0.680787225630539,0.695421336962751,0.727161872006606
RNF38,9,36336396,36487182,156,27,8816,1.6043,0.054321,0.88684,0.0067739,0.680787225630539,0.992889149104641,0.420650864052288
LY6H,8,143157914,143160636,5,3,8816,1.6042,0.05434,0.038055,0.089946,0.680787225630539,0.633119792,0.831036506474104
MYH15,3,108380368,108549465,298,38,8816,1.6029,0.054474,0.019996,0.20106,0.682001121253406,0.553916487951807,0.948713182630907
SLC35C2,20,46349528,46364458,10,4,8816,1.601,0.054684,0.33152,0.011064,0.684164217835262,0.880200985214672,0.47930049537037
FGF19,11,69698238,69704338,6,4,8816,1.6003,0.054767,0.11479,0.028947,0.68473652585034,0.746013228429986,0.652263286413709
FBXO10,9,37510892,37576311,166,25,8816,1.5998,0.054821,0.022412,0.19129,0.684745468474576,0.564260476712329,0.942353051254672
CCDC177,14,69569814,69574883,5,3,8816,1.5988,0.05493,0.069742,0.046415,0.684745468474576,0.700993268916712,0.726009604255319
FLYWCH2,16,2882804,2899382,55,10,8816,1.5988,0.054936,0.058671,0.071725,0.684745468474576,0.673866319504644,0.79555448098974
AMACR,5,33986986,34008115,52,16,8816,1.5986,0.054951,0.076336,0.051613,0.684745468474576,0.712588660069273,0.748694022888713
MAEL,1,166975582,167022214,82,15,8816,1.5986,0.054954,0.06313,0.067769,0.684745468474576,0.688496435064935,0.785073615049751
ACACB,12,109111184,109268226,401,60,8816,1.598,0.055021,0.01593,0.27236,0.685115825880759,0.524790141093474,0.974673069006243
KRTAP10-11,21,44646414,44647650,4,3,8816,1.5964,0.055196,0.040053,0.086371,0.686507526209677,0.635161943349754,0.822090775257732
GSDMC,8,129705903,129786888,249,29,8816,1.5961,0.05523,0.018125,0.25984,0.686507526209677,0.540927386363636,0.971541411454102
TATDN2,3,10248493,10281222,82,20,8816,1.5955,0.055302,0.052727,0.079145,0.686507526209677,0.667517179063361,0.807370499445061
GH2,17,63880212,63881942,1,1,8816,1.595,0.055357,0.05568,0.05568,0.686507526209677,0.670165500982318,0.762748347732181
PELI2,14,56118323,56301581,503,37,8816,1.595,0.05536,0.015146,0.39185,0.686507526209677,0.524790141093474,0.978729656196384
DCXR,17,82035881,82037697,5,2,8816,1.5948,0.055383,0.078091,0.044483,0.686507526209677,0.712588660069273,0.721339759791123
ABHD4,14,22598238,22612923,45,15,8816,1.5941,0.055453,0.10924,0.036974,0.686507526209677,0.741329269642198,0.687804431451613
CSTF2T,10,51695486,51699595,10,4,8816,1.5937,0.0555,0.02612,0.1291,0.686507526209677,0.578905404561825,0.890669322351179
PMEPA1,20,57648392,57711536,179,41,8816,1.5936,0.05551,0.025586,0.21388,0.686507526209677,0.577382665042631,0.953240840804458
OR14C36,1,248348775,248349713,5,2,8816,1.5932,0.055553,0.075937,0.046713,0.686507526209677,0.712588660069273,0.727161872006606
PDX1,13,27919994,27926314,11,5,8816,1.5931,0.055566,0.13188,0.030545,0.686507526209677,0.761720247648903,0.666729875296912
CCP110,16,19523857,19553408,79,14,8816,1.593,0.055581,0.043291,0.10949,0.686507526209677,0.641649426612903,0.87000290099438
BHMG1,19,45723892,45764539,38,8,8816,1.5909,0.055821,0.047221,0.089342,0.689008837474815,0.655932162081784,0.828046706001009
INPP1,2,190343470,190371665,86,13,8816,1.5903,0.055884,0.263,0.017139,0.68932351409396,0.854331254416961,0.556533005300353
FAM219B,15,74899987,74907307,10,6,8816,1.5896,0.055968,0.024622,0.15249,0.689550575250836,0.572951401515151,0.918709121887287
FUT1,19,48748011,48755390,14,6,8816,1.5893,0.055994,0.05434,0.068074,0.689550575250836,0.670090728122912,0.785073615049751
LOC100130705,7,128866410,128872047,28,6,8816,1.5887,0.05606,0.049641,0.095781,0.689550575250836,0.658490285508291,0.842965962857143
NR0B2,1,26911484,26914076,3,3,8816,1.5887,0.056068,0.05817,0.058059,0.689550575250836,0.673866319504644,0.763496461048159
LOC105372489,19,40443184,40445263,7,3,8816,1.5885,0.05609,0.042481,0.08517,0.689550575250836,0.637143655537459,0.822090775257732
RHEBL1,12,49064676,49070025,3,2,8816,1.5876,0.056186,0.031161,0.10785,0.689929759172782,0.607345066808059,0.867254037620297
ABCC3,17,50634843,50691704,96,31,8816,1.5871,0.056244,0.041255,0.10844,0.689929759172782,0.635161943349754,0.869225171813832
TGFB3,14,75958097,75982991,32,11,8816,1.5871,0.056246,0.02222,0.19183,0.689929759172782,0.561735048143054,0.942353051254672
DNASE2B,1,84398532,84415895,56,12,8816,1.5869,0.056271,0.055079,0.083898,0.689929759172782,0.670165500982318,0.821608647371216
PPARGC1A,4,23792021,24472771,1561,179,8816,1.5863,0.05633,0.017112,0.38589,0.690192713333333,0.530268185185185,0.978729656196384
ASXL2,2,25733753,25878474,266,23,8816,1.5851,0.05647,0.051009,0.11066,0.691096590608466,0.664418434443657,0.873100636480137
TMEM65,8,124306189,124372699,106,17,8816,1.5845,0.056544,0.031622,0.14662,0.691096590608466,0.608172596875,0.915640156303092
HOXC10,12,53985162,53990279,4,3,8816,1.5845,0.056544,0.030981,0.11964,0.691096590608466,0.607034346439957,0.878944775169121
LOC105370399,14,22556953,22559793,11,7,8816,1.5838,0.056624,0.023232,0.16689,0.691096590608466,0.566287702917772,0.928350880750605
TMEM2,9,71683366,71769466,270,30,8816,1.5837,0.056634,0.055597,0.11295,0.691096590608466,0.670165500982318,0.873171631901841
PLK5,19,1524074,1535456,51,15,8816,1.5833,0.056675,0.14691,0.032207,0.691096590608466,0.77424868922377,0.674742619153675
RIIAD1,1,151721537,151729606,15,8,8816,1.5824,0.05678,0.04452,0.091375,0.691096590608466,0.645772544952681,0.831870498266469
MRPL3,3,131462201,131503016,61,11,8816,1.5824,0.056783,0.019746,0.23086,0.691096590608466,0.553219106707317,0.96161256561086
TMEM189-UBE2V1,20,50081124,50153798,97,17,8816,1.5819,0.056831,0.051351,0.090732,0.691096590608466,0.665102205073996,0.831036506474104
AKR1B1,7,134442351,134459136,27,13,8816,1.5819,0.056835,0.040972,0.10742,0.691096590608466,0.635161943349754,0.866288802106187
TRIM65,17,75880379,75897003,37,11,8816,1.5819,0.056839,0.036369,0.11314,0.691096590608466,0.627383614807872,0.873171631901841
SMTNL2,17,4583981,4608319,81,25,8816,1.5817,0.056855,0.17519,0.024557,0.691096590608466,0.797616872996301,0.616703738836265
ZNF793,19,37506447,37543337,53,18,8816,1.5809,0.056946,0.020929,0.23469,0.691745230667548,0.557522074229692,0.963020207635633
DCLRE1A,10,113834724,113854404,9,6,8816,1.5805,0.057,0.023201,0.16646,0.691943857331572,0.566287702917772,0.927362334040618
LAT2,7,74209392,74229834,15,8,8816,1.5798,0.057079,0.080811,0.058702,0.692029321028345,0.715931104046243,0.763541442321302
PIGT,20,45416067,45426245,18,10,8816,1.5795,0.057116,0.0249,0.17716,0.692029321028345,0.574361045169385,0.937476792073521
ACBD5,10,27195214,27242139,253,18,8816,1.5794,0.05712,0.14055,0.043771,0.692029321028345,0.77299427248282,0.721339759791123
GPR107,9,130053706,130140169,234,33,8816,1.579,0.057164,0.39821,0.015643,0.692106163372859,0.896750203356609,0.537388218691589
LOC105375612,7,158433391,158447848,30,11,8816,1.5786,0.057217,0.059013,0.079559,0.692291799210006,0.673866319504644,0.810476267293857
LRRC27,10,132330063,132381506,182,25,8816,1.5771,0.057387,0.058113,0.080448,0.693532350427351,0.673866319504644,0.813563075040783
GINS1,20,25407444,25448555,74,14,8816,1.577,0.057395,0.058609,0.094729,0.693532350427351,0.673866319504644,0.840974194511314
HIST1H3H,6,27810064,27810536,1,1,8816,1.5759,0.05752,0.05791,0.05791,0.693629485901639,0.673866319504644,0.763496461048159
ARHGEF10L,1,17520197,17697875,351,61,8816,1.5757,0.057542,0.051716,0.11446,0.693629485901639,0.665412402379286,0.873171631901841
AK6,5,69351726,69370013,19,6,8816,1.5757,0.057552,0.18649,0.023,0.693629485901639,0.803483900210822,0.60301997146933
KCNE4,2,223051930,223055637,8,4,8816,1.5756,0.057554,0.053872,0.070839,0.693629485901639,0.669332920377868,0.794317059214501
ADCK1,14,77800065,77933954,516,59,8816,1.5735,0.057799,0.049459,0.1083,0.696125701834862,0.658490285508291,0.869190262008734
KIAA0141,5,141923785,141951465,42,12,8816,1.5727,0.057891,0.035819,0.13218,0.696286431654676,0.626442077140169,0.897759135254989
PEX2,8,76980258,77001044,39,14,8816,1.5727,0.057895,0.0269,0.19626,0.696286431654676,0.585082958579882,0.946420049647243
NMRK1,9,75060577,75088319,90,21,8816,1.5724,0.057926,0.022943,0.19694,0.696286431654676,0.565307612817089,0.946420049647243
DMAP1,1,44213432,44220679,7,5,8816,1.5718,0.058004,0.083046,0.047613,0.696768311111111,0.718849070150659,0.727161872006606
GPAA1,8,144082621,144086216,2,1,8816,1.5704,0.058162,0.051082,0.067183,0.696936920933247,0.66489807223796,0.78397229015873
BSPH1,19,47968046,47992170,95,20,8816,1.5701,0.058193,0.063277,0.077666,0.696936920933247,0.688496435064935,0.806403051482932
PHKB,16,47461268,47701523,115,16,8816,1.5701,0.058195,0.6039,0.0087126,0.696936920933247,0.94302702019345,0.452164701123595
RGS1,1,192575727,192580029,9,5,8816,1.5699,0.058217,0.056592,0.074832,0.696936920933247,0.673866319504644,0.802413843640607
RPL7A,9,133348214,133351425,7,3,8816,1.5691,0.058311,0.056605,0.070491,0.696936920933247,0.673866319504644,0.794317059214501
OCM2,7,97984700,97990104,21,7,8816,1.5688,0.058342,0.038357,0.12087,0.696936920933247,0.633119792,0.881185930186434
SIX5,19,45764785,45769239,3,2,8816,1.5687,0.058356,0.040767,0.087111,0.696936920933247,0.635161943349754,0.822974975334018
CD1E,1,158353435,158357553,5,4,8816,1.5679,0.058452,0.10465,0.036831,0.696936920933247,0.737254870820669,0.687804431451613
IL10,1,206767602,206774607,17,6,8816,1.5679,0.058458,0.051737,0.086776,0.696936920933247,0.665412402379286,0.822090775257732
LOC105372714,20,33140337,33163020,41,9,8816,1.5678,0.058459,0.3881,0.01154,0.696936920933247,0.891352800749532,0.485281130136986
APOA4,11,116820702,116823295,11,7,8816,1.5678,0.058464,0.10813,0.042494,0.696936920933247,0.741172460966543,0.717828332720588
MXD4,4,2247432,2262143,32,6,8816,1.5676,0.058488,0.10127,0.042126,0.696936920933247,0.733210930871956,0.715982651571165
LKAAEAR1,20,64083376,64085144,3,2,8816,1.5674,0.058511,0.052122,0.067059,0.696936920933247,0.666632037578288,0.78397229015873
HHIP,4,144645996,144741400,141,20,8816,1.5667,0.058592,0.030088,0.19198,0.697332071151358,0.601727260065288,0.942353051254672
NAT16,7,101170493,101195908,64,16,8816,1.5664,0.058628,0.25708,0.018461,0.697332071151358,0.853327310818133,0.567382473244147
FUS,16,31179704,31194871,5,3,8816,1.5661,0.058658,0.089569,0.042729,0.697332071151358,0.728123284965035,0.720301816681943
GLRX3,10,130136375,130180382,169,21,8816,1.5651,0.058776,0.033756,0.14823,0.698283195862961,0.620350448959366,0.918587971109652
C16orf70,16,67109898,67148539,24,8,8816,1.5643,0.058879,0.55106,0.0082,0.698829142672692,0.932196126126126,0.438104069767442
IL17F,6,52236681,52245689,26,11,8816,1.5641,0.058898,0.029839,0.15135,0.698829142672692,0.600500790849673,0.918587971109652
LOC105375678,8,101214031,101321227,219,41,8816,1.5636,0.058952,0.04227,0.13546,0.699018585806452,0.635360376941946,0.904396342172176
PTH2,19,49422414,49426263,1,1,8816,1.5632,0.059002,0.05934,0.05934,0.69911115755627,0.674464972170686,0.763864424305556
EEF1A2,20,63488012,63499315,47,18,8816,1.5622,0.059116,0.033448,0.13392,0.69911115755627,0.619698379032258,0.901893858238948
SUPT5H,19,39445546,39476670,73,13,8816,1.5622,0.059118,0.036787,0.14848,0.69911115755627,0.629019566914498,0.918587971109652
CANX,5,179678646,179731641,107,20,8816,1.5621,0.059127,0.30344,0.019422,0.69911115755627,0.867328734059098,0.567499106518283
GTF3C1,16,27460613,27549930,76,14,8816,1.5619,0.05915,0.15525,0.035396,0.69911115755627,0.776719044897959,0.681196946596858
SERPINB6,6,2948159,2972165,83,14,8816,1.5597,0.059421,0.055186,0.076146,0.700268888958991,0.670165500982318,0.805069199658703
GGNBP2,17,36544888,36589848,64,13,8816,1.5587,0.05953,0.55601,0.0098335,0.700268888958991,0.93380561695132,0.46663505707196
SALL3,18,78980275,78998969,38,12,8816,1.5582,0.059591,0.063847,0.086503,0.700268888958991,0.691255812352941,0.822090775257732
LYRM1,16,20898805,20925006,29,9,8816,1.5582,0.059593,0.14378,0.032957,0.700268888958991,0.774214033858727,0.674742619153675
SSTR1,14,38207999,38213063,9,5,8816,1.5573,0.059704,0.14545,0.02719,0.700268888958991,0.77424868922377,0.634925732572877
MADCAM1,19,496490,505343,25,13,8816,1.5572,0.059707,0.028522,0.15919,0.700268888958991,0.59032188963964,0.924680774803149
LOC105369201,15,100855307,100877011,24,13,8816,1.5571,0.059726,0.035898,0.1453,0.700268888958991,0.626442077140169,0.914045579883681
C6orf58,6,127577174,127591818,24,11,8816,1.5568,0.059756,0.13378,0.034449,0.700268888958991,0.765410438705663,0.679711491525424
ST3GAL4,11,126355645,126652917,810,128,8816,1.5562,0.059831,0.019658,0.3095,0.700268888958991,0.553219106707317,0.974673069006243
AQP7,9,33384947,33402645,31,12,8816,1.5554,0.059931,0.023836,0.21514,0.700268888958991,0.570896193758127,0.953976548906513
CTCFL,20,57495965,57525652,87,28,8816,1.5551,0.059961,0.018488,0.3042,0.700268888958991,0.541931342902711,0.974673069006243
ERBB2,17,39688084,39728662,31,9,8816,1.5548,0.06,0.030412,0.15665,0.700268888958991,0.605571124593716,0.923603657051282
CCND3,6,41934933,42048894,284,61,8816,1.5547,0.060009,0.02174,0.2592,0.700268888958991,0.558043938547486,0.971541411454102
NPDC1,9,137039457,137046224,9,6,8816,1.5547,0.06001,0.087759,0.046221,0.700268888958991,0.72651832765576,0.724207808184143
SLITRK5,13,87671232,87679616,5,3,8816,1.5543,0.060053,0.077592,0.052848,0.700268888958991,0.712588660069273,0.754909927738928
ILVBL,19,15114974,15125799,28,10,8816,1.5542,0.060064,0.040109,0.11493,0.700268888958991,0.635161943349754,0.873171631901841
