VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_NEGATIVE_REGULATION_OF_PR...17,SET,9,0.19009,0.0042056,0.27695,0.24624,GO_NEGATIVE_REGULATION_OF_PROTEIN_HOMOOLIGOMERIZATION,0.851868644501279
GO_POSITIVE_REGULATION_OF_OR...4,SET,46,0.091217,0.0045579,0.13297,0.24637,GO_POSITIVE_REGULATION_OF_ORGAN_GROWTH,0.852076244318182
REACTOME_FRUCTOSE_METABOLISM,SET,7,0.17722,0.003458,0.25853,0.24652,REACTOME_FRUCTOSE_METABOLISM,0.852110888447346
GO_MUSCLE_CELL_FATE_COMMITME...,SET,17,0.17042,0.0051809,0.24867,0.24657,GO_MUSCLE_CELL_FATE_COMMITMENT,0.852110888447346
GO_NEGATIVE_REGULATION_OF_CA...17,SET,19,0.13463,0.0043267,0.19647,0.24659,GO_NEGATIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION,0.852110888447346
GO_SEPTIN_CYTOSKELETON,SET,12,0.14519,0.0037089,0.21199,0.24671,GO_SEPTIN_CYTOSKELETON,0.852249033172668
REACTOME_VLDLR_INTERNALISATI...,SET,12,0.15455,0.0039479,0.2258,0.24684,REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION,0.852249033172668
GO_POSITIVE_REGULATION_OF_GL...19,SET,5,0.25429,0.0041938,0.37157,0.24687,GO_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS,0.852249033172668
GO_COMMITMENT_OF_NEURONAL_CE...,SET,7,0.26469,0.0051647,0.38683,0.24691,GO_COMMITMENT_OF_NEURONAL_CELL_TO_SPECIFIC_NEURON_TYPE_IN_FOREBRAIN,0.852249033172668
REACTOME_INTERLEUKIN_37_SIGN...,SET,19,0.12297,0.0039517,0.17985,0.24708,REACTOME_INTERLEUKIN_37_SIGNALING,0.852352436260623
GO_REGULATION_OF_DEFENSE_RES...5,SET,28,0.1065,0.0041539,0.15576,0.24708,GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_VIRUS,0.852352436260623
GO_REGULATION_OF_TOLL_LIKE_R...1,SET,9,0.20311,0.0044937,0.29716,0.24715,GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY,0.852352436260623
GO_REGULATION_OF_CARDIAC_MUS...3,SET,7,0.18489,0.0036077,0.27073,0.24733,GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_REGULATION_OF_CONTRACTION,0.852731639762107
GO_SECONDARY_HEART_FIELD_SPE...,SET,9,0.22833,0.0050515,0.33445,0.24741,GO_SECONDARY_HEART_FIELD_SPECIFICATION,0.852765951302378
BIOCARTA_THELPER_PATHWAY,SET,12,0.18599,0.0047509,0.27295,0.24782,BIOCARTA_THELPER_PATHWAY,0.853695721561969
GO_SECONDARY_PALATE_DEVELOPM...,SET,24,0.13616,0.0049172,0.19983,0.24782,GO_SECONDARY_PALATE_DEVELOPMENT,0.853695721561969
GO_PLATELET_DERIVED_GROWTH_F...3,SET,14,0.16571,0.0045719,0.24338,0.24798,GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY,0.85383257918552
GO_POSITIVE_REGULATION_OF_NI...5,SET,13,0.18694,0.0049702,0.27458,0.248,GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS,0.85383257918552
GO_REGULATION_OF_ER_ASSOCIAT...,SET,7,0.2078,0.0040548,0.30535,0.24809,GO_REGULATION_OF_ER_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.853900949957591
GO_TIM22_MITOCHONDRIAL_IMPOR...,SET,4,0.31733,0.0046811,0.4665,0.24818,GO_TIM22_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_INSERTION_COMPLEX,0.853968776490534
GO_XY_BODY,SET,12,0.15566,0.0039762,0.2289,0.24825,GO_XY_BODY,0.853968776490534
GO_MITOTIC_DNA_INTEGRITY_CHE...,SET,100,0.055693,0.004097,0.081997,0.24851,GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT,0.854103656884876
GO_POSITIVE_REGULATION_OF_DE...13,SET,157,0.04775,0.0043945,0.070327,0.24858,GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,0.854103656884876
GO_IRON_ION_TRANSPORT,SET,65,0.072951,0.0043308,0.10745,0.24859,GO_IRON_ION_TRANSPORT,0.854103656884876
PID_CASPASE_PATHWAY,SET,50,0.081393,0.0042396,0.11991,0.24864,PID_CASPASE_PATHWAY,0.854103656884876
GO_GLUTAMATE_CATABOLIC_PROCE...,SET,7,0.22809,0.0044507,0.33604,0.24864,GO_GLUTAMATE_CATABOLIC_PROCESS,0.854103656884876
GO_TRANSCRIPTION_REGULATOR_R...,SET,5,0.25282,0.0041696,0.37305,0.24898,GO_TRANSCRIPTION_REGULATOR_RECRUITING_ACTIVITY,0.854719825204398
GO_MULTI_MULTICELLULAR_ORGAN...,SET,201,0.043818,0.0045574,0.064662,0.249,GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS,0.854719825204398
GO_REGULATION_OF_PROTEIN_KIN...3,SET,15,0.16582,0.0047354,0.24474,0.24903,GO_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING,0.854719825204398
GO_ACTIVATION_OF_CYSTEINE_TY...3,SET,7,0.19805,0.0038646,0.29252,0.24919,GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS_BY_CYTOCHROME_C,0.855023111986494
BIOCARTA_MPR_PATHWAY,SET,21,0.13049,0.0044083,0.19279,0.24926,BIOCARTA_MPR_PATHWAY,0.855023111986494
GO_MULTICELLULAR_ORGANISMAL_...1,SET,449,0.029158,0.0045016,0.043105,0.24938,GO_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS,0.855023111986494
REACTOME_NEUROTRANSMITTER_RE...1,SET,189,0.045116,0.0045516,0.066722,0.24947,REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.855023111986494
BIOCARTA_ARENRF2_PATHWAY,SET,20,0.14235,0.0046933,0.21058,0.24953,BIOCARTA_ARENRF2_PATHWAY,0.855023111986494
GO_MITOCHONDRIAL_RESPIRATORY...5,SET,19,0.11273,0.0036228,0.16682,0.2496,GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY,0.855023111986494
GO_DENDRITE_MORPHOGENESIS,SET,125,0.05223,0.0042929,0.077294,0.24961,GO_DENDRITE_MORPHOGENESIS,0.855023111986494
GO_POSITIVE_REGULATION_OF_CY...6,SET,34,0.10281,0.0044179,0.15243,0.25002,GO_POSITIVE_REGULATION_OF_CYTOKINESIS,0.856186632911393
REACTOME_P75NTR_NEGATIVELY_R...,SET,6,0.23466,0.0042393,0.34826,0.25022,REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1,0.856630562429696
GO_SEMAPHORIN_RECEPTOR_BINDI...,SET,23,0.12263,0.0043356,0.1821,0.25034,GO_SEMAPHORIN_RECEPTOR_BINDING,0.85680043857183
GO_TIGHT_JUNCTION_ORGANIZATI...,SET,52,0.083863,0.0044546,0.1246,0.25045,GO_TIGHT_JUNCTION_ORGANIZATION,0.856936003372681
GO_PROTEIN_K11_LINKED_DEUBIQ...,SET,9,0.17963,0.0039741,0.26697,0.25053,GO_PROTEIN_K11_LINKED_DEUBIQUITINATION,0.856968873279011
GO_GLYCINE_N_ACYLTRANSFERASE...,SET,4,0.40092,0.0059141,0.59633,0.2507,GO_GLYCINE_N_ACYLTRANSFERASE_ACTIVITY,0.857060521446594
GO_MUSCLE_CELL_DIFFERENTIATI...,SET,318,0.032358,0.0042194,0.048138,0.25074,GO_MUSCLE_CELL_DIFFERENTIATION,0.857060521446594
REACTOME_ERYTHROPOIETIN_ACTI...1,SET,12,0.19173,0.0048977,0.28543,0.25088,REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K,0.857060521446594
GO_CYSTEINE_TYPE_ENDOPEPTIDA...1,SET,13,0.14382,0.0038237,0.21419,0.25097,GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS,0.857060521446594
GO_PROTEIN_TYROSINE_KINASE_A...2,SET,128,0.05555,0.0046198,0.082737,0.25099,GO_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.857060521446594
GO_MOTOR_LEARNING,SET,5,0.31043,0.0051196,0.46248,0.25104,GO_MOTOR_LEARNING,0.857060521446594
GO_RETINA_HOMEOSTASIS,SET,63,0.077894,0.0045528,0.11607,0.25109,GO_RETINA_HOMEOSTASIS,0.857060521446594
GO_HIPPOCAMPUS_DEVELOPMENT,SET,78,0.068873,0.0044774,0.10264,0.25112,GO_HIPPOCAMPUS_DEVELOPMENT,0.857060521446594
GO_RELAXATION_OF_SMOOTH_MUSC...,SET,8,0.22055,0.0046005,0.3291,0.25138,GO_RELAXATION_OF_SMOOTH_MUSCLE,0.857475995538204
GO_SYNAPTIC_VESICLE_CLUSTERI...,SET,13,0.17635,0.0046885,0.26318,0.25142,GO_SYNAPTIC_VESICLE_CLUSTERING,0.857475995538204
GO_DNA_DEPENDENT_ATPASE_ACTI...,SET,79,0.061321,0.0040118,0.091559,0.25152,GO_DNA_DEPENDENT_ATPASE_ACTIVITY,0.857475995538204
GO_REGULATION_OF_CELL_PROJEC...2,SET,609,0.024089,0.0043118,0.035995,0.25168,GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,0.857475995538204
GO_POSITIVE_REGULATION_OF_PR...43,SET,10,0.15577,0.0036327,0.23282,0.25173,GO_POSITIVE_REGULATION_OF_PROTEIN_SUMOYLATION,0.857475995538204
GO_LATERAL_VENTRICLE_DEVELOP...,SET,12,0.1519,0.0038802,0.22724,0.25193,GO_LATERAL_VENTRICLE_DEVELOPMENT,0.857475995538204
GO_CELLULAR_RESPONSE_TO_STAR...,SET,139,0.049325,0.0042734,0.073797,0.25195,GO_CELLULAR_RESPONSE_TO_STARVATION,0.857475995538204
GO_REGULATION_OF_EPITHELIAL_...1,SET,71,0.074688,0.0046333,0.11177,0.252,GO_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS,0.857475995538204
REACTOME_VITAMIN_B5_PANTOTHE...,SET,16,0.13632,0.0040205,0.20406,0.25206,REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,0.857475995538204
GO_NORADRENERGIC_NEURON_DIFF...,SET,6,0.31465,0.0056844,0.47109,0.2521,GO_NORADRENERGIC_NEURON_DIFFERENTIATION,0.857475995538204
GO_NEGATIVE_REGULATION_OF_PI...,SET,5,0.2077,0.0034255,0.31103,0.25214,GO_NEGATIVE_REGULATION_OF_PINOCYTOSIS,0.857475995538204
GO_POSITIVE_REGULATION_BY_HO...2,SET,13,0.17183,0.0045685,0.25745,0.25225,GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS,0.857475995538204
GO_SMOOTH_MUSCLE_ADAPTATION,SET,4,0.34689,0.0051171,0.5198,0.25228,GO_SMOOTH_MUSCLE_ADAPTATION,0.857475995538204
GO_LIGAND_GATED_ANION_CHANNE...,SET,16,0.16869,0.0049752,0.25284,0.25233,GO_LIGAND_GATED_ANION_CHANNEL_ACTIVITY,0.857475995538204
REACTOME_PTK6_REGULATES_CELL...,SET,6,0.2382,0.0043032,0.35712,0.25239,REACTOME_PTK6_REGULATES_CELL_CYCLE,0.857475995538204
REACTOME_DUAL_INCISION_IN_TC...,SET,62,0.063622,0.0036891,0.095419,0.25246,REACTOME_DUAL_INCISION_IN_TC_NER,0.857475995538204
GO_REGULATION_OF_B_CELL_APOP...,SET,16,0.1499,0.0044211,0.22488,0.25252,GO_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,0.857475995538204
GO_NUCLEOSIDE_DIPHOSPHATE_ME...,SET,26,0.11177,0.0042011,0.1677,0.25256,GO_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,0.857475995538204
PID_P38_ALPHA_BETA_DOWNSTREA...,SET,37,0.095946,0.0043007,0.14398,0.25258,PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY,0.857475995538204
GO_CILIARY_PLASM,SET,107,0.053397,0.0040625,0.080184,0.25273,GO_CILIARY_PLASM,0.857746032896571
GO_HISTONE_H4_K16_ACETYLATION,SET,17,0.12391,0.0037669,0.18627,0.25296,GO_HISTONE_H4_K16_ACETYLATION,0.857813300083126
BIOCARTA_HCMV_PATHWAY,SET,17,0.14343,0.0043604,0.21573,0.25306,BIOCARTA_HCMV_PATHWAY,0.857813300083126
GO_ARMADILLO_REPEAT_DOMAIN_B...,SET,10,0.16006,0.0037327,0.24073,0.25307,GO_ARMADILLO_REPEAT_DOMAIN_BINDING,0.857813300083126
PID_AJDISS_2PATHWAY,SET,46,0.086309,0.0043126,0.12986,0.25315,PID_AJDISS_2PATHWAY,0.857813300083126
GO_4_HYDROXYPROLINE_METABOLI...,SET,8,0.16075,0.0033531,0.24203,0.25329,GO_4_HYDROXYPROLINE_METABOLIC_PROCESS,0.857813300083126
GO_PEPTIDYL_PROLINE_HYDROXYL...2,SET,8,0.16075,0.0033531,0.24203,0.25329,GO_PEPTIDYL_PROLINE_HYDROXYLATION_TO_4_HYDROXY_L_PROLINE,0.857813300083126
GO_PEPTIDYL_PROLINE_4_DIOXYG...,SET,8,0.16075,0.0033531,0.24203,0.25329,GO_PEPTIDYL_PROLINE_4_DIOXYGENASE_ACTIVITY,0.857813300083126
GO_PYRIMIDINE_CONTAINING_COM...4,SET,11,0.17721,0.0043341,0.26687,0.25335,GO_PYRIMIDINE_CONTAINING_COMPOUND_SALVAGE,0.857813300083126
GO_SENSORY_SYSTEM_DEVELOPMENT,SET,346,0.032369,0.0043994,0.048784,0.25351,GO_SENSORY_SYSTEM_DEVELOPMENT,0.857813300083126
KEGG_STARCH_AND_SUCROSE_META...,SET,46,0.092996,0.0046468,0.14017,0.25353,KEGG_STARCH_AND_SUCROSE_METABOLISM,0.857813300083126
GO_MOTILE_CILIUM,SET,162,0.044242,0.0041354,0.066713,0.25362,GO_MOTILE_CILIUM,0.857813300083126
GO_G1_DNA_DAMAGE_CHECKPOINT,SET,62,0.070625,0.0040951,0.10656,0.25374,GO_G1_DNA_DAMAGE_CHECKPOINT,0.857813300083126
GO_INTRINSIC_COMPONENT_OF_MI...2,SET,61,0.071383,0.0041057,0.10778,0.25389,GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_MEMBRANE,0.857813300083126
GO_REGULATION_OF_B_CELL_DIFF...,SET,24,0.1213,0.0043807,0.18319,0.25393,GO_REGULATION_OF_B_CELL_DIFFERENTIATION,0.857813300083126
GO_PROTEIN_LOCALIZATION_TO_P...2,SET,12,0.17454,0.0044585,0.26361,0.25395,GO_PROTEIN_LOCALIZATION_TO_PHAGOPHORE_ASSEMBLY_SITE,0.857813300083126
GO_CUTICULAR_PLATE,SET,9,0.20462,0.0045269,0.30907,0.25398,GO_CUTICULAR_PLATE,0.857813300083126
GO_REGULATION_OF_CORE_PROMOT...,SET,8,0.20571,0.0042909,0.31076,0.25401,GO_REGULATION_OF_CORE_PROMOTER_BINDING,0.857813300083126
PID_ANGIOPOIETIN_RECEPTOR_PA...,SET,47,0.083517,0.0042181,0.12621,0.25407,PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,0.857813300083126
GO_REGULATION_OF_MESODERM_DE...,SET,16,0.14921,0.0044007,0.22562,0.2542,GO_REGULATION_OF_MESODERM_DEVELOPMENT,0.857813300083126
GO_TRANSCRIPTION_FACTOR_COMP...,SET,337,0.030615,0.0041076,0.046301,0.25424,GO_TRANSCRIPTION_FACTOR_COMPLEX,0.857813300083126
GO_POSITIVE_REGULATION_OF_IN...34,SET,42,0.093571,0.0044681,0.14152,0.25425,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,0.857813300083126
REACTOME_SUMOYLATION_OF_SUMO...,SET,34,0.090669,0.0038963,0.13717,0.2543,REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,0.857813300083126
GO_REGULATION_OF_NK_T_CELL_A...,SET,10,0.20146,0.0046981,0.30494,0.25442,GO_REGULATION_OF_NK_T_CELL_ACTIVATION,0.857980354570637
GO_CALCIUM_CHANNEL_REGULATOR...,SET,45,0.088502,0.004374,0.13417,0.25475,GO_CALCIUM_CHANNEL_REGULATOR_ACTIVITY,0.8588553032401
REACTOME_ARMS_MEDIATED_ACTIV...,SET,7,0.22703,0.0044299,0.3447,0.25507,REACTOME_ARMS_MEDIATED_ACTIVATION,0.859588796680498
GO_ORGANIC_HYDROXY_COMPOUND_...5,SET,229,0.039973,0.0044342,0.060734,0.25522,GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,0.859588796680498
GO_JNK_CASCADE,SET,192,0.0427,0.0043416,0.064876,0.25522,GO_JNK_CASCADE,0.859588796680498
GO_NADP_RETINOL_DEHYDROGENAS...,SET,9,0.1952,0.0043185,0.29662,0.25525,GO_NADP_RETINOL_DEHYDROGENASE_ACTIVITY,0.859588796680498
GO_TRANSITION_METAL_ION_BIND...,SET,992,0.018713,0.0042286,0.02848,0.25558,GO_TRANSITION_METAL_ION_BINDING,0.860459800940006
BIOCARTA_RHO_PATHWAY,SET,18,0.13259,0.0041475,0.20186,0.25565,BIOCARTA_RHO_PATHWAY,0.860459800940006
GO_1_PHOSPHATIDYLINOSITOL_BI...,SET,15,0.14672,0.00419,0.22366,0.25591,GO_1_PHOSPHATIDYLINOSITOL_BINDING,0.860638362282878
GO_CHROMOSOME_CONDENSATION,SET,38,0.086133,0.0039126,0.13135,0.256,GO_CHROMOSOME_CONDENSATION,0.860638362282878
REACTOME_EXPORT_OF_VIRAL_RIB...,SET,32,0.093603,0.0039025,0.14278,0.25605,REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS,0.860638362282878
REACTOME_REGULATION_OF_SIGNA...1,SET,21,0.13357,0.0045127,0.20376,0.25606,REACTOME_REGULATION_OF_SIGNALING_BY_CBL,0.860638362282878
GO_COMPLEMENT_RECEPTOR_MEDIA...,SET,11,0.20046,0.0049028,0.30583,0.25609,GO_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.860638362282878
GO_POSITIVE_REGULATION_OF_BL...6,SET,8,0.23707,0.0049452,0.3618,0.25615,GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,0.860638362282878
GO_CELLULAR_RESPONSE_TO_IRON...,SET,10,0.17533,0.0040886,0.26779,0.25633,GO_CELLULAR_RESPONSE_TO_IRON_ION,0.860638362282878
GO_CELLULAR_RESPONSE_TO_SALT,SET,7,0.20169,0.0039354,0.30806,0.25634,GO_CELLULAR_RESPONSE_TO_SALT,0.860638362282878
GO_NEGATIVE_REGULATION_OF_CA...3,SET,8,0.20959,0.0043718,0.32015,0.25635,GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_IMPORT,0.860638362282878
BIOCARTA_NOS1_PATHWAY,SET,21,0.12717,0.0042962,0.19431,0.25641,BIOCARTA_NOS1_PATHWAY,0.860638362282878
GO_AXIS_ELONGATION,SET,29,0.11675,0.0046341,0.17855,0.25659,GO_AXIS_ELONGATION,0.860804085667216
GO_REGULATION_OF_ALKALINE_PH...,SET,9,0.19785,0.0043773,0.30261,0.25662,GO_REGULATION_OF_ALKALINE_PHOSPHATASE_ACTIVITY,0.860804085667216
GO_ANTIBACTERIAL_HUMORAL_RES...,SET,34,0.10758,0.0046228,0.16462,0.25672,GO_ANTIBACTERIAL_HUMORAL_RESPONSE,0.860804085667216
GO_CILIARY_ROOTLET,SET,10,0.17667,0.0041199,0.27039,0.25676,GO_CILIARY_ROOTLET,0.860804085667216
GO_MAP_KINASE_PHOSPHATASE_AC...,SET,13,0.15949,0.0042404,0.24427,0.25691,GO_MAP_KINASE_PHOSPHATASE_ACTIVITY,0.860804085667216
REACTOME_PHENYLALANINE_METAB...,SET,5,0.29484,0.0048625,0.45197,0.25709,REACTOME_PHENYLALANINE_METABOLISM,0.860804085667216
GO_BILE_ACID_METABOLIC_PROCE...,SET,43,0.092155,0.0044524,0.14127,0.2571,GO_BILE_ACID_METABOLIC_PROCESS,0.860804085667216
GO_MUCOPOLYSACCHARIDE_METABO...,SET,18,0.14996,0.0046908,0.22992,0.25713,GO_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS,0.860804085667216
REACTOME_MTORC1_MEDIATED_SIG...,SET,21,0.11972,0.0040446,0.18361,0.2572,REACTOME_MTORC1_MEDIATED_SIGNALLING,0.860804085667216
REACTOME_TRANSPORT_OF_VITAMI...,SET,39,0.088024,0.0040506,0.13505,0.25726,REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,0.860804085667216
GO_CELLULAR_RESPONSE_TO_CALC...,SET,78,0.06675,0.0043394,0.10245,0.25735,GO_CELLULAR_RESPONSE_TO_CALCIUM_ION,0.860804085667216
GO_REGULATION_OF_REGULATED_S...,SET,148,0.046722,0.0041759,0.07173,0.25741,GO_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,0.860804085667216
GO_RAP_PROTEIN_SIGNAL_TRANSD...,SET,13,0.16905,0.0044946,0.25958,0.25744,GO_RAP_PROTEIN_SIGNAL_TRANSDUCTION,0.860804085667216
GO_NEGATIVE_REGULATION_OF_AM...4,SET,5,0.25718,0.0042414,0.39497,0.25748,GO_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS,0.860804085667216
GO_CENTRAL_NERVOUS_SYSTEM_DE...,SET,898,0.019548,0.0042141,0.030026,0.25752,GO_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT,0.860804085667216
GO_CELLULAR_RESPONSE_TO_STER...2,SET,20,0.12863,0.0042412,0.19801,0.25797,GO_CELLULAR_RESPONSE_TO_STEROL,0.860920819000819
GO_RESPONSE_TO_LAMINAR_FLUID...,SET,14,0.15635,0.0043137,0.24075,0.25804,GO_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS,0.860920819000819
GO_POSITIVE_REGULATION_OF_JU...,SET,68,0.072535,0.004404,0.1117,0.25805,GO_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY,0.860920819000819
GO_IMMUNOGLOBULIN_BINDING,SET,22,0.12486,0.0043175,0.19231,0.25808,GO_IMMUNOGLOBULIN_BINDING,0.860920819000819
BIOCARTA_CTCF_PATHWAY,SET,24,0.12939,0.0046726,0.19932,0.25813,BIOCARTA_CTCF_PATHWAY,0.860920819000819
GO_COMPLEMENT_COMPONENT_C3B_...,SET,4,0.31325,0.0046208,0.48256,0.25813,GO_COMPLEMENT_COMPONENT_C3B_BINDING,0.860920819000819
GO_PROTEIN_O_LINKED_MANNOSYL...,SET,13,0.13572,0.0036085,0.20913,0.25817,GO_PROTEIN_O_LINKED_MANNOSYLATION,0.860920819000819
GO_NEGATIVE_REGULATION_OF_OS...5,SET,26,0.11964,0.0044968,0.18439,0.25822,GO_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,0.860920819000819
GO_CARBOHYDRATE_CATION_SYMPO...,SET,19,0.13015,0.0041826,0.2006,0.25823,GO_CARBOHYDRATE_CATION_SYMPORTER_ACTIVITY,0.860920819000819
GO_T_HELPER_1_TYPE_IMMUNE_RE...,SET,41,0.10002,0.0047188,0.15422,0.25832,GO_T_HELPER_1_TYPE_IMMUNE_RESPONSE,0.860920819000819
GO_CELLULAR_HORMONE_METABOLI...,SET,96,0.062507,0.0045059,0.096414,0.25839,GO_CELLULAR_HORMONE_METABOLIC_PROCESS,0.860920819000819
GO_MATURATION_OF_SSU_RRNA,SET,40,0.084447,0.0039354,0.13033,0.25852,GO_MATURATION_OF_SSU_RRNA,0.860920819000819
GO_MULTICELLULAR_ORGANISMAL_...5,SET,190,0.043295,0.0043793,0.066841,0.25858,GO_MULTICELLULAR_ORGANISMAL_SIGNALING,0.860920819000819
GO_MESANGIAL_CELL_DEVELOPMENT,SET,5,0.26903,0.0044369,0.41534,0.25859,GO_MESANGIAL_CELL_DEVELOPMENT,0.860920819000819
REACTOME_MYD88_CASCADE_INITI...,SET,78,0.064178,0.0041721,0.099096,0.25862,REACTOME_MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE,0.860920819000819
BIOCARTA_TALL1_PATHWAY,SET,15,0.15764,0.0045019,0.24352,0.25871,BIOCARTA_TALL1_PATHWAY,0.860920819000819
KEGG_OTHER_GLYCAN_DEGRADATION,SET,16,0.14406,0.0042488,0.22269,0.25885,KEGG_OTHER_GLYCAN_DEGRADATION,0.860920819000819
GO_CCR_CHEMOKINE_RECEPTOR_BI...,SET,34,0.11741,0.0050453,0.18149,0.25885,GO_CCR_CHEMOKINE_RECEPTOR_BINDING,0.860920819000819
GO_NEGATIVE_REGULATION_OF_HI...2,SET,7,0.21484,0.004192,0.33229,0.25897,GO_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING,0.860920819000819
REACTOME_RRNA_MODIFICATION_I...2,SET,51,0.071998,0.0037875,0.11139,0.25902,REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,0.860920819000819
BIOCARTA_CYTOKINE_PATHWAY,SET,19,0.13808,0.0044375,0.21364,0.25904,BIOCARTA_CYTOKINE_PATHWAY,0.860920819000819
GO_MULTI_ORGANISM_CELLULAR_L...,SET,5,0.22284,0.003675,0.34599,0.25977,GO_MULTI_ORGANISM_CELLULAR_LOCALIZATION,0.862930547833197
GO_CELLULAR_RESPONSE_TO_VITA...1,SET,28,0.11494,0.0044832,0.17857,0.25989,GO_CELLULAR_RESPONSE_TO_VITAMIN,0.862930547833197
GO_NUCLEOTIDE_ACTIVATED_PROT...,SET,12,0.1482,0.0037858,0.23028,0.25993,GO_NUCLEOTIDE_ACTIVATED_PROTEIN_KINASE_COMPLEX,0.862930547833197
GO_REGULATION_OF_AXONOGENESIS,SET,168,0.044078,0.004195,0.068521,0.26003,GO_REGULATION_OF_AXONOGENESIS,0.862930547833197
BIOCARTA_EPHA4_PATHWAY,SET,8,0.20806,0.0043399,0.32346,0.26004,BIOCARTA_EPHA4_PATHWAY,0.862930547833197
GO_POSITIVE_REGULATION_OF_VA...3,SET,15,0.16413,0.0046872,0.2552,0.26007,GO_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION,0.862930547833197
GO_CHROMATIN_ASSEMBLY,SET,119,0.05092,0.0040842,0.079226,0.26021,GO_CHROMATIN_ASSEMBLY,0.863021225490196
GO_INTRINSIC_COMPONENT_OF_OR...,SET,340,0.030016,0.0040447,0.046721,0.26029,GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE,0.863021225490196
GO_CELLULAR_RESPONSE_TO_THYR...,SET,14,0.17388,0.0047973,0.27067,0.26031,GO_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS,0.863021225490196
GO_MAINTENANCE_OF_CELL_NUMBER,SET,147,0.045844,0.0040837,0.071409,0.26044,GO_MAINTENANCE_OF_CELL_NUMBER,0.863217141301389
