VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_ARGININE_TRANSPORT,SET,9,0.21545,0.0047671,0.31757,0.24875,GO_ARGININE_TRANSPORT,0.921137622377622
GO_MITOTIC_G2_M_TRANSITION_C...,SET,26,0.10264,0.0038583,0.15132,0.24879,GO_MITOTIC_G2_M_TRANSITION_CHECKPOINT,0.921137622377622
GO_TRANSLATION_ACTIVATOR_ACT...,SET,9,0.18067,0.0039974,0.26638,0.24882,GO_TRANSLATION_ACTIVATOR_ACTIVITY,0.921137622377622
GO_MITOTIC_METAPHASE_PLATE_C...,SET,44,0.081713,0.0039938,0.1205,0.24886,GO_MITOTIC_METAPHASE_PLATE_CONGRESSION,0.921137622377622
REACTOME_PKA_MEDIATED_PHOSPH...2,SET,4,0.26508,0.0039106,0.39193,0.24942,REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS,0.921557529305681
REACTOME_P38MAPK_EVENTS,SET,13,0.16381,0.0043555,0.24233,0.24953,REACTOME_P38MAPK_EVENTS,0.921557529305681
GO_REGULATION_OF_CARDIAC_MUS...10,SET,76,0.069347,0.0044507,0.1026,0.24956,GO_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,0.921557529305681
GO_OXIDOREDUCTASE_ACTIVITY_A...3,SET,7,0.21199,0.0041368,0.31386,0.24971,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_DISULFIDE_AS_ACCEPTOR,0.921557529305681
GO_ANTERIOR_HEAD_DEVELOPMENT,SET,8,0.21097,0.0044011,0.31237,0.24972,GO_ANTERIOR_HEAD_DEVELOPMENT,0.921557529305681
GO_NUCLEOBASE_CONTAINING_SMA...1,SET,91,0.061634,0.0043266,0.091305,0.24983,GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,0.921557529305681
GO_ADENYLATE_CYCLASE_BINDING,SET,13,0.18041,0.004797,0.26726,0.24983,GO_ADENYLATE_CYCLASE_BINDING,0.921557529305681
GO_OXIDOREDUCTASE_ACTIVITY_A...26,SET,58,0.069726,0.0039112,0.10334,0.24993,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS,0.921557529305681
GO_REGULATION_OF_HISTONE_H3_...4,SET,26,0.10821,0.0040676,0.16042,0.24999,GO_REGULATION_OF_HISTONE_H3_K4_METHYLATION,0.921557529305681
GO_ATPASE_INHIBITOR_ACTIVITY,SET,4,0.27814,0.0041033,0.41246,0.25005,GO_ATPASE_INHIBITOR_ACTIVITY,0.921557529305681
GO_GLYCEROL_TRANSPORT,SET,5,0.31736,0.0052344,0.47069,0.25008,GO_GLYCEROL_TRANSPORT,0.921557529305681
GO_GLYCEROL_TRANSMEMBRANE_TR...,SET,5,0.31736,0.0052344,0.47069,0.25008,GO_GLYCEROL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.921557529305681
GO_PHOSPHOSERINE_RESIDUE_BIN...,SET,6,0.23761,0.0042929,0.35269,0.25025,GO_PHOSPHOSERINE_RESIDUE_BINDING,0.921557529305681
GO_REGULATION_OF_RYANODINE_S...,SET,23,0.1251,0.0044232,0.18571,0.25028,GO_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY,0.921557529305681
PID_IL8_CXCR1_PATHWAY,SET,27,0.10927,0.0041854,0.16226,0.25035,PID_IL8_CXCR1_PATHWAY,0.921557529305681
GO_CELLULAR_RESPONSE_TO_SODI...,SET,5,0.25105,0.0041406,0.37335,0.25066,GO_CELLULAR_RESPONSE_TO_SODIUM_ARSENITE,0.921557529305681
GO_RENAL_SYSTEM_PROCESS_INVO...2,SET,22,0.13235,0.0045769,0.1969,0.25074,GO_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,0.921557529305681
GO_WATER_TRANSMEMBRANE_TRANS...,SET,11,0.20957,0.0051261,0.31184,0.25078,GO_WATER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.921557529305681
REACTOME_MUSCLE_CONTRACTION,SET,198,0.042359,0.0043733,0.063041,0.25082,REACTOME_MUSCLE_CONTRACTION,0.921557529305681
GO_RIBONUCLEOPROTEIN_GRANULE,SET,196,0.039634,0.0040714,0.058987,0.25083,GO_RIBONUCLEOPROTEIN_GRANULE,0.921557529305681
GO_NEGATIVE_REGULATION_OF_PH...6,SET,395,0.029632,0.0042976,0.04413,0.25096,GO_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,0.921557529305681
GO_REGULATION_OF_MICROGLIAL_...,SET,19,0.13504,0.0043401,0.20119,0.25105,GO_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION,0.921557529305681
REACTOME_DUAL_INCISION_IN_TC...,SET,62,0.063592,0.0036877,0.094773,0.25112,REACTOME_DUAL_INCISION_IN_TC_NER,0.921557529305681
REACTOME_TANDEM_PORE_DOMAIN_...,SET,12,0.18209,0.0046517,0.2714,0.25114,REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS,0.921557529305681
GO_POSITIVE_REGULATION_OF_LE...1,SET,11,0.16484,0.004032,0.24582,0.25125,GO_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,0.921557529305681
REACTOME_TOXICITY_OF_BOTULIN...,SET,5,0.24336,0.0040138,0.36295,0.25128,REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BONT_D,0.921557529305681
GO_CENTRAL_NERVOUS_SYSTEM_NE...2,SET,73,0.072934,0.0045879,0.10879,0.25131,GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT,0.921557529305681
GO_CORTICOSTEROID_HORMONE_SE...,SET,14,0.16219,0.0044753,0.24211,0.25146,GO_CORTICOSTEROID_HORMONE_SECRETION,0.921557529305681
GO_PROTEIN_HOMOOLIGOMERIZATI...,SET,320,0.032882,0.0043013,0.049101,0.25154,GO_PROTEIN_HOMOOLIGOMERIZATION,0.921557529305681
GO_MAMMARY_GLAND_INVOLUTION,SET,8,0.22326,0.0046574,0.33353,0.25163,GO_MAMMARY_GLAND_INVOLUTION,0.921557529305681
GO_DENDRITIC_CELL_CYTOKINE_P...,SET,12,0.17167,0.0043855,0.25647,0.25164,GO_DENDRITIC_CELL_CYTOKINE_PRODUCTION,0.921557529305681
GO_COENZYME_CATABOLIC_PROCESS,SET,11,0.17816,0.0043577,0.26631,0.25175,GO_COENZYME_CATABOLIC_PROCESS,0.921557529305681
GO_TRANSPOSITION,SET,25,0.11591,0.0042726,0.17332,0.25182,GO_TRANSPOSITION,0.921557529305681
REACTOME_HEME_BIOSYNTHESIS,SET,10,0.17635,0.0041128,0.26371,0.25184,REACTOME_HEME_BIOSYNTHESIS,0.921557529305681
GO_CYTOSKELETAL_ADAPTOR_ACTI...,SET,13,0.14356,0.0038172,0.21468,0.25184,GO_CYTOSKELETAL_ADAPTOR_ACTIVITY,0.921557529305681
GO_DRUG_CATABOLIC_PROCESS,SET,98,0.063041,0.0045916,0.094275,0.25185,GO_DRUG_CATABOLIC_PROCESS,0.921557529305681
GO_RNA_DIRECTED_DNA_POLYMERA...,SET,5,0.21783,0.0035928,0.32576,0.25185,GO_RNA_DIRECTED_DNA_POLYMERASE_ACTIVITY,0.921557529305681
GO_TELOMERASE_ACTIVITY,SET,5,0.21783,0.0035928,0.32576,0.25185,GO_TELOMERASE_ACTIVITY,0.921557529305681
GO_ACTIN_NUCLEATION,SET,46,0.080835,0.0040394,0.12095,0.25197,GO_ACTIN_NUCLEATION,0.921641261261261
BIOCARTA_RELA_PATHWAY,SET,14,0.15195,0.0041926,0.22746,0.25207,BIOCARTA_RELA_PATHWAY,0.921641261261261
GO_REGULATION_OF_PEPTIDE_SEC...,SET,440,0.028812,0.0044048,0.043138,0.2521,GO_REGULATION_OF_PEPTIDE_SECRETION,0.921641261261261
GO_DE_NOVO_NAD_BIOSYNTHETIC_...2,SET,7,0.2427,0.0047362,0.36436,0.25267,GO_DE_NOVO_NAD_BIOSYNTHETIC_PROCESS_FROM_TRYPTOPHAN,0.923447787451216
GO_LSM2_8_COMPLEX,SET,7,0.20718,0.0040429,0.31147,0.25298,GO_LSM2_8_COMPLEX,0.924246578789694
GO_POSITIVE_REGULATION_OF_PR...9,SET,4,0.31212,0.0046046,0.46965,0.25316,GO_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE,0.924246578789694
GO_MEMBRANE_DEPOLARIZATION_D...2,SET,5,0.28931,0.0047718,0.43541,0.2532,GO_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL,0.924246578789694
GO_MIDGUT_DEVELOPMENT,SET,12,0.19653,0.0050207,0.29587,0.25327,GO_MIDGUT_DEVELOPMENT,0.924246578789694
GO_PHOSPHATIDYLINOSITOL_3_KI...5,SET,7,0.24983,0.0048753,0.37612,0.25328,GO_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX_CLASS_III,0.924246578789694
GO_RESPIRATORY_SYSTEM_PROCESS,SET,26,0.1222,0.0045933,0.18408,0.25341,GO_RESPIRATORY_SYSTEM_PROCESS,0.924246578789694
GO_RRNA_METABOLIC_PROCESS,SET,181,0.03892,0.0038437,0.058633,0.25342,GO_RRNA_METABOLIC_PROCESS,0.924246578789694
GO_PRESYNAPTIC_ACTIVE_ZONE_O...,SET,8,0.22527,0.0046994,0.34027,0.25398,GO_PRESYNAPTIC_ACTIVE_ZONE_ORGANIZATION,0.924591489997014
GO_OSSIFICATION,SET,344,0.03267,0.0044281,0.049351,0.25399,GO_OSSIFICATION,0.924591489997014
GO_SMOOTHENED_SIGNALING_PATH...3,SET,7,0.18081,0.0035284,0.27317,0.25403,GO_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_VENTRAL_SPINAL_CORD_PATTERNING,0.924591489997014
GO_CHANNEL_REGULATOR_ACTIVITY,SET,134,0.050392,0.0042876,0.07614,0.25405,GO_CHANNEL_REGULATOR_ACTIVITY,0.924591489997014
GO_REGULATION_OF_RECEPTOR_IN...,SET,49,0.082331,0.0042459,0.12453,0.25426,GO_REGULATION_OF_RECEPTOR_INTERNALIZATION,0.924591489997014
GO_REGULATION_OF_NEURONAL_SY...,SET,49,0.082164,0.0042373,0.12429,0.25429,GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY,0.924591489997014
GO_CDC42_PROTEIN_SIGNAL_TRAN...,SET,11,0.19159,0.0046863,0.28985,0.25431,GO_CDC42_PROTEIN_SIGNAL_TRANSDUCTION,0.924591489997014
GO_DNA_ENDOREDUPLICATION,SET,7,0.22484,0.0043877,0.34017,0.25432,GO_DNA_ENDOREDUPLICATION,0.924591489997014
BIOCARTA_CREB_PATHWAY,SET,22,0.12511,0.0043263,0.18929,0.25433,BIOCARTA_CREB_PATHWAY,0.924591489997014
REACTOME_ACTIVATION_OF_KAINA...,SET,28,0.10839,0.004228,0.16401,0.25435,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,0.924591489997014
GO_PROTEIN_LINEAR_POLYUBIQUI...,SET,3,0.30018,0.0038352,0.45422,0.25435,GO_PROTEIN_LINEAR_POLYUBIQUITINATION,0.924591489997014
GO_INTERLEUKIN_6_MEDIATED_SI...,SET,19,0.13519,0.004345,0.20478,0.25457,GO_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY,0.924875237242614
GO_CELLULAR_RESPONSE_TO_LIPID,SET,560,0.025147,0.0043225,0.038092,0.25458,GO_CELLULAR_RESPONSE_TO_LIPID,0.924875237242614
GO_COPPER_ION_TRANSMEMBRANE_...1,SET,5,0.21386,0.0035273,0.32425,0.25478,GO_COPPER_ION_TRANSMEMBRANE_TRANSPORT,0.925267569340889
GO_RIBONUCLEOPROTEIN_COMPLEX...3,SET,14,0.14666,0.0040465,0.22243,0.25484,GO_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY,0.925267569340889
GO_MYOFILAMENT,SET,31,0.10484,0.0043025,0.15909,0.25496,GO_MYOFILAMENT,0.925296572280179
GO_MEMBRANE_TO_MEMBRANE_DOCK...,SET,4,0.30599,0.0045141,0.46442,0.255,GO_MEMBRANE_TO_MEMBRANE_DOCKING,0.925296572280179
GO_POSITIVE_REGULATION_OF_TU...2,SET,9,0.15563,0.0034434,0.23641,0.25518,GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,0.925340011911852
GO_POSITIVE_REGULATION_OF_SI...1,SET,1659,0.014785,0.0042374,0.022461,0.25519,GO_POSITIVE_REGULATION_OF_SIGNALING,0.925340011911852
GO_NEGATIVE_REGULATION_OF_VI...5,SET,14,0.1575,0.0043459,0.23933,0.25524,GO_NEGATIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL,0.925340011911852
GO_MEMBRANE_HYPERPOLARIZATION,SET,11,0.16276,0.003981,0.24788,0.25573,GO_MEMBRANE_HYPERPOLARIZATION,0.926141293384752
REACTOME_THE_RETINOID_CYCLE_...,SET,3,0.38971,0.0049791,0.59376,0.2558,REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION,0.926141293384752
GO_PHENOL_CONTAINING_COMPOUN...3,SET,54,0.085453,0.0046256,0.13019,0.2558,GO_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.926141293384752
GO_INTERCALATED_DISC,SET,50,0.084703,0.0044124,0.12915,0.25597,GO_INTERCALATED_DISC,0.926141293384752
GO_ADAPTIVE_IMMUNE_RESPONSE,SET,354,0.032326,0.0044434,0.049294,0.25599,GO_ADAPTIVE_IMMUNE_RESPONSE,0.926141293384752
GO_REGULATION_OF_STRIATED_MU...2,SET,81,0.0645,0.004273,0.098383,0.25605,GO_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION,0.926141293384752
REACTOME_CILIUM_ASSEMBLY,SET,193,0.037612,0.0038344,0.057402,0.25616,REACTOME_CILIUM_ASSEMBLY,0.926141293384752
GO_TRANSDIFFERENTIATION,SET,8,0.23247,0.0048496,0.35479,0.25616,GO_TRANSDIFFERENTIATION,0.926141293384752
REACTOME_ACYL_CHAIN_REMODELL...2,SET,23,0.12833,0.0045374,0.1959,0.25621,REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.926141293384752
GO_EXTRINSIC_COMPONENT_OF_PO...1,SET,4,0.21961,0.0032399,0.3355,0.25637,GO_EXTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE,0.926141293384752
GO_INTRINSIC_COMPONENT_OF_OR...,SET,340,0.030715,0.0041393,0.046934,0.25642,GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE,0.926141293384752
GO_PML_BODY,SET,93,0.056927,0.0040397,0.086988,0.25642,GO_PML_BODY,0.926141293384752
GO_POSITIVE_REGULATION_OF_DN...8,SET,136,0.045802,0.0039258,0.069997,0.25645,GO_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,0.926141293384752
GO_OXIDIZED_DNA_BINDING,SET,11,0.14179,0.0034681,0.21694,0.2567,GO_OXIDIZED_DNA_BINDING,0.92676921708185
GO_PROSTATE_GLANDULAR_ACINUS...2,SET,6,0.24491,0.0044248,0.37488,0.25679,GO_PROSTATE_GLANDULAR_ACINUS_MORPHOGENESIS,0.92681928846724
GO_FEMALE_MEIOSIS_CHROMOSOME...,SET,6,0.16274,0.0029402,0.24945,0.25708,GO_FEMALE_MEIOSIS_CHROMOSOME_SEGREGATION,0.926931373011196
GO_EXTRINSIC_COMPONENT_OF_CY...,SET,83,0.06222,0.0041723,0.095435,0.25722,GO_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE,0.926931373011196
GO_CD95_DEATH_INDUCING_SIGNA...,SET,6,0.24467,0.0044204,0.37528,0.25722,GO_CD95_DEATH_INDUCING_SIGNALING_COMPLEX,0.926931373011196
REACTOME_MISCELLANEOUS_SUBST...,SET,12,0.1758,0.0044911,0.26967,0.25723,REACTOME_MISCELLANEOUS_SUBSTRATES,0.926931373011196
GO_RESPONSE_TO_INTERLEUKIN_1,SET,183,0.041691,0.0041398,0.063984,0.25734,GO_RESPONSE_TO_INTERLEUKIN_1,0.926931373011196
GO_OSTEOBLAST_DIFFERENTIATION,SET,185,0.043139,0.0043067,0.066268,0.25753,GO_OSTEOBLAST_DIFFERENTIATION,0.926931373011196
GO_EXTRACELLULAR_REGULATION_...,SET,11,0.1825,0.0044638,0.28041,0.25759,GO_EXTRACELLULAR_REGULATION_OF_SIGNAL_TRANSDUCTION,0.926931373011196
GO_PHOSPHATIDYLINOSITOL_3_KI...6,SET,10,0.16642,0.0038812,0.25577,0.25764,GO_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATORY_SUBUNIT_BINDING,0.926931373011196
GO_MONOVALENT_INORGANIC_CATI...3,SET,460,0.027636,0.0043175,0.042488,0.25771,GO_MONOVALENT_INORGANIC_CATION_TRANSPORT,0.926931373011196
GO_EARLY_ENDOSOME_TO_GOLGI_T...,SET,8,0.18686,0.0038981,0.28731,0.25773,GO_EARLY_ENDOSOME_TO_GOLGI_TRANSPORT,0.926931373011196
GO_MULTICELLULAR_ORGANISMAL_...1,SET,449,0.027549,0.0042534,0.042369,0.25778,GO_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS,0.926931373011196
REACTOME_HOMOLOGOUS_DNA_PAIR...,SET,41,0.082684,0.0039013,0.12725,0.25792,REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,0.926931373011196
GO_CELLULAR_ALCOHOL_METABOLI...,SET,5,0.25499,0.0042057,0.3926,0.25802,GO_CELLULAR_ALCOHOL_METABOLIC_PROCESS,0.926931373011196
GO_ARGININE_BINDING,SET,6,0.25083,0.0045318,0.38624,0.25804,GO_ARGININE_BINDING,0.926931373011196
GO_CARDIAC_LEFT_VENTRICLE_MO...,SET,14,0.15968,0.004406,0.24599,0.25813,GO_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS,0.926931373011196
GO_INTRACELLULAR_STEROL_TRAN...,SET,21,0.13301,0.0044941,0.205,0.25823,GO_INTRACELLULAR_STEROL_TRANSPORT,0.926931373011196
GO_COP9_SIGNALOSOME_ASSEMBLY,SET,5,0.25372,0.0041847,0.39108,0.25825,GO_COP9_SIGNALOSOME_ASSEMBLY,0.926931373011196
GO_CYTOKINESIS,SET,154,0.04275,0.0038972,0.065925,0.25835,GO_CYTOKINESIS,0.926931373011196
GO_BASEMENT_MEMBRANE_ORGANIZ...,SET,21,0.12743,0.0043054,0.19656,0.2584,GO_BASEMENT_MEMBRANE_ORGANIZATION,0.926931373011196
GO_CAMP_DEPENDENT_PROTEIN_KI...3,SET,8,0.2051,0.0042786,0.31636,0.2584,GO_CAMP_DEPENDENT_PROTEIN_KINASE_INHIBITOR_ACTIVITY,0.926931373011196
GO_VESICLE_TRANSPORT_ALONG_A...,SET,5,0.26144,0.0043121,0.40331,0.25842,GO_VESICLE_TRANSPORT_ALONG_ACTIN_FILAMENT,0.926931373011196
GO_PULMONARY_ARTERY_MORPHOGE...,SET,6,0.25874,0.0046747,0.39961,0.25867,GO_PULMONARY_ARTERY_MORPHOGENESIS,0.92735865842895
GO_MICROTUBULE_CYTOSKELETON_...1,SET,487,0.024205,0.0038881,0.037401,0.25876,GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION,0.92735865842895
BIOCARTA_EIF4_PATHWAY,SET,24,0.11789,0.0042578,0.18223,0.25884,BIOCARTA_EIF4_PATHWAY,0.92735865842895
REACTOME_NUCLEAR_ENVELOPE_BR...,SET,51,0.073539,0.0038689,0.11371,0.25892,REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,0.92735865842895
GO_RESPIRATORY_BURST,SET,26,0.11206,0.0042124,0.17329,0.25892,GO_RESPIRATORY_BURST,0.92735865842895
REACTOME_HYALURONAN_BIOSYNTH...,SET,5,0.25949,0.0042799,0.40163,0.25911,REACTOME_HYALURONAN_BIOSYNTHESIS_AND_EXPORT,0.927418608338227
KEGG_RNA_POLYMERASE,SET,25,0.099528,0.0036686,0.15408,0.25916,KEGG_RNA_POLYMERASE,0.927418608338227
GO_IRE1_MEDIATED_UNFOLDED_PR...,SET,61,0.067639,0.0038907,0.10472,0.25917,GO_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,0.927418608338227
KEGG_ADIPOCYTOKINE_SIGNALING...,SET,64,0.070186,0.004135,0.10871,0.25927,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.927418608338227
GO_NEGATIVE_REGULATION_OF_IN...9,SET,13,0.15477,0.0041152,0.23986,0.25938,GO_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION,0.927418608338227
GO_CYTOSKELETON_DEPENDENT_CY...,SET,91,0.053096,0.0037273,0.082307,0.25944,GO_CYTOSKELETON_DEPENDENT_CYTOKINESIS,0.927418608338227
GO_AMIDINE_LYASE_ACTIVITY,SET,7,0.20884,0.0040754,0.32378,0.25947,GO_AMIDINE_LYASE_ACTIVITY,0.927418608338227
GO_PREFOLDIN_COMPLEX,SET,6,0.17701,0.0031981,0.2746,0.25959,GO_PREFOLDIN_COMPLEX,0.92757518638098
GO_MATURATION_OF_LSU_RRNA_FR...,SET,13,0.12964,0.0034471,0.20144,0.25993,GO_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA_,0.928051465076661
GO_ALPHA_AMINO_ACID_CATABOLI...,SET,74,0.06553,0.0041502,0.10187,0.26003,GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS,0.928051465076661
GO_INSULIN_SECRETION_INVOLVE...,SET,59,0.071259,0.0040314,0.11081,0.26009,GO_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS,0.928051465076661
GO_REGULATION_OF_LOW_DENSITY...2,SET,2,0.45793,0.0047772,0.7127,0.26027,GO_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING,0.928051465076661
GO_ACTIN_FILAMENT_BASED_TRAN...,SET,8,0.19961,0.0041641,0.31068,0.26028,GO_ACTIN_FILAMENT_BASED_TRANSPORT,0.928051465076661
GO_MEIOSIS_I_CELL_CYCLE_PROC...,SET,107,0.048337,0.0036778,0.075288,0.26043,GO_MEIOSIS_I_CELL_CYCLE_PROCESS,0.928051465076661
GO_AXON_ENSHEATHMENT_IN_CENT...,SET,19,0.12976,0.0041704,0.20219,0.26052,GO_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM,0.928051465076661
GO_REGULATION_OF_MONOOXYGENA...,SET,52,0.075676,0.0040201,0.11796,0.26059,GO_REGULATION_OF_MONOOXYGENASE_ACTIVITY,0.928051465076661
GO_GRANULOCYTE_DIFFERENTIATI...,SET,31,0.099642,0.0040893,0.15534,0.26062,GO_GRANULOCYTE_DIFFERENTIATION,0.928051465076661
GO_REGULATION_OF_OXIDOREDUCT...,SET,86,0.05929,0.0040467,0.092469,0.2607,GO_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,0.928051465076661
REACTOME_ASSEMBLY_OF_THE_HIV...,SET,15,0.13809,0.0039439,0.21538,0.26072,REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,0.928051465076661
GO_NEGATIVE_REGULATION_OF_AC...9,SET,4,0.33908,0.0050023,0.5289,0.26073,GO_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,0.928051465076661
GO_REGULATION_OF_MUSCLE_CONT...,SET,147,0.04705,0.0041914,0.07342,0.26082,GO_REGULATION_OF_MUSCLE_CONTRACTION,0.928051465076661
GO_SCF_DEPENDENT_PROTEASOMAL...,SET,85,0.055586,0.0037719,0.086773,0.2609,GO_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.928051465076661
REACTOME_GLUCAGON_LIKE_PEPTI...,SET,41,0.088636,0.0041822,0.1384,0.26095,REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION,0.928051465076661
GO_POSITIVE_REGULATION_OF_GE...2,SET,56,0.066731,0.0036783,0.10422,0.261,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,0.928051465076661
REACTOME_PLASMA_LIPOPROTEIN_...2,SET,68,0.067236,0.0040826,0.10509,0.26116,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.928051465076661
GO_TRANSCRIPTION_COFACTOR_BI...,SET,37,0.094802,0.0042498,0.14825,0.26127,GO_TRANSCRIPTION_COFACTOR_BINDING,0.928051465076661
BIOCARTA_TCYTOTOXIC_PATHWAY,SET,12,0.16902,0.0043178,0.26443,0.26136,BIOCARTA_TCYTOTOXIC_PATHWAY,0.928051465076661
GO_NEGATIVE_REGULATION_OF_FE...3,SET,6,0.20452,0.0036951,0.32006,0.26141,GO_NEGATIVE_REGULATION_OF_FERTILIZATION,0.928051465076661
GO_TRANSFORMING_GROWTH_FACTO...10,SET,5,0.27988,0.0046161,0.43836,0.26159,GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_PATHWAY_SPECIFIC_CYTOPLASMIC_MEDIATOR_ACTIVITY,0.928051465076661
GO_PARAXIAL_MESODERM_MORPHOG...,SET,9,0.2045,0.0045247,0.32051,0.26173,GO_PARAXIAL_MESODERM_MORPHOGENESIS,0.928051465076661
GO_MARGINAL_ZONE_B_CELL_DIFF...,SET,8,0.20165,0.0042065,0.31624,0.26186,GO_MARGINAL_ZONE_B_CELL_DIFFERENTIATION,0.928051465076661
REACTOME_GLUTAMATE_NEUROTRAN...,SET,23,0.12682,0.0044839,0.19897,0.26194,REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE,0.928051465076661
GO_MEDIUM_CHAIN_FATTY_ACID_B...,SET,6,0.20026,0.0036182,0.31437,0.26206,GO_MEDIUM_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.928051465076661
REACTOME_DNA_DAMAGE_REVERSAL,SET,8,0.18686,0.0038981,0.29337,0.26208,REACTOME_DNA_DAMAGE_REVERSAL,0.928051465076661
REACTOME_TOLL_LIKE_RECEPTOR_...4,SET,90,0.058383,0.0040759,0.091669,0.2621,REACTOME_TOLL_LIKE_RECEPTOR_TLR1:TLR2_CASCADE,0.928051465076661
GO_NEGATIVE_REGULATION_OF_MA...4,SET,7,0.18385,0.0035878,0.28867,0.2621,GO_NEGATIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS,0.928051465076661
BIOCARTA_CDMAC_PATHWAY,SET,16,0.1457,0.0042975,0.22881,0.26214,BIOCARTA_CDMAC_PATHWAY,0.928051465076661
REACTOME_SEMA4D_IN_SEMAPHORI...,SET,24,0.11142,0.0040242,0.17498,0.26214,REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,0.928051465076661
GO_REGULATION_OF_NEURON_MATU...,SET,10,0.18374,0.0042852,0.28866,0.26222,GO_REGULATION_OF_NEURON_MATURATION,0.928051465076661
